Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
241,Championnats du Monde (Budapest),Budapest,15-07-2019,Epee,Women,2019
242,Championnats du Monde (Budapest),Budapest,16-07-2019,Epee,Men,2019
243,Championnats du Monde (Budapest),Budapest,16-07-2019,Foil,Women,2019
244,Championnats du Monde (Budapest),Budapest,17-07-2019,Foil,Men,2019
245,Championnats du Monde (Budapest),Budapest,17-07-2019,Sabre,Women,2019
246,Championnats du Monde (Budapest),Budapest,15-07-2019,Sabre,Men,2019
1091,2019 Summer Universiade (Napoli),Napoli,04-07-2019,Epee,Women,2019
1092,2019 Summer Universiades (Napoli),Napoli,04-07-2019,Epee,Men,2019
1093,2019 Summer Universiades (Napoli),Napoli,04-07-2019,Foil,Women,2019
1094,2019 Summer Universiades (Napoli),Napoli,04-07-2019,Foil,Men,2019
1095,2019 Summer Universiades (Napoli),Napoli,04-07-2019,Sabre,Women,2019
1096,2019 Summer Universiade (Napoli),Napoli,04-07-2019,Sabre,Men,2019
584,Championnats d'Afrique (Bamako),Bamako,24-06-2019,Epee,Women,2019
585,Championnats d'Afrique (Bamako),Bamako,25-06-2019,Epee,Men,2019
586,Championnats d'Afrique (Bamako),Bamako,26-06-2019,Foil,Women,2019
587,Championnats d'Afrique (Bamako),Bamako,24-06-2019,Foil,Men,2019
588,Championnats d'Afrique (Bamako),Bamako,25-06-2019,Sabre,Women,2019
589,Championnats d'Afrique (Bamako),Bamako,26-06-2019,Sabre,Men,2019
797,Championnats Panaméricains (Toronto),Toronto,28-06-2019,Epee,Women,2019
798,Championnats Panaméricains (Toronto),Toronto,28-06-2019,Foil,Men,2019
799,Championnats Panaméricains (Toronto),Toronto,29-06-2019,Epee,Men,2019
800,Championnats Panaméricains (Toronto),Toronto,27-06-2019,Foil,Women,2019
801,Championnats Panaméricains (Toronto),Toronto,29-06-2019,Sabre,Women,2019
802,Championnats Panaméricains (Toronto),Toronto,27-06-2019,Sabre,Men,2019
738,Championnats d'Europe (Düsseldorf),Düsseldorf,19-06-2019,Epee,Women,2019
739,Championnats d'Europe (Düsseldorf),Düsseldorf,18-06-2019,Epee,Men,2019
740,Championnats d'Europe (Düsseldorf),Düsseldorf,18-06-2019,Foil,Women,2019
741,Championnats d'Europe (Düsseldorf),Düsseldorf,17-06-2019,Foil,Men,2019
742,Championnats d'Europe (Düsseldorf),Düsseldorf,17-06-2019,Sabre,Women,2019
743,Championnats d'Europe (Düsseldorf),Düsseldorf,19-06-2019,Sabre,Men,2019
1010,Championnats Asiatiques (Tokyo (Chiba)),Tokyo (Chiba),15-06-2019,Epee,Men,2019
1011,Championnats Asiatiques (Tokyo (Chiba)),Tokyo (Chiba),13-06-2019,Sabre,Women,2019
1012,Championnats Asiatiques (Tokyo (Chiba)),Tokyo (Chiba),13-06-2019,Foil,Men,2019
1013,Championnats Asiatiques (Tokyo (Chiba)),Tokyo (Chiba),14-06-2019,Epee,Women,2019
1014,Championnats Asiatiques (Tokyo (Chiba)),Tokyo (Chiba),15-06-2019,Foil,Women,2019
1015,Championnats Asiatiques (Tokyo (Chiba)),Tokyo (Chiba),14-06-2019,Sabre,Men,2019
162,Grand Prix (Moscow),Moscow,24-05-2019,Sabre,Men,2019
676,Grand Prix (Moscow),Moscow,24-05-2019,Sabre,Women,2019
451,Coupe du Monde (Dubai),Dubai,17-05-2019,Epee,Women,2019
111,Challenge SNCF Réseau (Paris),Paris,17-05-2019,Epee,Men,2019
145,Grand Prix (Shanghai),Shanghai,17-05-2019,Foil,Men,2019
457,Grand Prix (Shanghai),Shanghai,17-05-2019,Foil,Women,2019
474,Villa de Madrid (Madrid),Madrid,10-05-2019,Sabre,Men,2019
471,Coupe du Monde (Tunis),Tunis,10-05-2019,Sabre,Women,2019
95,Epee Grand Prix (Cali),Cali,03-05-2019,Epee,Women,2019
113, Epee Grand Prix  (Cali),Cali,03-05-2019,Epee,Men,2019
147,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,03-05-2019,Foil,Men,2019
122,Coupe du Monde (Tauberbischofsheim),Tauberbischofsheim,03-05-2019,Foil,Women,2019
165,Grand Prix (Seoul),Seoul,26-04-2019,Sabre,Men,2019
468,Grand Prix (Seoul),Seoul,26-04-2019,Sabre,Women,2019
160,Coupe du Monde (Budapest),Budapest,22-03-2019,Sabre,Men,2019
104,Coupe du Monde (Buenos Aires),Buenos Aires,22-03-2019,Epee,Men,2019
92,Coupe du Monde (Chengdu),Chengdu,22-03-2019,Epee,Women,2019
151,Coupe du Monde (Sint-Niklaas ),Sint-Niklaas ,22-03-2019,Sabre,Women,2019
121,"2019 Absolute Fencing Gear FIE Grand Prix Anaheim (Anaheim, California)","Anaheim, California",16-03-2019,Foil,Women,2019
140,"2019 Absolute Fencing Gear FIE Grand Prix Anaheim (Anaheim, California)","Anaheim, California",15-03-2019,Foil,Men,2019
469,Coupe du Monde (Athènes),Athènes,08-03-2019,Sabre,Women,2019
112,WESTEND Grand Prix (Budapest),Budapest,08-03-2019,Epee,Men,2019
449,WESTEND Grand Prix (Budapest),Budapest,08-03-2019,Epee,Women,2019
156,Trophée Luxardo (Padoue),Padoue,08-03-2019,Sabre,Men,2019
129,Coupe du Monde (Le Caire),Le Caire,01-03-2019,Foil,Women,2019
138,Coupe du Monde (Le Caire),Le Caire,01-03-2019,Foil,Men,2019
152,Sabre Grand Prix (Le Caire),Le Caire,22-02-2019,Sabre,Women,2019
158,Sabre Grand Prix (Le Caire),Le Caire,22-02-2019,Sabre,Men,2019
85,Coupe du Monde  (Barcelone),Barcelone,08-02-2019,Epee,Women,2019
134,Grand Prix (Turin),Turin,08-02-2019,Foil,Men,2019
458,Grand Prix (Turin),Turin,08-02-2019,Foil,Women,2019
98,Coupe du Monde (Vancouver),Vancouver,08-02-2019,Epee,Men,2019
163,Coupe du Monde (Varsovie),Varsovie,01-02-2019,Sabre,Men,2019
79,Grand Prix du Qatar (Doha),Doha,25-01-2019,Epee,Women,2019
387,Grand Prix du Qatar (Doha),Doha,25-01-2019,Epee,Men,2019
470,2019 Absolute Fencing Gear FIE Women's Sabre World (Salt Lake City ),Salt Lake City ,25-01-2019,Sabre,Women,2019
127,Coupe du Monde (St-Maur),St-Maur,25-01-2019,Foil,Women,2019
142,Coupe du Monde (Tokyo),Tokyo,25-01-2019,Foil,Men,2019
108,Coupe du Monde (Heidenheim),Heidenheim,10-01-2019,Epee,Men,2019
118,Coupe du Monde (Katowice),Katowice,11-01-2019,Foil,Women,2019
97,Coupe du Monde (La Havane),La Havane,11-01-2019,Epee,Women,2019
137,Coupe du Monde (Paris),Paris,11-01-2019,Foil,Men,2019
125,Coupe du monde fleuret d'Alger by Ooredoo  (Alger),Alger,23-11-2018,Foil,Women,2019
385,Coupe du Monde (Berne),Berne,23-11-2018,Epee,Men,2019
164, Coupe du monde sabre d'Alger by Ooredoo  (Alger),Alger,16-11-2018,Sabre,Men,2019
135,Coupe du Monde (Bonn),Bonn,09-11-2018,Foil,Men,2019
467,Coupe du Monde (Orléans),Orléans,09-11-2018,Sabre,Women,2019
80,Coupe du Monde (Tallin),Tallin,09-11-2018,Epee,Women,2019
178,Tournoi Satellite (Tashkent),Tashkent,11-11-2018,Epee,Men,2019
1331,Tournoi Satelite (Barcelone),Barcelone,27-10-2018,Foil,Men,2019
1385,Tournoi satellite (Barcelone),Barcelone,27-10-2018,Foil,Women,2019
1022,Tournoi satellite (Dublin),Dublin,27-10-2018,Epee,Men,2019
520,Tournoi satellite (Maalot),Maalot,27-10-2018,Epee,Women,2019
1227,Tournoi satellite (Antalya),Antalya,20-10-2018,Sabre,Women,2019
1377,Tournoi Satelite (Antalya),Antalya,20-10-2018,Foil,Women,2019
394,Tournoi satellite (San-Jose),San-Jose,21-10-2018,Epee,Men,2019
486,Tournoi Satellite (San-Jose),San-Jose,20-10-2018,Epee,Women,2019
1317,Tournoi satellite (Londres),Londres,14-10-2018,Sabre,Men,2019
1330,Tournoi Satelite (Londres),Londres,13-10-2018,Foil,Men,2019
176,Tournoi Satellite (Split),Split,14-10-2018,Epee,Men,2019
393,Tournoi Satellite (Split),Split,13-10-2018,Epee,Women,2019
1280,Tournoi Satellite (Copenhague),Copenhague,06-10-2018,Foil,Men,2019
1356,Tournoi Satellite (Copenhague),Copenhague,07-10-2018,Foil,Women,2019
186,Tournoi Satellite (Reykjavik),Reykjavik,07-10-2018,Sabre,Men,2019
484,Tournoi satellite (Reykjavik),Reykjavik,06-10-2018,Sabre,Women,2019
553,Tournoi satellite (Turku),Turku,06-10-2018,Epee,Women,2019
796,Tournoi Satellite (Turku),Turku,06-10-2018,Epee,Men,2019
