athleteId,hand,rank
1487,L,469.0
1686,R,
2130,R,760.0
2366,R,530.0
2620,R,184.0
2657,R,961.0
2908,L,13.0
3495,L,91.0
3903,R,71.0
4103,L,288.0
4181,R,
4276,R,12.0
4423,L,4.0
4586,R,29.0
4818,L,472.0
5194,R,373.0
5269,L,535.0
5355,R,
5443,L,109.0
5511,L,16.0
5707,R,529.0
5839,R,101.0
6022,R,
6194,R,375.0
6405,R,313.0
6496,R,257.0
7219,R,
7665,R,267.0
8195,R,298.0
8280,L,184.0
8613,R,94.0
9109,R,59.0
9248,R,5.0
9367,R,54.0
9426,R,21.0
9641,R,360.0
9746,L,11.0
9871,R,89.0
10109,L,134.0
10207,L,156.0
10286,L,54.0
10402,L,22.0
10556,R,430.0
10773,R,134.0
10861,R,161.0
11066,R,14.0
11491,R,163.0
11652,R,18.0
12056,R,148.0
12187,R,286.0
12287,L,211.0
12402,R,435.0
12531,R,193.0
12591,L,77.0
12678,R,80.0
12776,R,
13090,R,110.0
13262,R,
13415,R,147.0
13436,R,23.0
13503,L,32.0
13707,R,10.0
13741,R,5.0
13888,R,49.0
14361,R,964.0
14473,R,290.0
14581,L,656.0
14721,R,
14935,R,
14997,R,17.0
15163,R,27.0
15289,R,107.0
15351,R,113.0
15375,R,9.0
15411,R,258.0
15542,R,102.0
15788,R,835.0
15847,R,51.0
15984,L,143.0
16112,R,157.0
16371,R,242.0
16396,L,17.0
16438,R,44.0
16779,R,81.0
16997,L,215.0
17138,L,233.0
17179,L,84.0
17378,R,
17455,R,508.0
17481,R,33.0
17550,L,
17600,R,133.0
17678,R,189.0
17756,R,105.0
17770,R,19.0
17930,R,180.0
18026,R,236.0
18259,R,262.0
18351,R,673.0
18448,R,132.0
18600,R,276.0
18673,R,36.0
18732,R,71.0
18832,R,186.0
18881,L,7.0
18947,R,245.0
18967,L,48.0
19056,R,120.0
19223,R,795.0
19507,L,36.0
19595,R,262.0
19630,R,70.0
19821,R,6.0
19878,R,2.0
19968,R,153.0
20065,R,154.0
20151,R,350.0
20283,R,
20443,R,
20482,R,120.0
20514,R,6.0
20575,R,113.0
20628,R,685.0
20708,R,303.0
20808,R,411.0
20897,R,170.0
20938,R,53.0
21017,R,130.0
21106,R,183.0
21208,L,56.0
21340,R,295.0
21484,R,54.0
21560,R,227.0
21608,R,467.0
21705,R,66.0
21729,R,67.0
21815,R,56.0
21929,R,
22008,R,329.0
22043,R,150.0
22095,R,690.0
22241,R,
22285,R,15.0
22346,R,185.0
22363,R,29.0
22439,L,7.0
22490,R,772.0
22555,R,2.0
22630,L,29.0
22660,L,82.0
22805,R,208.0
22877,R,62.0
22934,R,209.0
22964,R,507.0
23044,R,275.0
23251,R,154.0
23342,L,373.0
23439,L,209.0
23495,R,158.0
23664,R,241.0
23747,R,139.0
23807,R,752.0
24053,R,323.0
24097,,
24155,R,591.0
24274,R,467.0
24300,,
24407,R,733.0
24463,R,56.0
24566,L,248.0
24635,R,312.0
24788,R,256.0
24911,R,169.0
24955,R,915.0
24995,R,493.0
25040,L,88.0
25142,R,11.0
25157,R,28.0
25183,R,171.0
25200,R,4.0
25253,R,484.0
25418,R,173.0
25512,R,278.0
25539,R,247.0
25842,R,55.0
25915,R,521.0
25941,R,165.0
25957,R,297.0
25986,L,
26023,R,166.0
26088,R,88.0
26137,L,231.0
26203,R,115.0
26244,L,67.0
26319,R,223.0
26369,R,178.0
26404,R,164.0
26477,L,96.0
26510,R,349.0
26543,R,210.0
26558,R,74.0
26644,L,151.0
26680,R,542.0
26708,R,39.0
26767,R,
26823,R,
26859,R,34.0
26879,R,64.0
26919,R,141.0
26961,R,160.0
27088,R,
27146,R,
27198,R,112.0
27237,R,9.0
27281,R,399.0
27291,R,921.0
27310,R,137.0
27352,R,156.0
27401,R,130.0
27535,R,644.0
27584,R,111.0
27862,R,109.0
27945,R,176.0
27995,L,
28036,R,733.0
28091,R,487.0
28162,R,75.0
28203,R,290.0
28218,L,371.0
28251,R,444.0
28291,R,164.0
28348,R,282.0
28398,R,318.0
28453,R,
28500,L,292.0
28539,R,188.0
28593,R,8.0
28629,R,64.0
28651,R,292.0
28697,R,255.0
28713,R,175.0
28741,L,89.0
