athleteId,hand,rank
1458,L,
1644,R,350.0
1936,R,476.0
2228,R,52.0
2611,R,47.0
2656,L,
2767,R,628.0
3256,R,37.0
3652,L,381.0
4081,R,32.0
4178,R,283.0
4212,R,129.0
4405,R,232.0
4585,L,2.0
4817,L,39.0
5112,R,
5250,R,7.0
5302,R,510.0
5419,L,243.0
5472,R,207.0
5629,L,1.0
5815,R,63.0
6000,R,18.0
6179,R,
6398,R,
6435,R,35.0
6783,L,9.0
7593,R,
8025,R,
8278,L,139.0
8609,R,150.0
8793,R,55.0
9199,L,26.0
9355,R,445.0
9387,R,40.0
9599,R,
9733,R,6.0
9846,L,
10070,R,
10183,R,62.0
10250,R,384.0
10399,R,85.0
10547,R,125.0
10756,R,341.0
10813,R,60.0
11034,R,50.0
11122,R,732.0
11551,L,152.0
12054,R,
12156,L,
12269,R,13.0
12372,R,440.0
12529,R,53.0
12590,R,
12626,R,81.0
12713,R,147.0
13010,R,168.0
13191,R,209.0
13412,L,262.0
13432,R,181.0
13488,R,478.0
13682,R,141.0
13725,R,214.0
13869,R,70.0
14004,R,189.0
14438,R,178.0
14560,L,95.0
14715,R,261.0
14920,R,413.0
14971,R,349.0
15098,L,21.0
15200,R,127.0
15336,R,166.0
15368,L,60.0
15403,R,
15536,R,15.0
15780,R,125.0
15807,R,
15941,R,578.0
16063,R,208.0
16332,L,200.0
16393,L,
16436,R,31.0
16744,R,173.0
16847,R,
17097,L,
17168,R,
17227,R,80.0
17449,R,10.0
17462,R,674.0
17547,R,68.0
17583,R,153.0
17630,L,218.0
17748,R,11.0
17761,R,229.0
17929,R,49.0
18023,R,135.0
18115,L,
18311,R,
18417,R,416.0
18576,R,94.0
18640,L,267.0
18728,R,69.0
18831,R,1.0
18876,R,9.0
18941,R,206.0
18961,R,448.0
19054,L,228.0
19216,R,128.0
19403,R,179.0
19590,L,177.0
19616,R,48.0
19820,R,25.0
19871,L,
19933,R,80.0
20060,R,197.0
20135,R,74.0
20246,R,108.0
20433,L,149.0
20471,R,
20488,L,9.0
20571,R,488.0
20610,R,159.0
20685,R,
20782,L,153.0
20889,R,307.0
20910,R,238.0
21004,R,165.0
21053,R,236.0
21179,L,280.0
21273,R,33.0
21466,R,
21554,R,
21600,L,541.0
21667,R,272.0
21717,R,5.0
21767,R,94.0
21926,R,77.0
21978,R,457.0
22036,R,33.0
22078,R,
22214,R,52.0
22279,R,258.0
22345,R,366.0
22362,L,331.0
22435,R,83.0
22488,R,61.0
22540,R,155.0
22599,L,196.0
22659,R,
22771,R,125.0
22832,R,128.0
22920,R,217.0
22963,L,26.0
23037,L,131.0
23238,R,36.0
23338,R,203.0
23398,L,26.0
23447,L,19.0
23663,R,315.0
23744,L,
23787,R,
23887,R,221.0
24084,R,90.0
24120,L,28.0
24259,R,22.0
24278,R,105.0
24404,R,541.0
24460,L,4.0
24495,R,205.0
24611,R,332.0
24763,L,200.0
24894,R,67.0
24944,L,20.0
24994,R,274.0
25031,L,28.0
25104,R,167.0
25151,R,
25181,R,97.0
25197,R,37.0
25212,R,22.0
25408,R,203.0
25508,R,217.0
25515,R,124.0
25834,L,67.0
25909,L,187.0
25928,L,157.0
25949,R,78.0
25984,R,392.0
26008,L,22.0
26086,L,
