Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,FAVRE Angeline,239.0,R,DI TELLA Isabel,57.0,R,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ABDUL RAHMAN Kiria Tikanah,192.0,R,SHEMYAKINA Yana,35.0,R,Loss,8,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BABA Haruna,58.0,L,DAVIDZON Ekaterina,200.0,L,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ROLDAN Cynthia,103.0,R,MACKINNON Leonora,36.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,RUTZ Barbara,85.0,L,DUTTA Jyotika,152.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,GUCHMAZOVA Maia,150.0,R,BENEA Bianca,112.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,EHLER Alexandra,66.0,R,VANDINGENEN Aube,251.0,R,Loss,11,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MEECHAI Kanyapat,209.0,R,LIM Victoria Ann Xiu Yan,313.0,R,Won,15,8
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MULTERER Ricarda,81.0,R,STAEHLI Laura,140.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,VASANASOMSITHI Pacharaporn,233.0,R,KHRAPINA Violetta,86.0,L,Loss,5,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,PECHOVOVA Michala,126.0,R,LEHTONEN Suvi,290.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SCHMIDL Paula,111.0,R,AICARDI GONZALEZ Alessandra Valeri,161.0,R,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DIONGUE Ndeye Binta,53.0,R,DE PESTEL Amber,242.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SYVALA Ilona,229.0,R,RODRIGUEZ QUESADA Yamilka,124.0,R,Loss,6,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BESBES Sarra,12.0,L,BAJORUNAITE Paulina,306.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,NOUNOU Sara,49.0,R,TAKHAMWONG Wijitta,222.0,R,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,YOSHIMURA Miho,46.0,L,TEJEDA Frania,151.0,R,Won,15,8
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DEVI Kabita,125.0,R,ENGLERT URRUTIA Melisa Lara,130.0,R,Won,15,8
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DOIG Maria Luisa,48.0,L,BOTVINIK Yana,72.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MILICIC Andjela,297.0,R,EHAB Nardin,59.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SHUTOVA Lyubov,101.0,R,SZE Ka Yan,93.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,RAMIREZ PEGUERO Violeta,156.0,L,ANDRYUSHINA Tatyana,29.0,R,Loss,3,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,JUKIC Paula,296.0,R,ALIBEKOVA Assel,100.0,R,Loss,13,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,PEREIRA Ines,300.0,L,MOESCHLIN Noemi,55.0,R,Loss,7,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,PIOVESAN SILVA Patrizia,50.0,R,TERAYAMA Tamaki,237.0,R,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,GRIJAK Jana,145.0,L,DYNER Karina,141.0,R,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KISKAPUSI Dora,135.0,R,PETKOVIC Lara,348.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MARTINEZ Maria,41.0,R,CAMPOS ESQUIVEL Andrea,273.0,R,Won,15,6
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,NETTO SIMEAO Amanda,106.0,R,THANEE Korawan,159.0,R,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,GONZALEZ SANDOVAL Diamelys,208.0,R,BONITO Fabiana,288.0,R,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MAHROKH Paria,312.0,R,CISNEROS Alejandra,176.0,R,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SALIGEROVA Katerina,177.0,R,ZHANSUGUROVA Shantal,289.0,R,Won,15,5
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,TOVAR KARAINDROS Oriana,346.0,R,ISOLA Federica,37.0,R,Loss,9,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,HSIEH Kaylin Sin Yan,83.0,R,LUGO Eliana,131.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,CISNEROS Sofia,162.0,R,CHRISTMANN Beate,91.0,L,Loss,10,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MESIC Ana,218.0,R,ABELLA Hanniel,147.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BELJAJEVA Julia,42.0,R,SIDIROPOULOU-CHRISTODOULOU Niki-Katerina,164.0,R,Won,15,4
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BRUNNER Pauline,67.0,L,SAKOA Gbahi Gwladys,62.0,R,Won,15,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ASIS Lizzie,74.0,L,KUN Anna,95.0,R,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SALMINEN Anna,160.0,R,KNAPIK-MIAZGA Renata,32.0,L,Loss,9,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,FERNANDEZ CALLEJA Sara,110.0,R,SERAPINAITE Emilija,193.0,R,Won,15,6
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,RAMIREZ Josefina,92.0,L,DOUBOVA Dominika,178.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SMITH TAYLOR Katrina,129.0,R,HOPPE MONTANARO Malinka,108.0,R,Loss,7,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LIN Yik Hei Coco,79.0,R,ZAMACHOWSKA Aleksandra,23.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,UDREA Maria,,L,KHAKIMOVA Malika,73.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DI TELLA Isabel,57.0,R,SHEMYAKINA Yana,35.0,R,Loss,12,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DAVIDZON Ekaterina,200.0,L,MACKINNON Leonora,36.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,RUTZ Barbara,85.0,L,TAL Nickol,172.0,R,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,TATARAN Amalia,52.0,R,BENEA Bianca,112.0,R,Won,15,6
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,VANDINGENEN Aube,251.0,R,MEECHAI Kanyapat,209.0,R,Loss,13,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MULTERER Ricarda,81.0,R,KHRAPINA Violetta,86.0,L,Loss,8,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,PECHOVOVA Michala,126.0,R,VIVEROS Montserrat,60.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BEZHURA Dzhoan Feybi,54.0,R,SCHMIDL Paula,111.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DE PESTEL Amber,242.0,R,RODRIGUEZ QUESADA Yamilka,124.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BESBES Sarra,12.0,L,NOUNOU Sara,49.0,R,Won,15,8
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,YOSHIMURA Miho,46.0,L,GAVRIELKO Nikol,199.0,L,Won,13,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,TANNOUS Dominique,98.0,R,DEVI Kabita,125.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BOTVINIK Yana,72.0,R,EHAB Nardin,59.0,R,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SHUTOVA Lyubov,101.0,R,ANDRYUSHINA Tatyana,29.0,R,Loss,8,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ALIBEKOVA Assel,100.0,R,NAGY Kinga,69.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BUDAI Dorina,70.0,R,MOESCHLIN Noemi,55.0,R,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,PIOVESAN SILVA Patrizia,50.0,R,GRIJAK Jana,145.0,L,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KISKAPUSI Dora,135.0,R,MARTINEZ Maria,41.0,R,Loss,9,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,NETTO SIMEAO Amanda,106.0,R,SANTUCCIO Alberta,31.0,R,Loss,6,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,GONZALEZ SANDOVAL Diamelys,208.0,R,CISNEROS Alejandra,176.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SALIGEROVA Katerina,177.0,R,ISOLA Federica,37.0,R,Won,15,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LUGO Eliana,131.0,R,CHRISTMANN Beate,91.0,L,Won,14,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ABELLA Hanniel,147.0,R,PANTELYEYEVA Kseniya,43.0,R,Loss,7,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,POPESCU Ana Maria,1.0,L,ASIS Lizzie,74.0,L,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BELJAJEVA Julia,42.0,R,XU Anqi,77.0,R,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,CANDASSAMY Marie-Florence,16.0,R,ANDRYUSHINA Tatyana,29.0,R,Loss,5,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,HOPPE MONTANARO Malinka,108.0,R,KRYVYTSKA Olena,10.0,R,Loss,10,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KOLOBOVA Violetta,15.0,R,PECHOVOVA Michala,126.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,GONZALEZ SANDOVAL Diamelys,208.0,R,SICA Susan Maria,71.0,L,Loss,10,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,HOLMES Katharine,27.0,R,TATARAN Amalia,52.0,R,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,DEVI Kabita,125.0,R,KANG Young Mi,9.0,L,Loss,4,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SUN Yiwen,3.0,L,RAMIREZ Josefina,92.0,L,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,FERNANDEZ CALLEJA Sara,110.0,R,JACQUES ANDRE COQUIN Josephine,19.0,R,Loss,8,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LEE Hyein,22.0,R,SHEMYAKINA Yana,35.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,RUTZ Barbara,85.0,L,HURLEY Kelley,17.0,L,Loss,7,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LIN Sheng,6.0,L,YOSHIMURA Miho,46.0,L,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,RODRIGUEZ QUESADA Yamilka,124.0,R,FIAMINGO Rossella,38.0,L,Won,12,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BALAGANSKAYA Ulyana,102.0,R,NAGY Kinga,69.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LUGO Eliana,131.0,R,CHOI Injeong,4.0,R,Loss,8,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KONG Man Wai Vivian,7.0,L,GRIJAK Jana,145.0,L,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,PANTELYEYEVA Kseniya,43.0,R,SATO Nozomi,44.0,R,Won,14,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MUHARI Eszter,51.0,L,BRUNNER Pauline,67.0,L,Won,15,6
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SALIGEROVA Katerina,177.0,R,LEHIS Katrina,13.0,L,Loss,8,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,JUNG Hyojung,20.0,L,MOESCHLIN Noemi,55.0,R,Won,15,14
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,BESBES Sarra,12.0,L,KUUSK Kristina,47.0,R,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,EMBRICH Irina,34.0,L,ZAMACHOWSKA Aleksandra,23.0,R,Won,15,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MARTINEZ Maria,41.0,R,VITALIS Coraline,8.0,R,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,HURLEY Courtney,18.0,R,BOTVINIK Yana,72.0,R,Won,15,8
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SANTUCCIO Alberta,31.0,R,TRZEBINSKA Ewa,30.0,R,Won,13,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MOELLHAUSEN Nathalie,2.0,L,KNAPIK-MIAZGA Renata,32.0,L,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KHAKIMOVA Malika,73.0,R,ZHU Mingye,11.0,R,Loss,7,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MALLO Auriane,28.0,L,MACKINNON Leonora,36.0,R,Won,15,8
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KHRAPINA Violetta,86.0,L,ROTTLER-FAUTSCH Lis,40.0,L,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,NDOLO Alexandra,26.0,L,BEZHURA Dzhoan Feybi,54.0,R,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MEECHAI Kanyapat,209.0,R,NAVARRIA Mara,5.0,R,Loss,3,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,POPESCU Ana Maria,1.0,L,XU Anqi,77.0,R,Won,13,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ANDRYUSHINA Tatyana,29.0,R,KRYVYTSKA Olena,10.0,R,Loss,13,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KOLOBOVA Violetta,15.0,R,SICA Susan Maria,71.0,L,Won,15,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,HOLMES Katharine,27.0,R,KANG Young Mi,9.0,L,Loss,8,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SUN Yiwen,3.0,L,JACQUES ANDRE COQUIN Josephine,19.0,R,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LEE Hyein,22.0,R,HURLEY Kelley,17.0,L,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LIN Sheng,6.0,L,RODRIGUEZ QUESADA Yamilka,124.0,R,Won,12,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,NAGY Kinga,69.0,R,CHOI Injeong,4.0,R,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KONG Man Wai Vivian,7.0,L,PANTELYEYEVA Kseniya,43.0,R,Won,15,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MUHARI Eszter,51.0,L,LEHIS Katrina,13.0,L,Loss,6,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,JUNG Hyojung,20.0,L,BESBES Sarra,12.0,L,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,EMBRICH Irina,34.0,L,VITALIS Coraline,8.0,R,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,HURLEY Courtney,18.0,R,SANTUCCIO Alberta,31.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MOELLHAUSEN Nathalie,2.0,L,ZHU Mingye,11.0,R,Won,15,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MALLO Auriane,28.0,L,ROTTLER-FAUTSCH Lis,40.0,L,Loss,13,14
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,NDOLO Alexandra,26.0,L,NAVARRIA Mara,5.0,R,Won,15,14
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,POPESCU Ana Maria,1.0,L,KRYVYTSKA Olena,10.0,R,Loss,6,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KOLOBOVA Violetta,15.0,R,KANG Young Mi,9.0,L,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SUN Yiwen,3.0,L,LEE Hyein,22.0,R,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LIN Sheng,6.0,L,NAGY Kinga,69.0,R,Won,15,7
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KONG Man Wai Vivian,7.0,L,LEHIS Katrina,13.0,L,Won,15,13
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,JUNG Hyojung,20.0,L,VITALIS Coraline,8.0,R,Loss,12,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,SANTUCCIO Alberta,31.0,R,MOELLHAUSEN Nathalie,2.0,L,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,ROTTLER-FAUTSCH Lis,40.0,L,NDOLO Alexandra,26.0,L,Won,15,12
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KRYVYTSKA Olena,10.0,R,KANG Young Mi,9.0,L,Won,15,14
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LEE Hyein,22.0,R,LIN Sheng,6.0,L,Loss,10,11
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KONG Man Wai Vivian,7.0,L,VITALIS Coraline,8.0,R,Won,15,9
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,MOELLHAUSEN Nathalie,2.0,L,ROTTLER-FAUTSCH Lis,40.0,L,Won,11,10
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KRYVYTSKA Olena,10.0,R,LIN Sheng,6.0,L,Loss,14,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,KONG Man Wai Vivian,7.0,L,MOELLHAUSEN Nathalie,2.0,L,Loss,11,15
Women,Epee,2019/2020,Championnats du Monde (Budapest),15-07-2019,LIN Sheng,6.0,L,MOELLHAUSEN Nathalie,2.0,L,Loss,12,13
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,ALFOUDARI Hassan,260.0,R,CHAKAROV Ilia,329.0,R,Won,15,8
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,BIANCHIN Mark,392.0,R,KAVVADIAS Savvas,275.0,R,Won,15,10
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,KEPPEL Colin,316.0,R,BUHDEIMA Khaled,189.0,R,Won,15,13
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,TULEN Rafael,171.0,R,ANTONIO Adilson Jose F.,,R,Won,15,11
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,CORDEIRO Joao,134.0,L,SANER Harry,126.0,R,Won,15,6
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,LINNEMANN Christian Schack,349.0,L,ROBL Troels Christian,113.0,R,Loss,9,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,NGUYEN Tien Nhat,62.0,R,BOGDANOV Sergey,415.0,R,Loss,12,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,MARKEVICIUS Povilas,401.0,R,HAYES Isaac,256.0,R,Won,15,12
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,CAMPOS ZARATE Andres Felipe,128.0,R,GERAGHTY Michael,390.0,R,Won,15,7
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,AL HAMMADI Abdullah,418.0,R,IBANEZ Alvaro,105.0,R,Loss,10,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,TAURIAINEN Topias,228.0,R,DABIJA Adrian,271.0,R,Won,15,8
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,DOVLETNAZAROV Jumanazar,263.0,R,IBARRA Dario,403.0,R,Loss,11,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,MATKERIMOV Nazarbek,406.0,R,VORONIN Vyacheslav,261.0,R,Loss,10,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,LEE Simon Renjie,219.0,R,OGILVIE Sheldon,407.0,L,Won,15,11
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,MAHRINGER Josef,34.0,L,ALFOUDARI Hassan,260.0,R,Won,15,12
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,MAKAROVAS Tomas,240.0,R,RODRIGUEZ John Edison,56.0,L,Loss,10,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,SUKHOV Pavel,170.0,R,ELKORD Houssam,19.0,L,Loss,13,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,KIM Sangmin,101.0,R,HARPER Ido,77.0,R,Won,15,7
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,GLAZKOV Nikita,29.0,L,ALIYEV Kanan,272.0,L,Won,15,4
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,EL HAOUARI Abdelkarim,117.0,L,JOHANIDES Lukas Jakub,309.0,R,Loss,11,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,GUNPUT Satya,74.0,R,GROVER Elliott,197.0,L,Won,15,11
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,NG Ho Tin,143.0,L,ROD Max,221.0,L,Won,15,10
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,PATTERSON Luis Enrique,157.0,R,BIANCHIN Mark,392.0,R,Won,15,7
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,MARSH Philip,116.0,L,DIKOV Plamen,350.0,R,Won,15,13
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,ZAWROTNIAK Radoslaw,16.0,L,PAAVOLAINEN Jaakko,230.0,R,Won,15,14
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,JOSE Noelito,225.0,R,GARCIA Eduardo,,R,Won,15,8
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,TYCHLER Pavel,,R,VAG-URMINSKY Paul Frantisek,262.0,R,Won,15,9
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,PECK Harry,408.0,L,BIDA Sergey,1.0,L,Loss,5,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,FONG Hoi Sun,83.0,R,CAMARGO Alexandre,108.0,L,Won,15,10
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,KEPPEL Colin,316.0,R,NURMATOV Javokhirbek,119.0,R,Loss,9,15
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,KHODOS Sergey,70.0,R,TULEN Rafael,171.0,R,Won,15,9
Men,Epee,2019/2020,Championnats du Monde (Budapest),16-07-2019,NUOTIO Tatu,226.0,R,ALHUSSAIN Ahmad Abbas I.,343.0,R,Won,15,14
