athleteId,hand,rank
1644,R,344.0
2200,R,256.0
2418,R,548.0
2635,R,579.0
2767,R,668.0
2908,L,17.0
3583,R,704.0
3903,R,85.0
4081,R,50.0
4202,R,34.0
4288,L,709.0
4423,L,9.0
4701,R,76.0
5194,R,352.0
5269,L,537.0
5419,L,241.0
5472,R,198.0
5707,R,524.0
5839,R,122.0
6000,R,14.0
6214,R,441.0
6435,R,35.0
6847,R,641.0
7887,R,294.0
8280,L,167.0
8613,R,93.0
9109,R,61.0
9199,L,20.0
9355,R,433.0
9387,R,45.0
9554,R,364.0
9667,L,91.0
9835,R,26.0
9993,R,3.0
10213,R,36.0
10335,L,342.0
10485,R,29.0
10756,R,336.0
10861,R,155.0
11095,R,634.0
11494,R,108.0
12054,R,
12156,L,
12246,R,64.0
12376,R,469.0
12507,R,15.0
12562,R,30.0
12625,L,9.0
12710,R,635.0
13010,R,219.0
13354,R,249.0
13428,R,129.0
13503,L,23.0
13707,R,22.0
13829,R,120.0
14397,R,2.0
14509,L,316.0
14714,R,74.0
14920,R,399.0
14997,R,17.0
15163,R,19.0
15200,R,115.0
15336,R,148.0
15368,L,57.0
15542,R,99.0
15780,R,150.0
15925,R,95.0
16021,R,79.0
16332,L,243.0
16396,L,32.0
16744,R,180.0
17057,R,145.0
17204,R,46.0
17406,R,337.0
17458,R,20.0
17514,R,150.0
17583,R,125.0
17678,R,216.0
17756,R,118.0
17872,R,107.0
18021,L,37.0
18259,R,258.0
18515,L,41.0
18673,R,38.0
18728,R,77.0
18831,R,1.0
18947,R,264.0
18967,L,39.0
19090,R,91.0
19507,L,32.0
19598,R,521.0
19664,R,391.0
19878,R,3.0
19968,R,141.0
20065,R,134.0
20181,R,115.0
20433,L,147.0
20482,R,117.0
20514,R,4.0
20575,R,111.0
20632,R,74.0
20744,R,17.0
20867,L,38.0
20903,R,86.0
21004,R,169.0
21164,R,131.0
21253,R,123.0
21439,R,280.0
21581,L,43.0
21661,R,286.0
21712,R,275.0
21765,R,11.0
21926,R,71.0
22013,R,242.0
22214,R,60.0
22279,R,259.0
22346,R,181.0
22390,R,52.0
22449,R,25.0
22535,R,442.0
22559,R,5.0
22657,R,58.0
22820,L,517.0
22920,R,236.0
23021,R,66.0
23238,R,38.0
23338,R,189.0
23447,L,24.0
23681,L,4.0
23771,R,122.0
24053,R,318.0
24097,R,25.0
24155,R,553.0
24278,R,114.0
24460,L,10.0
24578,R,444.0
24788,R,251.0
24885,R,67.0
24928,L,268.0
25031,L,32.0
25157,R,30.0
25193,R,71.0
25207,L,37.0
25293,L,108.0
25456,R,52.0
25513,R,15.0
25831,R,213.0
25897,L,274.0
25928,L,149.0
25949,R,78.0
25984,R,378.0
26064,R,49.0
26130,R,172.0
26203,R,126.0
26244,L,77.0
26319,R,220.0
26369,R,209.0
26433,R,85.0
26539,R,136.0
26558,R,75.0
26644,L,179.0
26680,R,548.0
26708,R,27.0
26786,R,
26855,R,366.0
26869,R,199.0
26913,R,40.0
26961,R,170.0
27141,R,105.0
27198,R,113.0
27238,L,88.0
27281,R,396.0
27302,R,13.0
27334,R,216.0
27410,R,120.0
27545,R,153.0
27862,R,114.0
27971,R,611.0
28025,L,184.0
28086,R,65.0
28163,R,86.0
28249,L,54.0
28317,R,569.0
28365,R,46.0
28460,R,99.0
28541,L,117.0
28616,R,31.0
28643,R,112.0
28697,R,239.0
28713,R,215.0
28741,L,83.0
28813,R,653.0
28845,R,148.0
28876,R,88.0
28930,R,512.0
29003,L,39.0
29057,R,379.0
29115,L,66.0
29176,R,461.0
29193,R,151.0
29210,R,154.0
29229,L,62.0
29241,L,241.0
29296,R,165.0
29349,R,351.0
29627,L,54.0
29773,L,228.0
29809,L,363.0
29832,R,409.0
29872,R,232.0
29918,R,47.0
29945,L,102.0
29967,R,275.0
30048,R,730.0
30084,L,205.0
30104,L,90.0
