Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,LEE Rajin,119.0,R,KRUEGER Lea,99.0,R,Loss,9,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,JIA Xiaoye,45.0,R,KIMURA Marino,215.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EIFLER Larissa,129.0,L,BOLSHAKOVA Valeriya,73.0,L,Loss,14,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,SILVA Paula,,R,QUEROLI Caroline,43.0,R,Loss,5,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PAIZI Marina,144.0,R,KOBAYASHI Kanae,132.0,R,Loss,11,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,POTZ-NAGY Fanni,293.0,R,DALLA VECCHIA Beatrice,196.0,R,Loss,6,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ZAHONYI Petra,122.0,R,HRAMOVA Olga A.,118.0,R,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MILLER Sky,272.0,R,TARICCO Benedetta,212.0,R,Loss,6,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHOI Sooyeon,24.0,R,LARGAESPADA Fatima,,R,Won,15,4
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MARTIS Sabina,217.0,R,KIM Ha-Eun,180.0,R,Loss,9,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,UNLUDAG Deniz Selin,81.0,R,OBVINTSEVA Yana,89.0,R,Loss,12,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,RAHACHEUSKAYA Katsiaryna,291.0,L,JEON Hayoung,117.0,L,Loss,5,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,RIFKISS Margaux,59.0,R,TAZAKI Rikako,292.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KOMASHCHUK Alina,42.0,R,DAGHFOUS Yasmine,55.0,R,Won,15,6
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,WOZNIAK Dagmara,20.0,L,NAVARRIA Caterina,176.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,SASAKI Haruna,233.0,L,BOUDIAF Saoussen,98.0,R,Loss,7,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KARIMOVA Sabina,63.0,L,BATTISTON Michela,58.0,R,Loss,9,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BUNYATOVA Sevil,,R,MATUSZAK Sylwia,70.0,R,Loss,4,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PEREZ CUENCA Celia,71.0,R,PRIKHODKO Tatyana,259.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,FELIX LARA Rossy,131.0,R,AOKI Chika,40.0,R,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,HAMPSON Sarah-Jane,253.0,R,MORMILE Chiara,62.0,L,Loss,4,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KOSE Fatma Zehra,136.0,R,KASPIAROVICH Palina,195.0,L,Loss,14,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PLIEGO Paola,186.0,R,BURKE Nora,104.0,R,Loss,14,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,JIJIEISHVILI Lika,126.0,R,FOX-GITOMER Chloe,135.0,L,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHAMBERLAIN Maia,80.0,R,SHELTON Aleksandra,65.0,R,Won,15,14
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,DIMA Loredana,232.0,R,TAMURA Norika,26.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MAXWELL Caitlin,141.0,L,KIM Jiyoung,94.0,R,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EMURA Misaki,16.0,R,BENITEZ ROMERO Alejandra Jhonay,54.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PEREZ MAURICE Maria Belen,,L,GRENCH Eileen,61.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EGORIAN Yana,19.0,L,SZUCS Luca,243.0,L,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,SHEN Chen,153.0,R,ERBIL Nisanur,107.0,R,Loss,11,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,LASZLO Luca,191.0,R,HONG Haeun,140.0,R,Won,15,8
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VELASQUEZ Jornellys,184.0,R,TROIS Karina,139.0,R,Won,15,8
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,LUCARINI Lucia,101.0,R,URANO Kana,183.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BEN CHAABANE Amira,25.0,R,VONGSAVADY Malina,74.0,R,Loss,12,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BESBES Azza,57.0,R,BASHTA Anna,28.0,L,Loss,6,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VORONINA Olena,79.0,R,FUNKE Julika,105.0,R,Won,15,9
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,HWANG Seona,44.0,R,LIMBACH Anna,,R,Loss,7,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KATONA Renata,50.0,R,SHCHUKLA Iryna,100.0,R,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,TSYMBOTA Mariya,250.0,R,POCHEKUTOVA Tamara,76.0,R,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GIMALAC Margaux,120.0,L,MIKULIK Julia,91.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHADALAVADA ANANDHA SUNDHARARAMAN Bhavani Devi,53.0,R,KOZACZUK Malgorzata,60.0,L,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,NAVARRO Araceli,36.0,R,KRAVATSKA Olena,172.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GEORGIADOU Despina,37.0,L,TAILLANDIER Charleine,124.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CIESLAR Zuzanna,210.0,R,VALENTIN Heyddys,64.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KRUEGER Lea,99.0,R,JIA Xiaoye,45.0,R,Loss,14,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BOLSHAKOVA Valeriya,73.0,L,QUEROLI Caroline,43.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KOBAYASHI Kanae,132.0,R,DALLA VECCHIA Beatrice,196.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,HRAMOVA Olga A.,118.0,R,TARICCO Benedetta,212.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHOI Sooyeon,24.0,R,KIM Ha-Eun,180.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,OBVINTSEVA Yana,89.0,R,JEON Hayoung,117.0,L,Loss,14,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,RIFKISS Margaux,59.0,R,KOMASHCHUK Alina,42.0,R,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,WOZNIAK Dagmara,20.0,L,BOUDIAF Saoussen,98.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BATTISTON Michela,58.0,R,MATUSZAK Sylwia,70.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PEREZ CUENCA Celia,71.0,R,AOKI Chika,40.0,R,Loss,7,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MORMILE Chiara,62.0,L,KASPIAROVICH Palina,195.0,L,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BURKE Nora,104.0,R,JIJIEISHVILI Lika,126.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHAMBERLAIN Maia,80.0,R,DIMA Loredana,232.0,R,Won,15,4
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KIM Jiyoung,94.0,R,ARPINO Giulia,173.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VELIKAYA Sofya,3.0,R,LASZLO Luca,191.0,R,Won,15,5
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EMURA Misaki,16.0,R,BATTAI Sugar Katinka,178.0,L,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PUDA Marta,46.0,R,KIM Jiyoung,94.0,R,Won,15,14
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,NAVARRO Araceli,36.0,R,YOON Jisu,13.0,R,Loss,8,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,POZDNIAKOVA Sofia,4.0,R,LIMBACH Anna,,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHOI Sooyeon,24.0,R,MIKHAILOVA Alina,47.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ILIEVA Yoana,90.0,L,EGORIAN Yana,19.0,L,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,HRAMOVA Olga A.,118.0,R,LEMBACH Charlotte,14.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,QIAN Jiarui,6.0,R,LUCARINI Lucia,101.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,AOKI Chika,40.0,R,SHEVELEVA Svetlana,49.0,L,Won,15,14
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GARGANO Rebecca,83.0,R,CIESLAR Zuzanna,210.0,R,Won,15,8
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BURKE Nora,104.0,R,MARTON Anna,9.0,R,Loss,7,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ZAGUNIS Mariel,8.0,L,BOLSHAKOVA Valeriya,73.0,L,Won,15,5
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VORONINA Olena,79.0,R,KAKHIANI Teodora,86.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,HAFEZ Nada,31.0,R,VONGSAVADY Malina,74.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BATTISTON Michela,58.0,R,NIKITINA Olga,5.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,STONE Anne-Elizabeth,,R,MORMILE Chiara,62.0,L,Loss,14,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,JEON Hayoung,117.0,L,TARTAKOVSKY Elizabeth,93.0,R,Won,15,7
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CRISCIO Martina,21.0,L,WOZNIAK Dagmara,20.0,L,Loss,9,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KOMASHCHUK Alina,42.0,R,BERDER Cecilia,18.0,R,Won,15,9
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GKOUNTOURA Theodora,17.0,R,JIA Xiaoye,45.0,R,Won,15,4
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PEREZ MAURICE Maria Belen,,L,PAGE Gabriella,29.0,R,Loss,8,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BALZER Sara,39.0,L,SHCHUKLA Iryna,100.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KOZACZUK Malgorzata,60.0,L,SHAO Yaqi,11.0,R,Loss,5,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PASCU Bianca,22.0,R,VELASQUEZ Jornellys,184.0,R,Won,15,4
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ERBIL Nisanur,107.0,R,AU Sin Ying,87.0,R,Won,15,9
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,SEO Jiyeon,30.0,R,CHAMBERLAIN Maia,80.0,R,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GIMALAC Margaux,120.0,L,PUSZTAI Liza,10.0,R,Loss,11,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VECCHI Irene,15.0,R,BASHTA Anna,28.0,L,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,POCHEKUTOVA Tamara,76.0,R,MARTIN-PORTUGUES Lucia,34.0,R,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GREGORIO Rossella,23.0,L,GEORGIADOU Despina,37.0,L,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,KOBAYASHI Kanae,132.0,R,BRUNET Manon,,,Loss,5,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VELIKAYA Sofya,3.0,R,EMURA Misaki,16.0,R,Loss,11,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PUDA Marta,46.0,R,YOON Jisu,13.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,POZDNIAKOVA Sofia,4.0,R,CHOI Sooyeon,24.0,R,Won,15,14
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EGORIAN Yana,19.0,L,HRAMOVA Olga A.,118.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,QIAN Jiarui,6.0,R,AOKI Chika,40.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GARGANO Rebecca,83.0,R,MARTON Anna,9.0,R,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ZAGUNIS Mariel,8.0,L,VORONINA Olena,79.0,R,Won,15,5
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,HAFEZ Nada,31.0,R,BATTISTON Michela,58.0,R,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MORMILE Chiara,62.0,L,JEON Hayoung,117.0,L,Won,15,7
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,WOZNIAK Dagmara,20.0,L,KOMASHCHUK Alina,42.0,R,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GKOUNTOURA Theodora,17.0,R,PAGE Gabriella,29.0,R,Won,15,8
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,BALZER Sara,39.0,L,SHAO Yaqi,11.0,R,Won,15,14
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PASCU Bianca,22.0,R,ERBIL Nisanur,107.0,R,Won,15,10
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,CHAMBERLAIN Maia,80.0,R,PUSZTAI Liza,10.0,R,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,VECCHI Irene,15.0,R,MARTIN-PORTUGUES Lucia,34.0,R,Loss,5,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GREGORIO Rossella,23.0,L,BRUNET Manon,,,Won,15,11
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EMURA Misaki,16.0,R,PUDA Marta,46.0,R,Won,15,3
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,POZDNIAKOVA Sofia,4.0,R,EGORIAN Yana,19.0,L,Won,15,12
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,QIAN Jiarui,6.0,R,MARTON Anna,9.0,R,Loss,6,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ZAGUNIS Mariel,8.0,L,HAFEZ Nada,31.0,R,Won,15,9
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MORMILE Chiara,62.0,L,WOZNIAK Dagmara,20.0,L,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GKOUNTOURA Theodora,17.0,R,BALZER Sara,39.0,L,Won,15,5
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PASCU Bianca,22.0,R,PUSZTAI Liza,10.0,R,Loss,12,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MARTIN-PORTUGUES Lucia,34.0,R,GREGORIO Rossella,23.0,L,Loss,13,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EMURA Misaki,16.0,R,POZDNIAKOVA Sofia,4.0,R,Won,15,13
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,MARTON Anna,9.0,R,ZAGUNIS Mariel,8.0,L,Loss,10,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,WOZNIAK Dagmara,20.0,L,GKOUNTOURA Theodora,17.0,R,Loss,12,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,PUSZTAI Liza,10.0,R,GREGORIO Rossella,23.0,L,Won,15,3
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,EMURA Misaki,16.0,R,ZAGUNIS Mariel,8.0,L,Loss,8,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,GKOUNTOURA Theodora,17.0,R,PUSZTAI Liza,10.0,R,Loss,9,15
Women,Sabre,2020/2021,Coupe du Monde (Athènes),06-03-2020,ZAGUNIS Mariel,8.0,L,PUSZTAI Liza,10.0,R,Won,15,6
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,LUGONES RUGGERI Jesus Andres,57.0,R,DERYABIN Ivan,109.0,L,Won,15,14
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,MULTERER Niklas,313.0,R,NG Ho Tin,214.0,L,Loss,13,15
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,POKORNY Richard,175.0,L,DEWANDELEER Florian,401.0,R,Won,15,13
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,RISTIC Ognjen,423.0,R,ZHUMABAI UULU Daanyshman,113.0,R,Loss,11,15
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,FREILICH Yuval Shalom,23.0,L,KULUEV Nurlan,357.0,R,Won,15,5
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,UNTERHAUSER Samuel,93.0,L,SVICHKAR Roman,26.0,L,Won,15,14
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,ZAWROTNIAK Radoslaw,16.0,L,HERZBERG Fabian,148.0,R,Won,15,11
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,UJVARI Andras,403.0,R,BRZOZOWSKI Seweryn,235.0,R,Loss,11,15
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,HATZ Nick,234.0,L,NUNEZ Pablo,81.0,L,Won,15,10
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,BARTKO Levente,433.0,R,TURNAU Peeter,162.0,R,Won,15,11
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,ALIYEV Kanan,274.0,L,TAURIAINEN Topias,230.0,R,Loss,11,15
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,BRATTON Benjamin,251.0,R,KNYSH Oleg,228.0,L,Won,15,11
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,STASZULONEK Bartosz,333.0,R,MAKAROVAS Tomas,259.0,R,Won,15,14
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,RUBES Martin,146.0,R,NIGGELER Michele,135.0,R,Loss,14,15
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,KESZTHELYI Zsombor,431.0,R,CHAU Chak Hin Nicholas,312.0,L,Won,15,9
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,MAHRINGER Josef,40.0,L,STYMNE Jakob,380.0,R,Won,15,9
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,KAVVADIAS Savvas,314.0,R,LOYOLA Neisser,78.0,R,Loss,14,15
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,CAMARGO Alexandre,107.0,L,METRAILLER Clement,165.0,R,Won,15,9
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,PITTET Alexandre,245.0,L,MARCOL Daniel,402.0,R,Won,15,12
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,MICHALAK Damian,260.0,R,KHVOROST Maksym,315.0,R,Won,15,14
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,FONG Hoi Sun,104.0,R,HUSSON Geoffroy,238.0,R,Won,12,11
Men,Epee,2020/2021,WESTEND Grand Prix (Budapest),06-03-2020,BUZZI Lorenzo,136.0,R,RODNEY Adam,91.0,R,Won,15,10
