athleteId,hand,rank
1595,R,
2130,R,665.0
2366,R,529.0
2611,R,54.0
2736,L,96.0
2890,R,658.0
3495,L,95.0
3652,L,373.0
4057,R,33.0
4181,R,
4276,R,19.0
4405,R,223.0
4586,R,35.0
5167,R,401.0
5250,R,8.0
5397,R,133.0
5471,R,65.0
5629,L,1.0
5815,R,81.0
5966,R,596.0
6194,R,363.0
6433,R,1.0
6783,L,8.0
7748,R,
8278,L,134.0
8609,R,149.0
8793,R,85.0
9182,L,61.0
9309,R,20.0
9377,L,5.0
9460,L,291.0
9648,R,61.0
9746,L,4.0
9908,L,48.0
10207,L,155.0
10286,L,60.0
10402,L,22.0
10688,R,8.0
10813,R,33.0
11066,R,8.0
11491,R,179.0
11784,R,784.0
12125,R,598.0
12216,R,70.0
12372,R,422.0
12474,R,656.0
12532,L,69.0
12611,R,7.0
12691,L,68.0
12907,R,528.0
13262,R,
13422,R,44.0
13459,L,9.0
13682,R,152.0
13741,R,1.0
14212,R,
14506,R,320.0
14581,L,702.0
14862,R,
14958,R,
15098,L,23.0
15196,R,365.0
15335,L,202.0
15354,R,65.0
15536,R,18.0
15735,R,313.0
15860,R,1.0
16006,L,204.0
16112,R,147.0
16385,R,91.0
16438,R,44.0
17052,L,126.0
17189,R,743.0
17386,R,616.0
17455,R,552.0
17481,R,49.0
17576,L,276.0
17630,L,247.0
17748,R,12.0
17823,R,29.0
17966,R,233.0
18071,R,57.0
18448,R,124.0
18610,R,33.0
18720,R,272.0
18801,R,647.0
18901,R,346.0
18961,R,436.0
19056,R,134.0
19403,R,172.0
19595,R,263.0
19630,R,71.0
19856,R,9.0
19933,R,89.0
20060,R,186.0
20179,R,18.0
20398,L,73.0
20461,R,118.0
20488,L,10.0
20556,R,128.0
20610,R,179.0
20714,R,488.0
20826,R,206.0
20897,R,187.0
20964,R,130.0
21110,R,113.0
21217,R,359.0
21409,L,174.0
21560,R,227.0
21621,L,59.0
21710,R,156.0
21745,L,223.0
21916,R,243.0
21978,R,450.0
22043,R,136.0
22256,L,60.0
22345,R,460.0
22363,R,26.0
22439,L,6.0
22533,R,51.0
22557,R,58.0
22654,R,595.0
22819,R,236.0
22907,R,247.0
23013,L,7.0
23170,R,44.0
23320,,
23445,R,28.0
23664,R,250.0
23754,R,322.0
23941,R,105.0
24084,R,75.0
24120,L,26.0
24274,R,461.0
24440,R,335.0
24541,R,484.0
24756,R,353.0
24868,R,371.0
24920,R,9.0
24990,L,156.0
25142,R,18.0
25185,R,110.0
25206,R,42.0
25253,R,466.0
25454,R,41.0
25512,R,390.0
25539,R,235.0
25895,R,207.0
25921,R,29.0
25947,L,64.0
25967,R,223.0
26050,L,59.0
26116,R,69.0
26147,R,142.0
26233,R,695.0
26304,R,72.0
26354,R,9.0
26425,R,247.0
26534,R,133.0
26551,R,367.0
26595,R,50.0
26677,L,62.0
26706,R,135.0
26764,L,491.0
26851,R,675.0
26867,L,169.0
26906,R,134.0
26957,L,239.0
27093,L,79.0
27197,R,96.0
27237,R,11.0
27268,R,129.0
27301,,
27325,R,66.0
27401,R,127.0
27535,R,685.0
27745,R,549.0
27947,R,250.0
28010,L,519.0
28081,R,23.0
28162,R,74.0
28239,R,567.0
28291,R,188.0
28351,R,100.0
28449,R,270.0
28521,R,126.0
28593,R,17.0
28638,R,22.0
28659,R,190.0
28712,R,27.0
28728,R,123.0
28789,R,229.0
28844,R,149.0
28875,R,307.0
28926,R,39.0
28960,R,83.0
29054,R,110.0
29099,R,274.0
29134,R,37.0
29192,R,90.0
29203,L,225.0
29225,R,282.0
29239,R,94.0
29257,R,23.0
29344,R,413.0
29613,L,153.0
29761,R,151.0
29797,R,229.0
29830,R,380.0
29852,R,166.0
29914,R,102.0
29937,R,691.0
29962,R,131.0
30042,R,259.0
30081,R,3.0
30101,,
30160,R,401.0
30209,R,46.0
30289,R,42.0
30326,R,266.0
30389,R,24.0
30489,R,20.0
30539,R,76.0
30579,R,237.0
30620,R,215.0
30656,R,347.0
30796,R,252.0
30829,L,50.0
30866,R,350.0
30887,R,148.0
30914,R,225.0
30936,L,142.0
30970,R,334.0
31007,R,125.0
31032,R,45.0
31058,L,116.0
31102,R,6.0
31131,R,145.0
31152,R,224.0
31161,R,4.0
31226,L,116.0
31279,R,6.0
31302,R,11.0
31348,R,74.0
31502,R,177.0
31596,R,204.0
31645,R,131.0
31722,R,546.0
31831,R,198.0
31865,R,179.0
31897,R,413.0
31919,R,5.0
31940,L,141.0
31958,R,92.0
31985,R,232.0
32023,R,274.0
32041,R,204.0
32115,R,148.0
32167,L,296.0
32175,R,230.0
32232,L,84.0
32250,L,27.0
32263,R,383.0
32326,R,14.0
32368,R,372.0
32390,L,127.0
32399,R,713.0
32442,R,523.0
32477,R,384.0
32566,R,585.0
32575,R,207.0
32608,R,164.0
32682,R,265.0
32713,R,347.0
32745,L,270.0
32821,R,139.0
32874,R,97.0
32913,R,233.0
32938,R,171.0
32977,R,129.0
32993,L,223.0
33023,R,555.0
33068,L,405.0
33129,R,87.0
33375,R,438.0
33491,R,95.0
33609,L,190.0
33647,R,202.0
33663,R,50.0
33688,R,305.0
33746,L,15.0
33825,L,130.0
33848,R,402.0
33859,R,95.0
33871,R,226.0
33895,R,701.0
33969,L,648.0
34051,L,129.0
34097,R,263.0
34167,R,421.0
34218,R,98.0
34255,R,434.0
34274,R,192.0
34282,R,386.0
34317,R,600.0
34348,L,245.0
34385,R,29.0
34419,R,379.0
34434,R,516.0
34482,R,78.0
34501,R,437.0
34542,R,383.0
34559,R,101.0
34584,R,137.0
34620,R,63.0
34636,R,28.0
34646,R,209.0
34670,R,127.0
34720,R,151.0
34789,R,34.0
34830,L,219.0
34889,L,150.0
34901,L,53.0
34944,R,329.0
34969,R,25.0
34987,R,285.0
35041,L,36.0
35082,L,88.0
35105,R,142.0
35113,L,49.0
35136,R,576.0
35177,R,217.0
35187,R,240.0
35225,R,410.0
35243,R,490.0
35361,R,80.0
35474,R,259.0
35649,L,90.0
35717,R,660.0
35729,L,526.0
35758,R,423.0
35779,L,288.0
35828,R,419.0
35857,R,223.0
35917,R,116.0
35939,R,198.0
36030,R,677.0
36104,R,70.0
36173,R,89.0
36229,R,290.0
36279,R,536.0
36365,R,327.0
36394,R,72.0
36490,R,136.0
36544,R,276.0
36595,R,
36627,L,199.0
36654,R,58.0
36680,R,369.0
36727,R,306.0
36760,R,139.0
36809,R,419.0
36836,R,252.0
36878,R,93.0
36888,R,454.0
36937,R,413.0
36954,L,331.0
