Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit
241,B32,POCHKALOVA Anfisa,15351,UKR,KHAKIMOVA Malika,32358,UZB,Won,15,14
241,B32,HURLEY Kelley,9122,USA,UDREA Maria,15423,ROU,Loss,12,13
241,B32,CANDASSAMY Marie-Florence,20179,FRA,SZASZ-KOVACS Emese,4220,HUN,Loss,10,15
241,B32,ZAMACHOWSKA Aleksandra,29878,POL,HURLEY Courtney,11652,USA,Loss,14,15
241,B32,ANDRYUSHINA Tatyana,18610,RUS,ZHU Mingye,36529,CHN,Won,15,13
241,B32,CHOI Injeong,25200,KOR,HECHT Dar,34584,ISR,Won,15,10
241,B32,BRUNNER Pauline,26244,SUI,VITALIS Coraline,28593,FRA,Loss,12,15
241,B32,EMBRICH Irina,9370,EST,BEZHURA Dzhoan Feybi,21484,UKR,Loss,7,10
241,B32,FIAMINGO Rossella,19604,ITA,POPESCU Ana Maria,5629,ROU,Loss,8,15
241,B32,RIZZI Giulia,12562,ITA,EPEE Laurence,19968,FRA,Loss,14,15
241,B32,BUDAI Dorina,19630,HUN,KRYVYTSKA Olena,13707,UKR,Loss,6,15
241,B16,NAVARRIA Mara,9248,ITA,HOLMES Katharine,22023,USA,Won,15,9
241,B16,LEHIS Katrina,24108,EST,RUTZ Barbara,30104,POL,Won,15,13
241,B16,STAEHLI Laura,17514,SUI,POCHKALOVA Anfisa,15351,UKR,Won,15,14
241,B16,UDREA Maria,15423,ROU,SZASZ-KOVACS Emese,4220,HUN,Loss,10,11
241,B16,HURLEY Courtney,11652,USA,ANDRYUSHINA Tatyana,18610,RUS,Won,9,8
241,B16,CHOI Injeong,25200,KOR,VITALIS Coraline,28593,FRA,Loss,14,15
241,B16,BEZHURA Dzhoan Feybi,21484,UKR,POPESCU Ana Maria,5629,ROU,Loss,9,15
241,B16,EPEE Laurence,19968,FRA,KRYVYTSKA Olena,13707,UKR,Loss,10,15
241,B8,NAVARRIA Mara,9248,ITA,LEHIS Katrina,24108,EST,Won,15,9
241,B8,STAEHLI Laura,17514,SUI,SZASZ-KOVACS Emese,4220,HUN,Won,14,13
241,B8,HURLEY Courtney,11652,USA,VITALIS Coraline,28593,FRA,Won,15,10
241,B8,POPESCU Ana Maria,5629,ROU,KRYVYTSKA Olena,13707,UKR,Won,15,11
241,B4,NAVARRIA Mara,9248,ITA,STAEHLI Laura,17514,SUI,Won,15,8
241,B4,HURLEY Courtney,11652,USA,POPESCU Ana Maria,5629,ROU,Loss,13,14
241,B2,NAVARRIA Mara,9248,ITA,POPESCU Ana Maria,5629,ROU,Won,13,9
242,A128,NGUYEN Phuoc Den,32846,VIE,ONOFRE Rafael,37248,POR,Won,15,9
242,A128,RODRIGUEZ John Edison,21208,COL,PETERDI Andras,9648,HUN,Won,15,12
242,A128,GONZALEZ Rodrigo,34720,CHI,AL-DOORI Alaa,28889,IRQ,Won,15,14
242,A128,NICHOLS Harrison,32845,GBR,ANOKHIN Vadim,22390,RUS,Loss,11,15
242,A128,XUE Yangdong,36996,CHN,LAI Clarence Ka Tsun,20782,HKG,Won,15,5
242,A128,AL-CHAABAWI Zaid,42054,IRQ,LIM Wei Wen,21124,SGP,Loss,13,15
242,A128,FONG Hoi Sun,22435,HKG,MARINOV Kiril,13812,BUL,Won,15,4
242,A128,BUHDEIMA Khaled,28185,LBA,JOSHUA KOH I-Jie,21409,MAS,Loss,6,15
242,A128,UYAMA Satoru,28712,JPN,HOYLE Jacob,42751,USA,Loss,8,15
242,A128,SOKOLOV Oleg,20123,UZB,JURKA Jakub,35041,CZE,Loss,13,15
242,A128,JOHNSTON LEYER Bradley,24994,CRC,MORALES Gerber,22659,GUA,Loss,9,15
242,A128,ISLAS FLYGARE Linus,30796,SWE,BAYARD Alexis,27993,SUI,Loss,7,15
242,A128,GALLY Aymerick,38938,FRA,BIELEC Maciej,32745,POL,Won,15,8
242,A128,STYMNE Jakob,29830,SWE,SEEVE Teemu,17386,FIN,Loss,7,15
242,A128,NUNEZ Pablo,33183,CHI,FREILICH Yuval Shalom,24944,ISR,Loss,7,15
242,A128,LIMARDO Francisco,12246,VEN,DOMINGUEZ Jose Felix,11034,ARG,Loss,12,13
242,A128,TAN Weixuan,37346,SGP,ELSOKKARY Ahmad,32941,EGY,Loss,12,15
242,A128,YAMADA Masaru,24408,JPN,NG Ho Tin,28840,HKG,Won,15,8
242,A128,ALIMZHANOV Elmir,10813,KAZ,ROBL Troels Christian,20575,DEN,Won,15,10
242,A128,LIS Daniel,13010,ISR,BRINCK-CROTEAU Maxime,11494,CAN,Won,15,11
242,A128,MCDOWALD Curtis,36515,USA,SHELLEY Jeremy,21070,AUS,Won,15,13
242,A128,FAVA Alex,15542,FRA,PRYOR Jason,12094,USA,Won,15,13
242,A128,BARGUES Manuel,30924,ESP,MOWAFY Mohab,35995,EGY,Won,15,12
242,A128,ALEKSANDROV Roman,16207,UZB,PITRA Pavel,14506,CZE,Loss,13,15
242,A128,DIABATE Keletigui Julien,35589,MLI,COQUECO Gustavo,13924,COL,Loss,8,15
242,A128,AREDE Pedro,11491,POR,CHANTHARAPIDOK Tanwa,40267,THA,Won,15,10
242,A128,IBANEZ Alvaro,26736,ESP,VAN NUNEN David,32285,NED,Won,15,3
242,A128,MAISONET Hector,21253,PUR,TULEN Rafael,31502,NED,Loss,12,15
242,A128,CANDEIAS Ricardo,5530,POR,HO Wai Hang,30882,HKG,Won,15,13
242,A128,AL HAMMADI Abdullah,26206,UAE,ALSHATTI Abdulaziz,20382,FIE,Loss,13,15
242,A128,TAURIAINEN Topias,33493,FIN,BELLMANN Lukas,27862,GER,Loss,4,15
242,A128,WANG Zijie,40234,CHN,ALIMOV Fayzulla,34991,UZB,Loss,9,15
242,A128,SHARLAIMOV Vadim,31032,KAZ,MANCEWICZ Bartlomiej,32687,SWE,Loss,14,15
242,A128,BURGUN Alexandre,15071,AUS,BERTA Daniel,26050,HUN,Loss,12,15
242,A128,KWEON Youngjun,16463,KOR,BISHOP William,22178,NZL,Won,15,6
242,A128,ALIYEV Kanan,25897,AZE,LEE Samson Mun Hou,18264,SGP,Loss,6,15
242,A128,PAAVOLAINEN Jaakko,32009,FIN,MOHSEN Mahmoud,30829,EGY,Won,12,11
242,A128,NGUYEN Tien Nhat,22877,VIE,REIN Stephan,12532,GER,Won,15,14
242,A128,GAROZZO Enrico,15163,ITA,JORGENSEN Patrick,14714,DEN,Won,15,9
242,A128,VUORINEN Niko,19507,FIN,MOHSIN Abbas Abdulwahid,24777,IRQ,Won,15,7
242,A128,STALMAKOV Javgenij,28114,LTU,BANYAI Zsombor,30080,HUN,Loss,7,15
242,A128,KNUDSEN Kenneth,29797,DEN,TYCHLER Pavel,30645,RSA,Loss,12,15
242,A64,ELKORD Houssam,24970,MAR,NGUYEN Phuoc Den,32846,VIE,Loss,12,15
242,A64,RODRIGUEZ John Edison,21208,COL,GONZALEZ Rodrigo,34720,CHI,Won,15,9
242,A64,NYCZ Mateusz,15780,POL,ANOKHIN Vadim,22390,RUS,Won,15,12
242,A64,XUE Yangdong,36996,CHN,VERWIJLEN Bas,5250,NED,Won,15,14
242,A64,STEFFEN Benjamin,6086,SUI,LIM Wei Wen,21124,SGP,Won,15,13
242,A64,FONG Hoi Sun,22435,HKG,JOSHUA KOH I-Jie,21409,MAS,Won,10,9
242,A64,HOYLE Jacob,42751,USA,JURKA Jakub,35041,CZE,Won,15,9
242,A64,MORALES Gerber,22659,GUA,PEREIRA Yulen,26700,ESP,Loss,6,15
242,A64,CAPEK Martin,2228,CZE,BAYARD Alexis,27993,SUI,Loss,13,15
242,A64,GALLY Aymerick,38938,FRA,SEEVE Teemu,17386,FIN,Won,15,13
242,A64,NURMATOV Javokhirbek,32977,UZB,FREILICH Yuval Shalom,24944,ISR,Loss,7,15
242,A64,DOMINGUEZ Jose Felix,11034,ARG,HERPE Ido,18683,ISR,Loss,10,15
242,A64,VORONIN Vyacheslav,20126,TKM,ELSOKKARY Ahmad,32941,EGY,Loss,9,11
242,A64,YAMADA Masaru,24408,JPN,SVICHKAR Roman,24120,UKR,Loss,13,15
242,A64,ALIMZHANOV Elmir,10813,KAZ,LIS Daniel,13010,ISR,Won,15,8
242,A64,MCDOWALD Curtis,36515,USA,TACCANI Alessandro,21004,ARG,Won,13,12
242,A64,CAMARGO Alexandre,34743,BRA,FAVA Alex,15542,FRA,Loss,9,15
242,A64,BARGUES Manuel,30924,ESP,PITRA Pavel,14506,CZE,Won,15,14
242,A64,BESKIN Grigori,7227,ISR,COQUECO Gustavo,13924,COL,Won,15,6
242,A64,AREDE Pedro,11491,POR,GLAZKOV Nikita,22630,RUS,Loss,8,9
242,A64,SHI Gaofeng,25185,CHN,IBANEZ Alvaro,26736,ESP,Loss,7,8
242,A64,TULEN Rafael,31502,NED,BRINKMANN Marco,32708,GER,Loss,8,15
242,A64,CANDEIAS Ricardo,5530,POR,ALSHATTI Abdulaziz,20382,FIE,Won,15,12
242,A64,BELLMANN Lukas,27862,GER,LAN Minghao,39355,CHN,Won,15,14
242,A64,FABREGAT Angel,32938,ESP,ALIMOV Fayzulla,34991,UZB,Loss,14,15
242,A64,MANCEWICZ Bartlomiej,32687,SWE,BERTA Daniel,26050,HUN,Loss,9,15
242,A64,KWEON Youngjun,16463,KOR,LEE Samson Mun Hou,18264,SGP,Won,15,8
242,A64,PAAVOLAINEN Jaakko,32009,FIN,REIZLIN Igor,6433,UKR,Won,15,7
242,A64,BERAN Jiri,2224,CZE,NGUYEN Tien Nhat,22877,VIE,Loss,14,15
242,A64,GAROZZO Enrico,15163,ITA,PITTET Alexandre,30549,SUI,Won,15,7
242,A64,VUORINEN Niko,19507,FIN,BANYAI Zsombor,30080,HUN,Loss,14,15
242,A64,TYCHLER Pavel,30645,RSA,STANKEVYCH Volodymyr,30209,UKR,Won,15,13
242,B64,NIKISHIN Bogdan,6424,UKR,HOYLE Jacob,42751,USA,Won,10,8
242,B64,PEREIRA Yulen,26700,ESP,LUGO Grabiel,30971,VEN,Won,15,12
242,B64,BLAIS-BELANGER Marc-Antoine,29012,CAN,GALLY Aymerick,38938,FRA,Won,15,8
242,B64,FONG Hoi Sun,22435,HKG,PARK Kyoungdoo,10786,KOR,Loss,7,15
242,B64,REDLI Andras,4202,HUN,BAYARD Alexis,27993,SUI,Loss,12,15
242,B64,KWEON Youngjun,16463,KOR,KRAFT Dennis,14920,USA,Won,15,10
242,B64,ELSAYED Ahmed,32464,EGY,BRINKMANN Marco,32708,GER,Loss,10,15
242,B64,MCDOWALD Curtis,36515,USA,SCHMIDT Richard,24074,GER,Won,15,8
242,B64,HEINZER Max,6000,SUI,FAVA Alex,15542,FRA,Loss,11,12
242,B64,NYCZ Mateusz,15780,POL,PRIINITS Sten,9367,EST,Won,15,14
242,B64,BIDA Sergey,23681,RUS,ALIMZHANOV Elmir,10813,KAZ,Loss,9,10
242,B64,ELSOKKARY Ahmad,32941,EGY,LIMARDO GASCON Ruben,10222,VEN,Loss,8,15
242,B64,SANTARELLI Andrea,24055,ITA,XUE Yangdong,36996,CHN,Won,15,4
242,B64,RODRIGUEZ John Edison,21208,COL,KHODOS Sergey,13869,RUS,Loss,11,15
242,B64,VON DER OSTEN Frederik,8793,DEN,GLAZKOV Nikita,22630,RUS,Won,13,9
242,B64,BELLMANN Lukas,27862,GER,PARK Sangyoung,31102,KOR,Loss,12,15
242,B64,JUNG Jinsun,4958,KOR,IBANEZ Alvaro,26736,ESP,Loss,13,15
242,B64,HERPE Ido,18683,ISR,TULEN Tristan,19926,NED,Won,12,11
242,B64,ALEXANIN Dmitriy,20867,KAZ,BANYAI Zsombor,30080,HUN,Won,15,12
242,B64,GAROZZO Enrico,15163,ITA,FICHERA Marco,24097,ITA,Loss,4,15
242,B64,KANO Koki,34385,JPN,PAAVOLAINEN Jaakko,32009,FIN,Won,15,14
242,B64,CANDEIAS Ricardo,5530,POR,KURBANOV Ruslan,22285,KAZ,Won,15,11
242,B64,GUSTIN Ronan,23021,FRA,BESKIN Grigori,7227,ISR,Loss,0,0
242,B64,NGUYEN Phuoc Den,32846,VIE,BOREL Yannick,19856,FRA,Loss,8,15
242,B64,PIZZO Paolo,4633,ITA,TYCHLER Pavel,30645,RSA,Won,15,6
242,B64,SVICHKAR Roman,24120,UKR,TURNAU Peeter,26404,EST,Won,15,3
242,B64,ZAWROTNIAK Radoslaw,5511,POL,BERTA Daniel,26050,HUN,Won,15,12
242,B64,ALIMOV Fayzulla,34991,UZB,LUGONES RUGGERI Jesus Andres,28887,ARG,Won,15,10
242,B64,MINOBE Kazuyasu,20488,JPN,FREILICH Yuval Shalom,24944,ISR,Loss,3,4
242,B64,BARGUES Manuel,30924,ESP,ANTKIEWICZ Mateusz,26906,POL,Won,15,14
242,B64,LIMARDO Jesus,28926,VEN,STEFFEN Benjamin,6086,SUI,Loss,13,15
242,B64,NGUYEN Tien Nhat,22877,VIE,NOVOSJOLOV Nikolai,2620,EST,Won,15,14
242,B32,NIKISHIN Bogdan,6424,UKR,PEREIRA Yulen,26700,ESP,Won,15,8
242,B32,BLAIS-BELANGER Marc-Antoine,29012,CAN,PARK Kyoungdoo,10786,KOR,Won,8,7
242,B32,BAYARD Alexis,27993,SUI,KWEON Youngjun,16463,KOR,Loss,9,11
242,B32,BRINKMANN Marco,32708,GER,MCDOWALD Curtis,36515,USA,Loss,6,15
242,B32,FAVA Alex,15542,FRA,NYCZ Mateusz,15780,POL,Won,15,9
242,B32,ALIMZHANOV Elmir,10813,KAZ,LIMARDO GASCON Ruben,10222,VEN,Loss,12,14
242,B32,SANTARELLI Andrea,24055,ITA,KHODOS Sergey,13869,RUS,Loss,8,9
242,B32,VON DER OSTEN Frederik,8793,DEN,PARK Sangyoung,31102,KOR,Loss,11,15
242,B32,IBANEZ Alvaro,26736,ESP,HERPE Ido,18683,ISR,Loss,9,15
242,B32,ALEXANIN Dmitriy,20867,KAZ,FICHERA Marco,24097,ITA,Won,5,4
242,B32,KANO Koki,34385,JPN,CANDEIAS Ricardo,5530,POR,Won,15,9
242,B32,BESKIN Grigori,7227,ISR,BOREL Yannick,19856,FRA,Loss,14,15
242,B32,PIZZO Paolo,4633,ITA,SVICHKAR Roman,24120,UKR,Loss,14,15
242,B32,ZAWROTNIAK Radoslaw,5511,POL,ALIMOV Fayzulla,34991,UZB,Loss,14,15
242,B32,FREILICH Yuval Shalom,24944,ISR,BARGUES Manuel,30924,ESP,Won,15,11
242,B32,STEFFEN Benjamin,6086,SUI,NGUYEN Tien Nhat,22877,VIE,Won,15,8
242,B16,NIKISHIN Bogdan,6424,UKR,BLAIS-BELANGER Marc-Antoine,29012,CAN,Won,15,6
242,B16,KWEON Youngjun,16463,KOR,MCDOWALD Curtis,36515,USA,Loss,6,15
242,B16,FAVA Alex,15542,FRA,LIMARDO GASCON Ruben,10222,VEN,Loss,8,15
242,B16,KHODOS Sergey,13869,RUS,PARK Sangyoung,31102,KOR,Loss,10,15
242,B16,HERPE Ido,18683,ISR,ALEXANIN Dmitriy,20867,KAZ,Loss,14,15
242,B16,KANO Koki,34385,JPN,BOREL Yannick,19856,FRA,Loss,14,15
242,B16,SVICHKAR Roman,24120,UKR,ALIMOV Fayzulla,34991,UZB,Won,15,14
242,B16,FREILICH Yuval Shalom,24944,ISR,STEFFEN Benjamin,6086,SUI,Loss,10,15
242,B8,NIKISHIN Bogdan,6424,UKR,MCDOWALD Curtis,36515,USA,Won,15,10
242,B8,LIMARDO GASCON Ruben,10222,VEN,PARK Sangyoung,31102,KOR,Won,13,10
242,B8,ALEXANIN Dmitriy,20867,KAZ,BOREL Yannick,19856,FRA,Loss,5,15
242,B8,SVICHKAR Roman,24120,UKR,STEFFEN Benjamin,6086,SUI,Won,15,12
242,B4,NIKISHIN Bogdan,6424,UKR,LIMARDO GASCON Ruben,10222,VEN,Loss,4,7
242,B4,BOREL Yannick,19856,FRA,SVICHKAR Roman,24120,UKR,Won,15,11
242,B2,LIMARDO GASCON Ruben,10222,VEN,BOREL Yannick,19856,FRA,Loss,4,15
243,A64,CARBALLO BARRERA Ivania Carolina,25104,ESA,MORMANDI Flavia Johana,1455,ARG,Loss,11,15
243,A64,OJEDA Barbara,26919,ESP,CATANTAN Samantha Kyle,43910,PHI,Loss,13,15
243,A64,BEARDMORE Kate,31645,GBR,BITTEROVA Kitti,29852,SVK,Won,15,13
243,A64,BULCAO Ana Beatriz,25293,BRA,ELSHARKAWY Yara,34433,EGY,Loss,9,15
243,A64,HAMPEL Eva,25834,GER,ESTEBAN Maxine Isabel,35564,PHI,Won,15,14
243,A64,MOINDROT-ZILLIOX Naomi,33489,CAN,WU Sophia,42799,HKG,Won,11,9
243,A64,BEHR Leandra,26798,GER,KONDRICZ Kata,32912,HUN,Loss,13,15
243,A64,LIU Yan Wai,15289,HKG,MAROTTA Emily,27015,AUS,Loss,8,15
243,A64,LYCZBINSKA Hanna,12780,POL,KWAG Alicia Ji Yeon,31420,AUS,Won,15,2
243,A64,DANIEL Claire,24831,AUS,CHENTSOVA Kateryna,20135,UKR,Loss,10,15
243,A64,BRETEAU Andrea,32393,ESP,PRESCOD Nzingha,18071,USA,Loss,3,15
243,A64,RANVIER Pauline,25514,FRA,LUPKOVICS Dora,17872,HUN,Won,15,7
243,A64,MOHAMED Aida,4164,HUN,LEI Yu Ru,42555,TPE,Won,15,4
243,A64,WERANG Maria Magdelena,47527,MAS,MARINO Maria,24463,ESP,Loss,4,15
243,A64,ACURERO GONZALEZ Anabella,37044,VEN,VAN ERVEN GARCIA Saskia Loretta,5245,COL,Loss,11,15
243,A64,HONG Hyo Jin,29233,KOR,CHENG Hiu Wai Valerie,24885,HKG,Won,15,13
243,A64,TINIO Justine Gail,35024,PHI,TARANENKO Anna,37965,UKR,Loss,10,15
243,A64,GIMENEZ Isis,21261,VEN,HERNANDEZ Alely,22401,MEX,Won,15,11
243,A64,DIAZ Maria Teresa,34259,ESP,RUNDQUIST Harriet,35383,SWE,Won,15,7
243,A64,THONGCHAMPA Ploypailin,44247,THA,MOSKOVSKA Anastasiya,20134,UKR,Loss,11,15
243,A64,OLIVEIRA Carolina,37239,POR,CLARKE Freya,38144,AUS,Loss,6,15
243,B64,DERIGLAZOVA Inna,18831,RUS,BEARDMORE Kate,31645,GBR,Won,15,2
243,B64,JELINSKA Martyna,21705,POL,CECCHINI Gabriela,30930,BRA,Won,15,14
243,B64,KIKUCHI Komaki,37023,JPN,MOSKOVSKA Anastasiya,20134,UKR,Won,15,7
243,B64,MOHAMED Aida,4164,HUN,ROSS Nicole,12269,USA,Loss,9,15
243,B64,TRIPAPINA Svetlana,28162,RUS,HONG Hyo Jin,29233,KOR,Won,15,12
243,B64,BLAZE Anita,16054,FRA,FU Yiting,35370,CHN,Loss,12,15
243,B64,KREISS Fanny,9426,HUN,SHI Yue,43803,CHN,Won,15,14
243,B64,MORMANDI Flavia Johana,1455,ARG,THIBUS Ysaora,20514,FRA,Loss,4,15
243,B64,SAUER Anne,17481,GER,PRESCOD Nzingha,18071,USA,Loss,8,15
243,B64,HUO Xingxin,29115,CHN,HONG Seo In,13888,KOR,Loss,10,15
243,B64,AZUMA Sera,40025,JPN,MARINO Maria,24463,ESP,Won,15,9
243,B64,HAMPEL Eva,25834,GER,JEON Hee Sook,13459,KOR,Won,15,8
243,B64,EBERT Leonie,33746,GER,GIMENEZ Isis,21261,VEN,Won,15,5
243,B64,MAROTTA Emily,27015,AUS,MARTYANOVA Marta,34564,RUS,Loss,13,15
243,B64,WOHLGEMUTH Olivia,18774,AUT,CHENG Hsin,34704,TPE,Won,15,6
243,B64,MOINDROT-ZILLIOX Naomi,33489,CAN,ERRIGO Arianna,9377,ITA,Loss,5,15
243,B64,KIEFER Lee,21717,USA,KONDRICZ Kata,32912,HUN,Won,15,9
243,B64,GOLDIE Alanna,22533,CAN,INOSTROZA Arantza,37252,CHI,Won,15,11
243,B64,LU Margaret,19379,USA,LYCZBINSKA Hanna,12780,POL,Loss,6,8
243,B64,VAN ERVEN GARCIA Saskia Loretta,5245,COL,WALCZYK Julia,30327,POL,Loss,4,15
243,B64,NAM Hyunhee,5037,KOR,ELSHARKAWY Yara,34433,EGY,Won,15,3
243,B64,GUYART Astrid,2860,FRA,SYNORADZKA Martyna,9908,POL,Won,13,12
243,B64,UENO Yuka,39244,JPN,SCHREIBER Ester,27945,SWE,Won,15,8
243,B64,RANVIER Pauline,25514,FRA,BOUBAKRI Ines,10402,TUN,Loss,14,15
243,B64,HARVEY Eleanor,23398,CAN,CLARKE Freya,38144,AUS,Won,15,4
243,B64,KARAMETE Irem,20938,TUR,CHEN Qingyuan,34890,CHN,Won,15,11
243,B64,CHEUNG Kimberley Vanessa,27431,HKG,CINI Chiara,17630,ITA,Loss,8,15
243,B64,TARANENKO Anna,37965,UKR,MANCINI Camilla,23445,ITA,Loss,5,15
