athleteId,hand,rank
1427,R,
1510,L,638.0
2117,R,
2607,R,698.0
3913,R,891.0
4202,R,297.0
5302,R,
5917,R,671.0
6847,R,359.0
8195,R,466.0
8613,R,311.0
9248,R,41.0
9377,L,3.0
9555,R,
9904,R,420.0
10213,R,185.0
10737,R,
11784,R,
12187,R,
12428,R,481.0
12562,R,4.0
12780,R,50.0
13503,L,22.0
13709,R,38.0
13888,R,174.0
14212,R,
14560,L,131.0
14920,R,
15098,L,45.0
15353,R,114.0
15542,R,177.0
15804,R,429.0
15984,L,
16105,L,908.0
16436,R,
16779,R,213.0
17449,R,38.0
17547,R,
17756,R,49.0
17929,R,30.0
18031,L,27.0
18515,L,17.0
18683,R,889.0
18733,L,225.0
18876,R,22.0
18967,L,49.0
19243,R,57.0
19595,R,
19695,R,328.0
19878,R,5.0
20048,R,385.0
20246,R,54.0
20450,R,58.0
20514,R,60.0
20708,R,406.0
20823,L,657.0
20903,R,
21017,R,331.0
21179,L,
21261,R,88.0
21555,R,513.0
21667,R,622.0
21729,R,253.0
21807,R,
21966,L,15.0
22030,R,363.0
22119,R,624.0
22329,R,
22439,L,1.0
22557,R,
22831,R,214.0
22920,R,
23126,L,139.0
23320,,
23447,L,23.0
23623,R,690.0
23747,R,
24055,R,26.0
24117,L,
24300,R,
24440,R,
24555,L,
24829,R,142.0
24911,R,88.0
24994,R,187.0
25126,R,
25181,R,100.0
25347,R,429.0
25513,R,16.0
25917,R,36.0
25949,R,79.0
26008,L,23.0
26088,R,185.0
26206,R,834.0
26319,R,193.0
26387,L,
26533,R,52.0
26550,L,607.0
26593,R,
26677,L,25.0
26708,R,27.0
26772,L,106.0
26849,R,613.0
26869,R,179.0
26910,R,252.0
26995,L,636.0
27093,L,36.0
27197,R,
27283,R,
27297,L,
27431,R,547.0
27641,R,
27945,R,204.0
28034,R,660.0
28189,L,
28285,R,136.0
28365,R,131.0
28461,R,196.0
28607,R,
28629,R,82.0
28651,R,129.0
28713,R,
28759,R,
28840,L,27.0
28851,L,275.0
28887,R,93.0
28926,R,40.0
29039,R,145.0
29076,L,10.0
29128,L,
29229,L,61.0
29257,R,
29344,R,
29536,R,78.0
29773,L,369.0
29832,R,466.0
29923,R,418.0
29961,R,71.0
30002,R,32.0
30081,R,2.0
30123,L,
30209,R,200.0
30289,R,102.0
30379,R,
30485,L,95.0
30539,R,
30588,R,
30645,R,
30761,R,
30818,R,186.0
30835,R,117.0
30878,L,1.0
30924,R,132.0
30948,R,
31007,R,61.0
31032,R,49.0
31056,R,182.0
31101,R,
31118,R,13.0
31226,L,70.0
31302,R,32.0
31438,L,20.0
31502,R,108.0
31597,R,30.0
31660,R,66.0
31810,R,365.0
31866,R,177.0
31900,R,295.0
31919,R,18.0
31941,R,620.0
31990,R,83.0
32026,R,4.0
32128,R,
32226,R,163.0
32237,R,137.0
32262,R,52.0
32296,L,231.0
32358,R,
32391,R,354.0
32419,R,355.0
32434,L,109.0
32471,L,90.0
32567,R,145.0
32600,R,
32657,R,77.0
32713,R,298.0
32763,L,482.0
32826,L,
32874,R,89.0
32919,R,5.0
32957,R,235.0
32989,R,48.0
33027,L,
33102,L,9.0
33179,R,
33493,R,134.0
33647,R,247.0
33675,L,345.0
33780,R,16.0
33859,R,
33871,R,
33907,R,167.0
33969,L,537.0
34049,R,
34072,R,
34133,L,129.0
34212,R,
34224,L,239.0
34260,L,104.0
34282,R,192.0
34328,L,
34357,R,93.0
34419,R,168.0
34445,R,663.0
34497,R,
34532,R,368.0
34556,R,207.0
34593,R,
34633,R,413.0
34646,R,360.0
34663,R,317.0
34690,R,
34722,L,147.0
34747,R,55.0
34833,R,153.0
34898,R,98.0
34912,R,44.0
34946,R,89.0
34975,R,215.0
35036,R,44.0
35082,L,489.0
35143,L,44.0
35187,R,
35210,R,
35233,R,
35271,R,53.0
35370,R,
35446,L,79.0
35617,R,11.0
35753,R,195.0
35774,R,11.0
35850,R,245.0
35881,R,38.0
35938,L,130.0
36047,R,
36166,R,323.0
36230,R,227.0
36329,R,
36407,R,40.0
36454,R,321.0
36515,R,
36544,R,98.0
36613,R,62.0
36663,L,105.0
36729,R,91.0
36796,R,61.0
36821,R,140.0
36844,R,
36879,R,71.0
36931,R,394.0
36954,L,178.0
36999,R,
37032,R,
37081,R,46.0
37134,L,70.0
37198,R,241.0
37227,L,294.0
37258,R,
37309,L,
37376,R,46.0
37422,R,334.0
37479,L,203.0
37546,L,646.0
37603,L,303.0
37683,L,129.0
37729,R,106.0
37754,L,15.0
37777,R,204.0
37833,L,255.0
37860,L,63.0
37965,L,125.0
38073,R,95.0
38135,R,
38205,R,
38358,L,
38614,L,526.0
38698,R,402.0
38774,R,
38785,R,
38837,L,15.0
38863,R,54.0
38911,R,304.0
38938,R,126.0
38996,R,
39047,R,
39079,R,143.0
39124,R,289.0
39140,R,58.0
39155,R,69.0
39189,R,206.0
39244,R,14.0
39300,R,262.0
39352,L,
39380,R,233.0
39433,R,357.0
39466,L,206.0
39500,R,224.0
39570,R,
39588,R,
39620,R,161.0
39644,R,94.0
40003,R,100.0
40012,R,79.0
40025,R,18.0
40070,R,58.0
40146,R,280.0
40171,R,81.0
40212,L,340.0
40236,R,14.0
40292,R,86.0
40369,R,
40389,R,62.0
40418,R,
40452,R,300.0
40486,R,40.0
40495,L,
40555,R,151.0
40687,R,238.0
40826,R,
40888,R,501.0
40928,R,203.0
41025,R,523.0
41476,R,181.0
41571,R,387.0
41705,R,346.0
41767,R,87.0
41791,R,43.0
41843,L,138.0
41898,R,240.0
41974,L,266.0
42004,R,
42046,L,254.0
42100,R,116.0
42142,R,32.0
42158,L,274.0
42193,R,135.0
42213,L,314.0
42273,L,762.0
42355,R,460.0
42377,R,
42433,R,
42541,L,19.0
42573,R,511.0
42587,R,
42598,R,249.0
42631,R,392.0
42677,R,613.0
42729,R,120.0
42749,R,178.0
42802,R,105.0
42836,R,447.0
42843,L,
42858,R,
42873,R,455.0
42897,R,385.0
42935,R,293.0
42949,L,21.0
42963,R,146.0
42984,L,57.0
43003,R,431.0
43015,L,
43033,R,201.0
43044,R,
43095,L,66.0
43122,R,362.0
43142,R,174.0
43192,R,381.0
43212,L,76.0
43234,L,
43271,L,121.0
43306,R,352.0
43327,R,109.0
43367,R,
43405,R,
43435,R,90.0
43457,R,395.0
43477,R,123.0
43516,R,
43554,R,49.0
43604,R,44.0
43621,R,247.0
43709,R,355.0
43733,R,
43815,R,449.0
43882,R,928.0
43948,R,
44065,L,
44152,R,
44242,R,262.0
44356,R,166.0
44408,R,327.0
44849,R,
44899,L,
44938,R,753.0
45022,R,
45059,R,
45072,L,236.0
45110,R,
45165,L,556.0
45220,R,
45241,R,318.0
45287,R,432.0
45300,R,95.0
45314,R,36.0
45331,R,
45340,R,634.0
45353,R,16.0
45379,R,84.0
45423,L,280.0
45452,L,141.0
45479,R,801.0
45523,L,277.0
45566,R,71.0
45578,R,225.0
45637,R,446.0
45683,R,202.0
45699,R,139.0
45727,R,843.0
45737,R,
45750,R,234.0
45793,R,244.0
45853,R,91.0
45870,R,150.0
45876,R,
45900,R,328.0
45926,R,166.0
45940,R,52.0
45974,R,
45999,R,257.0
46020,R,226.0
46038,L,281.0
46064,R,298.0
46094,R,211.0
46111,L,412.0
46158,L,
46178,R,
46193,R,102.0
46215,R,
46252,L,
46291,L,131.0
46315,L,
46328,R,
46355,L,325.0
46383,R,
46421,R,409.0
46463,R,
46483,R,767.0
46510,L,147.0
46528,R,898.0
46550,R,
46574,R,31.0
46667,R,72.0
46728,R,
46748,R,204.0
46778,L,94.0
46791,R,176.0
46918,R,455.0
47075,R,
47150,R,
47205,R,287.0
47276,L,393.0
47405,R,
47472,R,
47578,R,
47622,R,200.0
47738,R,274.0
48041,R,
48068,R,648.0
48115,R,290.0
48148,R,
48175,L,601.0
48224,R,329.0
48273,R,
48306,R,
48339,L,246.0
48385,L,
48426,R,
48471,R,134.0
48498,R,269.0
48566,R,559.0
48580,L,80.0
48610,R,241.0
48621,L,71.0
48645,R,311.0
48688,R,716.0
48721,L,
48729,R,
48763,R,450.0
48800,R,138.0
48818,R,180.0
48854,R,152.0
48874,R,503.0
48894,R,
48921,R,646.0
48962,R,242.0
48981,R,
48987,R,415.0
49004,R,74.0
49034,R,130.0
49097,R,119.0
49115,R,311.0
49129,L,296.0
49149,L,
49173,L,
49188,R,
49208,L,249.0
49224,R,253.0
49232,R,386.0
49252,R,396.0
49297,R,42.0
49314,R,156.0
49350,R,289.0
49378,L,158.0
49396,R,148.0
49418,R,
49502,R,
49523,R,180.0
49549,R,386.0
49603,R,
49662,L,251.0
49703,R,
49726,L,187.0
49770,L,130.0
49825,R,197.0
49834,R,
49931,R,399.0
49970,R,70.0
49994,L,124.0
50068,R,447.0
50145,R,
50216,R,192.0
50282,R,609.0
50332,R,92.0
50769,R,
50864,R,457.0
50893,L,220.0
50904,R,114.0
50942,R,741.0
51001,R,
