Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
1091,2023 Summer Universiade (Chengdu),Chengdu,02-08-2023,Epee,Women,2023
1092,2023 Summer Universiade (Chengdu),Chengdu,03-08-2023,Epee,Men,2023
1093,2023 Summer Universiade (Chengdu),Chengdu,03-08-2023,Foil,Women,2023
1094,2023 Summer Universiade (Chengdu),Chengdu,04-08-2023,Foil,Men,2023
1095,2023 Summer Universiade (Chengdu),Chengdu,04-08-2023,Sabre,Women,2023
1096,2023 Summer Universiade (Chengdu),Chengdu,02-08-2023,Sabre,Men,2023
244,World Championships (Milan),Milan,24-07-2023,Foil,Men,2023
245,World Championships (Milan),Milan,24-07-2023,Sabre,Women,2023
241,World Championships (Milan),Milan,22-07-2023,Epee,Women,2023
242,World Championships (Milan),Milan,23-07-2023,Epee,Men,2023
243,World Championships (Milan),Milan,23-07-2023,Foil,Women,2023
246,World Championships (Milan),Milan,22-07-2023,Sabre,Men,2023
738,European Games (Krakow),Krakow,26-06-2023,Epee,Women,2023
739,European Games (Krakow),Krakow,27-06-2023,Epee,Men,2023
741,European Games (Krakow),Krakow,26-06-2023,Foil,Men,2023
742,European Games (Krakow),Krakow,27-06-2023,Sabre,Women,2023
584,Championnats d'Afrique (Cairo),Cairo,20-06-2023,Epee,Women,2023
585,Championnats d'Afrique (Cairo),Cairo,19-06-2023,Epee,Men,2023
586,Championnats d'Afrique (Cairo),Cairo,19-06-2023,Foil,Women,2023
587,Championnats d'Afrique (Cairo),Cairo,21-06-2023,Foil,Men,2023
588,Championnats d'Afrique (Cairo),Cairo,21-06-2023,Sabre,Women,2023
589,Championnats d'Afrique (Cairo),Cairo,20-06-2023,Sabre,Men,2023
740,European Games (Krakow),Krakow,25-06-2023,Foil,Women,2023
743,European Games (Krakow),Krakow,25-06-2023,Sabre,Men,2023
1011,Championnats Asiatiques (Wuxi),Wuxi,19-06-2023,Sabre,Women,2023
1012,Championnats Asiatiques (Wuxi),Wuxi,19-06-2023,Foil,Men,2023
797,Championnats Panaméricains (Lima),Lima,15-06-2023,Epee,Women,2023
798,Championnats Panaméricains (Lima),Lima,15-06-2023,Foil,Men,2023
799,Championnats Panaméricains (Lima),Lima,16-06-2023,Epee,Men,2023
800,Championnats Panaméricains (Lima),Lima,17-06-2023,Foil,Women,2023
801,Championnats Panaméricains (Lima),Lima,16-06-2023,Sabre,Women,2023
802,Championnats Panaméricains (Lima),Lima,17-06-2023,Sabre,Men,2023
1448,Championnats d'Europe (Plovdiv),Plovdiv,17-06-2023,Epee,Women,2023
1449,Championnats d'Europe (Plovdiv),Plovdiv,16-06-2023,Epee,Men,2023
1450,Championnats d'Europe (Plovdiv),Plovdiv,16-06-2023,Foil,Women,2023
1451,Championnats d'Europe (Plovdiv),Plovdiv,18-06-2023,Foil,Men,2023
1452,Championnats d'Europe (Plovdiv),Plovdiv,18-06-2023,Sabre,Women,2023
1453,Championnats d'Europe (Plovdiv),Plovdiv,17-06-2023,Sabre,Men,2023
1010,Championnats Asiatiques (Wuxi),Wuxi,18-06-2023,Epee,Men,2023
1013,Championnats Asiatiques (Wuxi),Wuxi,17-06-2023,Epee,Women,2023
1014,Championnats Asiatiques (Wuxi),Wuxi,18-06-2023,Foil,Women,2023
1015,Championnats Asiatiques (Wuxi),Wuxi,17-06-2023,Sabre,Men,2023
127,Coupe du Monde (Tbilisi),Tbilisi,02-06-2023,Foil,Women,2023
451,Coupe du Monde (Fujairah),Fujairah,19-05-2023,Epee,Women,2023
111,Coupe du Monde (Istanbul),Istanbul,19-05-2023,Epee,Men,2023
145,Grand Prix (Shanghai),Shanghai,20-05-2023,Foil,Men,2023
457,Grand Prix (Shanghai),Shanghai,19-05-2023,Foil,Women,2023
471,Coupe du Monde (Batumi),Batumi,12-05-2023,Sabre,Women,2023
474,Villa de Madrid (Madrid),Madrid,12-05-2023,Sabre,Men,2023
147,Coupe du Monde (Acapulco),Acapulco,05-05-2023,Foil,Men,2023
95,Epee Grand Prix (Cali),Cali,06-05-2023,Epee,Women,2023
113, Epee Grand Prix (Cali),Cali,05-05-2023,Epee,Men,2023
122,Coupe du Monde (Plovdiv),Plovdiv,05-05-2023,Foil,Women,2023
165,Grand Prix (Seoul),Seoul,27-04-2023,Sabre,Men,2023
468,Grand Prix (Seoul),Seoul,28-04-2023,Sabre,Women,2023
160,Coupe du Monde (Budapest),Budapest,24-03-2023,Sabre,Men,2023
104,Coupe du Monde (Buenos Aires),Buenos Aires,24-03-2023,Epee,Men,2023
92,Coupe du Monde (Nanjing),Nanjing,24-03-2023,Epee,Women,2023
121,Grand Prix (Busan),Busan,17-03-2023,Foil,Women,2023
140,Grand Prix (Busan),Busan,18-03-2023,Foil,Men,2023
151,Coupe du Monde (Sint-Niklaas ),Sint-Niklaas ,17-03-2023,Sabre,Women,2023
