athleteId,hand,rank
1458,L,
1660,R,677.0
2228,R,515.0
2636,R,
4081,R,29.0
4405,R,203.0
5511,L,220.0
6194,R,
7292,R,
8280,L,
8793,R,
9367,R,75.0
9426,R,159.0
9746,L,4.0
10145,R,5.0
10286,L,55.0
11066,R,85.0
12125,R,
12256,R,
12529,R,57.0
12591,L,
13191,R,181.0
13682,R,
13741,R,12.0
13949,R,488.0
14473,R,345.0
14714,R,73.0
14958,R,
15335,L,
15467,R,508.0
15780,R,337.0
15918,R,
16054,R,
16280,R,
16480,R,587.0
17179,L,102.0
17481,R,9.0
17622,L,346.0
17823,R,46.0
18023,R,204.0
18320,R,
18600,R,144.0
18728,R,70.0
18801,R,312.0
18921,L,
19216,R,351.0
19507,L,98.0
19616,R,889.0
19821,R,41.0
19933,R,7.0
20179,R,8.0
20398,L,126.0
20461,R,
20610,R,308.0
20782,L,
20889,R,66.0
20960,R,44.0
21106,R,164.0
21217,R,517.0
21484,R,35.0
21584,L,184.0
21710,R,
21765,R,11.0
21936,L,
22011,R,415.0
22072,R,152.0
22256,L,70.0
22401,R,190.0
22540,R,232.0
22599,L,47.0
22877,R,
23037,L,259.0
23170,R,6.0
23398,L,8.0
23495,R,34.0
23698,L,249.0
23771,R,182.0
24108,L,34.0
24259,R,73.0
24407,R,77.0
24463,R,54.0
24776,R,294.0
24885,R,47.0
24944,L,10.0
25040,L,237.0
25142,R,32.0
25200,R,65.0
25456,R,
25895,R,124.0
25947,L,31.0
25984,R,
26064,R,20.0
26130,R,401.0
26256,R,
26354,R,28.0
26402,R,
26539,R,
26558,R,112.0
26623,L,132.0
26700,R,43.0
26736,R,278.0
26800,R,652.0
26859,R,2.0
26879,R,21.0
26961,R,111.0
27058,R,33.0
27157,R,324.0
27261,R,423.0
27288,R,
27359,R,288.0
27607,R,
27862,R,114.0
28000,R,31.0
28086,R,176.0
28232,R,
28333,R,62.0
28400,R,136.0
28583,R,
28617,R,
28643,R,123.0
28698,R,290.0
28741,L,96.0
28813,R,
28845,R,298.0
28875,R,235.0
28898,R,89.0
29003,L,1.0
29057,R,408.0
29095,R,146.0
29188,L,120.0
29237,R,20.0
29303,L,839.0
29396,R,59.0
29695,R,315.0
29775,L,722.0
29873,L,
29945,L,94.0
29970,L,70.0
30048,R,
30087,R,103.0
30167,R,80.0
30255,R,
30327,R,6.0
30390,R,36.0
30490,R,200.0
30562,R,138.0
30620,R,373.0
30696,R,143.0
30796,R,161.0
30829,L,52.0
30846,R,
30882,R,20.0
30936,L,493.0
30981,R,212.0
31023,R,85.0
31041,R,
31099,R,157.0
31104,R,175.0
31188,R,
31295,R,469.0
31332,R,523.0
31494,R,76.0
31590,R,
31632,R,
31686,R,122.0
31849,L,162.0
31871,R,622.0
31906,R,252.0
31929,R,746.0
31958,R,275.0
32023,R,62.0
32080,R,
32195,R,277.0
32232,L,156.0
32250,L,28.0
32275,R,6.0
32326,R,3.0
32382,R,101.0
32394,R,458.0
32427,R,471.0
32464,R,100.0
32563,R,
32583,R,576.0
32608,R,109.0
32708,L,54.0
32734,R,209.0
32821,R,53.0
32855,R,233.0
32912,L,45.0
32938,R,
32977,R,334.0
32998,R,246.0
33063,R,155.0
33156,R,137.0
33198,R,
33614,L,30.0
33658,R,227.0
33746,L,69.0
33825,L,104.0
33863,L,207.0
33886,R,410.0
33934,L,254.0
33997,R,97.0
34060,R,
34114,R,
34183,L,188.0
34218,R,200.0
34255,R,
34279,L,57.0
34313,L,93.0
34348,L,125.0
34385,R,1.0
34433,L,25.0
34449,R,126.0
34525,R,297.0
34549,R,
34580,R,139.0
34598,R,
34641,R,
34656,R,131.0
34667,R,549.0
34709,R,153.0
34743,L,149.0
34795,R,272.0
34889,L,
34904,R,26.0
34942,R,
34957,R,
34991,R,
35043,R,191.0
35123,L,73.0
35177,R,73.0
35208,L,20.0
35221,R,178.0
35249,R,364.0
35327,R,93.0
35404,R,285.0
35589,L,296.0
35685,R,
35758,R,
35828,R,153.0
35857,R,112.0
35902,L,
36002,R,38.0
36128,R,510.0
36217,R,
36292,R,
36353,R,243.0
36441,R,2.0
36490,R,252.0
36529,R,
36595,R,724.0
36648,R,9.0
36707,R,
36755,R,650.0
36819,R,556.0
36830,R,
36876,R,221.0
36910,R,444.0
36943,L,263.0
36990,R,1.0
37023,L,22.0
37063,R,269.0
37096,L,
37187,R,303.0
37212,L,248.0
37249,R,899.0
37270,R,
37325,R,366.0
37411,L,
37459,R,356.0
37512,R,
37576,L,304.0
37619,L,
37699,R,77.0
37743,R,193.0
37760,R,
37798,L,
37837,R,87.0
37904,L,127.0
38005,R,397.0
38093,R,
38179,R,438.0
38218,L,212.0
38602,R,19.0
38684,R,
38771,R,
38779,R,
38798,L,
38858,L,
38890,R,
38932,R,572.0
38990,R,111.0
39013,R,650.0
39069,R,
39113,R,690.0
39135,R,
39147,R,13.0
39179,L,219.0
39207,L,532.0
39247,R,93.0
39314,R,
39358,L,
39409,L,276.0
39456,R,192.0
39475,R,251.0
39558,L,101.0
39575,R,175.0
39608,L,169.0
39637,R,
39650,R,72.0
40009,L,83.0
40019,R,133.0
40048,R,106.0
40106,R,
40154,R,63.0
40200,R,48.0
40231,R,207.0
40276,R,343.0
40330,R,
40373,R,
40410,R,
40430,R,
40463,R,60.0
40492,R,108.0
40542,L,187.0
40655,R,297.0
40715,L,148.0
40852,R,420.0
40915,R,87.0
40995,R,238.0
41142,R,4.0
41567,L,39.0
41635,L,
41734,L,606.0
41784,R,8.0
41819,L,
41884,R,513.0
41923,R,162.0
41978,R,776.0
42018,R,759.0
42078,R,132.0
42120,R,
42154,R,388.0
42177,R,183.0
42201,R,837.0
42253,R,174.0
42311,R,
42363,L,101.0
42408,R,
42455,R,227.0
42552,R,704.0
42584,R,
42592,R,271.0
42623,L,148.0
42646,R,308.0
42723,R,
42735,R,30.0
42799,R,75.0
42833,L,31.0
42839,R,93.0
42855,L,4.0
42867,R,299.0
42877,R,75.0
42929,R,151.0
42940,R,514.0
42960,R,509.0
42970,L,346.0
42997,R,16.0
43005,R,
43020,R,90.0
43041,R,131.0
43049,R,82.0
43104,R,
43132,R,
43172,R,
43201,R,101.0
43229,R,
43249,R,355.0
43300,R,78.0
43312,R,
43351,L,99.0
43397,L,
43432,R,
43452,L,875.0
43465,R,
43495,R,
43549,R,25.0
43593,R,144.0
43610,L,8.0
43672,R,242.0
43731,R,
43803,R,118.0
43817,R,278.0
43936,R,576.0
43998,R,
44122,R,451.0
44198,R,120.0
44289,R,
44358,L,264.0
44834,R,
44862,L,272.0
44913,R,25.0
44984,L,122.0
45053,R,
45065,R,383.0
45076,R,
45133,R,13.0
45205,L,
45227,R,
45275,R,919.0
45290,R,289.0
45303,R,113.0
45326,R,
45334,R,123.0
45349,R,
45371,L,
45395,R,92.0
45443,R,205.0
45457,R,121.0
45504,L,329.0
45541,L,265.0
45570,R,572.0
45628,R,132.0
45663,L,289.0
45685,L,309.0
45703,R,117.0
45732,R,
45740,R,232.0
45762,R,178.0
45828,R,188.0
45857,R,73.0
45872,R,293.0
45882,R,
45916,R,240.0
45929,R,276.0
45968,R,173.0
45986,R,232.0
46018,R,141.0
46029,R,184.0
46060,R,927.0
46071,R,
46099,L,26.0
46137,R,704.0
46169,R,149.0
46189,R,
46212,R,
46217,R,571.0
46288,L,245.0
46311,R,141.0
46320,R,
46342,R,
46362,R,327.0
46399,R,168.0
46425,R,35.0
46481,R,
46493,R,246.0
46520,R,121.0
46541,R,50.0
46558,R,64.0
46589,R,155.0
46707,L,
46745,R,267.0
46769,R,138.0
46783,L,157.0
46883,L,
46968,R,
47141,L,191.0
47154,R,181.0
47265,R,194.0
47392,R,333.0
47435,R,207.0
47488,R,151.0
47607,R,147.0
47650,R,471.0
47981,R,61.0
48049,R,236.0
48101,R,
48140,L,346.0
48157,R,113.0
48215,R,435.0
48255,R,199.0
48282,R,
48333,R,420.0
48362,R,326.0
48396,R,113.0
48452,L,202.0
48496,R,413.0
48527,L,
48572,R,322.0
48586,R,168.0
48614,L,10.0
48635,R,524.0
48649,R,
48703,R,31.0
48724,L,133.0
48750,R,317.0
48768,R,376.0
48808,R,186.0
48837,R,279.0
48866,R,348.0
48884,R,39.0
48908,R,
48943,R,445.0
48974,L,34.0
48984,R,209.0
48997,R,199.0
