athleteId,hand,rank
1455,L,145.0
1644,R,467.0
2224,R,48.0
2611,R,60.0
4057,R,152.0
4324,R,357.0
5452,R,42.0
6000,R,81.0
7227,R,347.0
8278,L,
8746,R,292.0
9309,R,
9397,R,
9733,R,8.0
9908,L,74.0
10222,L,18.0
10813,R,29.0
12056,R,
12246,R,45.0
12470,R,
12590,R,
13090,R,419.0
13577,R,451.0
13715,R,3.0
13948,R,307.0
14397,R,12.0
14581,L,
14957,L,81.0
15163,R,
15368,L,85.0
15615,R,45.0
15860,R,13.0
16021,R,
16207,R,
16463,R,36.0
17052,L,115.0
17458,R,5.0
17583,R,
17770,R,74.0
18021,L,12.0
18264,L,
18576,R,97.0
18720,R,283.0
18774,R,53.0
18881,L,188.0
19090,R,396.0
19403,R,47.0
19604,L,23.0
19820,R,27.0
19926,L,37.0
20135,R,346.0
20382,R,206.0
20451,R,
20538,R,
20714,R,
20867,L,
20938,R,100.0
21020,R,
21208,L,34.0
21409,L,510.0
21581,L,217.0
21705,R,48.0
21745,L,236.0
21916,R,
21978,R,389.0
22043,R,108.0
22252,R,11.0
22390,R,370.0
22449,R,24.0
22559,R,9.0
22832,R,74.0
22963,L,23.0
23144,R,
23338,R,
23472,R,
23664,R,302.0
23754,R,295.0
24074,L,375.0
24120,L,60.0
24352,R,
24460,L,10.0
24611,R,681.0
24868,R,
24928,L,244.0
25031,L,2.0
25132,R,779.0
25197,R,
25454,R,37.0
25514,R,13.0
25928,L,156.0
25957,R,398.0
26050,L,
26116,R,184.0
26244,L,19.0
26339,R,136.0
26399,L,
26534,R,182.0
26551,R,502.0
26595,R,41.0
26695,L,
26715,L,
26798,R,81.0
26857,R,54.0
26872,R,26.0
26919,R,
27009,R,576.0
27141,R,504.0
27218,R,18.0
27286,L,210.0
27302,R,17.0
27489,R,127.0
27792,R,143.0
27993,L,17.0
28081,R,11.0
28211,R,141.0
28291,R,261.0
28398,R,324.0
28533,R,
28616,R,34.0
28638,R,128.0
28656,R,76.0
28728,R,
28806,R,169.0
28844,R,506.0
28857,R,
28892,L,202.0
28933,R,353.0
29054,R,
29091,R,157.0
29134,R,37.0
29233,R,
29296,R,145.0
29349,R,529.0
29627,L,144.0
29774,L,
29852,R,
29937,R,
29962,R,250.0
30038,R,558.0
30084,L,189.0
30160,R,411.0
30217,R,
30314,R,35.0
30382,R,
30489,R,118.0
30542,R,2.0
30608,R,
30656,R,306.0
30788,R,
30820,R,
30838,R,65.0
30881,L,514.0
30935,R,125.0
30971,R,32.0
31008,R,116.0
31040,R,144.0
31096,R,189.0
31102,R,140.0
31131,R,243.0
31278,L,69.0
31317,R,
31441,L,
31588,R,204.0
31612,R,83.0
31682,R,
31836,R,728.0
31867,L,135.0
31904,R,332.0
31927,R,27.0
31949,R,904.0
32009,R,173.0
32052,R,75.0
32174,R,36.0
32230,R,215.0
32248,R,
32265,R,94.0
32320,R,225.0
32376,L,180.0
32393,R,112.0
32425,L,324.0
32441,R,300.0
32473,L,47.0
32575,R,158.0
32606,R,91.0
32689,L,
32730,R,623.0
32816,L,
32846,R,234.0
32882,R,461.0
32936,L,259.0
32964,L,
32993,L,176.0
33038,L,5.0
33124,L,
33183,L,148.0
33549,R,
33651,R,202.0
33688,R,179.0
33783,R,
33862,R,219.0
33874,R,51.0
33932,R,
33994,R,436.0
34051,L,42.0
34103,L,260.0
34174,R,
34214,R,196.0
34250,R,235.0
34274,R,87.0
34297,R,
34345,R,87.0
34364,R,
34432,R,259.0
34446,R,37.0
34500,R,49.0
34540,R,
34559,R,
34595,R,
34638,R,88.0
34654,R,142.0
34666,R,121.0
34704,R,
34735,R,251.0
34789,R,161.0
34836,R,
34901,L,274.0
34915,R,43.0
34952,R,289.0
34986,L,365.0
35041,L,51.0
35097,R,345.0
35155,R,422.0
35207,R,
35212,R,39.0
35237,R,103.0
35322,R,
35387,R,249.0
35564,R,27.0
35621,R,
35754,R,
35779,L,83.0
35856,R,
35901,R,
35939,R,
36104,R,44.0
36173,R,29.0
36266,R,470.0
36344,R,
36433,R,
36458,L,
36526,L,67.0
36561,R,109.0
36627,L,63.0
36705,R,
36734,R,
36799,R,170.0
36828,R,222.0
36874,R,48.0
36901,R,199.0
36942,L,387.0
36980,R,148.0
37010,L,83.0
37044,L,370.0
37091,L,
37142,R,39.0
37201,R,
37241,R,
37262,R,509.0
37311,R,142.0
37384,L,
37448,R,56.0
37484,R,866.0
37563,R,159.0
37605,R,189.0
37692,R,
37730,R,324.0
37758,L,68.0
37790,R,197.0
37836,R,
37865,R,288.0
37969,L,247.0
38075,R,13.0
38175,R,103.0
38211,L,202.0
38564,R,
38683,R,
38700,L,38.0
38778,R,48.0
38787,R,268.0
38853,R,221.0
38864,R,
38914,L,744.0
38939,R,534.0
39003,R,164.0
39052,R,278.0
39105,R,6.0
39129,R,114.0
39144,R,376.0
39168,R,222.0
39195,R,59.0
39246,R,96.0
39313,R,50.0
39355,R,28.0
39391,L,56.0
39443,R,74.0
39474,R,
39515,L,139.0
39574,R,141.0
39603,R,284.0
39631,R,17.0
39648,R,844.0
40007,R,79.0
40016,R,140.0
40032,R,413.0
