Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit,hand_a,rank_a,hand_b,rank_b
1452,A16,MAXWELL Caitlin,34133,GBR,WATOR Angelika,26116,POL,Won,15,11,L,129.0,R,184.0
1452,A8,APITHY-BRUNET Manon,30542,FRA,FUNKE Julika,36389,GER,Won,15,7,R,2.0,R,124.0
1452,A8,GKOUNTOURA Theodora,32856,GRE,ILIEVA Yoana,37754,BUL,Won,15,13,R,6.0,L,15.0
1452,A8,KARIMOVA Sabina,14957,AZE,CRISCIO Martina,26008,ITA,Loss,11,15,L,81.0,L,23.0
1452,A8,BALZER Sara,29003,FRA,MAXWELL Caitlin,34133,GBR,Won,15,10,L,1.0,L,129.0
1452,A4,APITHY-BRUNET Manon,30542,FRA,GKOUNTOURA Theodora,32856,GRE,Won,15,14,R,2.0,R,6.0
1452,A4,CRISCIO Martina,26008,ITA,BALZER Sara,29003,FRA,Loss,10,15,L,23.0,L,1.0
1452,A2,APITHY-BRUNET Manon,30542,FRA,BALZER Sara,29003,FRA,Won,15,10,R,2.0,L,1.0
1453,A64,STOYCHEV Todor,45300,BUL,TSAP Yuriy,22832,UKR,Loss,13,15,R,95.0,R,74.0
1453,A64,DEARY William,32237,GBR,KAFATARIDIS Dimitrios,18026,GRE,Won,15,3,R,137.0,R,208.0
1453,A64,STAMENKOVIC Bogdan,53951,SRB,ILIASZ Nicolas,17179,HUN,Loss,14,15,R,647.0,L,102.0
1453,A64,TEODOSIU Iulian,28646,ROU,YAGODKA Andriy,13709,UKR,Won,15,12,R,42.0,R,38.0
1453,A32,BAZADZE Sandro,22559,GEO,TSAP Yuriy,22832,UKR,Won,15,5,R,9.0,R,74.0
1453,A32,FERNANDEZ BLANCO Oscar,35237,ESP,URSACHI Razvan,38778,ROU,Loss,8,15,R,103.0,R,48.0
1453,A32,APITHY Bolade,9733,FRA,KEMPF Lorenz,34046,GER,Won,15,7,R,8.0,R,197.0
1453,A32,MANDOV Ivan,33063,BUL,BAZADZE Beka,20632,GEO,Loss,9,15,R,155.0,R,77.0
1453,A32,BONAH Raoul,36760,GER,PIANFETTI Maxime,40439,FRA,Loss,9,15,R,51.0,R,15.0
1453,A32,KINDLER Frederic,32115,GER,DRAGOMIR George,39313,ROU,Loss,8,15,R,53.0,R,50.0
1453,A32,CIDU Matei,45334,ROU,GALLO Michele,42997,ITA,Loss,9,15,R,123.0,R,16.0
1453,A32,DEARY William,32237,GBR,YILDIRIM Enver,26872,TÜR,Loss,7,15,R,137.0,R,26.0
1453,A32,SZABO Matyas,17458,GER,ILIASZ Nicolas,17179,HUN,Won,15,14,R,5.0,L,102.0
1453,A32,DECSI Tamas,4057,HUN,MADRIGAL Santiago,46074,ESP,Loss,8,15,R,152.0,R,39.0
1453,A32,STATSENKO Oleksiy,25949,UKR,NERI Matteo,36654,ITA,Loss,14,15,R,79.0,R,60.0
1453,A32,HERNANDEZ CABALLERO Andres,30167,ESP,PATRICE Sebastien,43135,FRA,Loss,9,15,R,80.0,R,6.0
1453,A32,KACZKOWSKI Krzysztof,32023,POL,GOSPODINOV Nikola,54424,BUL,Won,15,10,R,62.0,R,296.0
1453,A32,HOWES Nicholas,36229,GBR,CURATOLI Luca,24460,ITA,Loss,3,15,R,311.0,L,10.0
1453,A32,SAMELE Luigi,9746,ITA,GEMESI Csanad,4081,HUN,Won,15,11,L,4.0,R,29.0
1453,A32,TEODOSIU Iulian,28646,ROU,SZATMARI Andras,22449,HUN,Loss,13,15,R,42.0,R,24.0
1453,A16,BAZADZE Sandro,22559,GEO,URSACHI Razvan,38778,ROU,Won,15,10,R,9.0,R,48.0
1453,A16,APITHY Bolade,9733,FRA,BAZADZE Beka,20632,GEO,Won,15,6,R,8.0,R,77.0
1453,A16,PIANFETTI Maxime,40439,FRA,DRAGOMIR George,39313,ROU,Won,15,14,R,15.0,R,50.0
1453,A16,GALLO Michele,42997,ITA,YILDIRIM Enver,26872,TÜR,Loss,8,15,R,16.0,R,26.0
1453,A16,SZABO Matyas,17458,GER,MADRIGAL Santiago,46074,ESP,Won,15,12,R,5.0,R,39.0
1453,A16,NERI Matteo,36654,ITA,PATRICE Sebastien,43135,FRA,Loss,9,15,R,60.0,R,6.0
1453,A16,KACZKOWSKI Krzysztof,32023,POL,CURATOLI Luca,24460,ITA,Won,15,13,R,62.0,L,10.0
1453,A16,SAMELE Luigi,9746,ITA,SZATMARI Andras,22449,HUN,Loss,10,15,L,4.0,R,24.0
1453,A8,BAZADZE Sandro,22559,GEO,APITHY Bolade,9733,FRA,Won,15,7,R,9.0,R,8.0
1453,A8,PIANFETTI Maxime,40439,FRA,YILDIRIM Enver,26872,TÜR,Loss,12,15,R,15.0,R,26.0
1453,A8,SZABO Matyas,17458,GER,PATRICE Sebastien,43135,FRA,Loss,13,15,R,5.0,R,6.0
1453,A8,KACZKOWSKI Krzysztof,32023,POL,SZATMARI Andras,22449,HUN,Loss,9,15,R,62.0,R,24.0
1453,A4,BAZADZE Sandro,22559,GEO,YILDIRIM Enver,26872,TÜR,Won,15,7,R,9.0,R,26.0
1453,A4,PATRICE Sebastien,43135,FRA,SZATMARI Andras,22449,HUN,Loss,14,15,R,6.0,R,24.0
1453,A2,BAZADZE Sandro,22559,GEO,SZATMARI Andras,22449,HUN,Won,15,11,R,9.0,R,24.0
1010,A128,BAUTISTA Jian Miguel,47141,PHI,PHOONG Thanh Cam,47738,VIE,Loss,11,15,L,191.0,R,274.0
1010,A128,ALDAWOOD Jawad,34315,KSA,WU Hsiang-Ching,50068,TPE,Won,15,12,R,178.0,R,447.0
1010,A128,SUNDARA Arval Raziel Ridwan,59059,INA,BAKER Matthew,1487,NZL,Loss,11,15,R,,L,239.0
1010,A128,SON Taejin,36998,KOR,SARAN Tom Jasper,54545,NZL,Won,15,7,L,,R,846.0
1010,A128,AL-FADAAQ Jaber,51202,QAT,ZEITOUN Nicholas,54293,AUS,Loss,12,15,R,503.0,R,
1010,A128,PANDEY Shankar,46315,IND,MOU Kuan Kit,59702,MAC,Won,15,12,L,,R,628.0
1010,A128,SHEUM Bron,43142,SGP,SINGKHAM Nattiphong,44358,THA,Loss,7,15,R,174.0,L,264.0
1010,A128,ERGINA Lee Eigran,44383,PHI,SEET Isaac Kai Xuan,45890,MAS,Won,15,9,R,183.0,R,
1010,A64,KANO Koki,34385,JPN,PHOONG Thanh Cam,47738,VIE,Won,2,2,R,1.0,R,274.0
1010,A64,BIOLETTI Charles,47650,NZL,MUMINOV Nodirbek,43306,UZB,Loss,14,15,R,471.0,R,352.0
1010,A64,FONG Hoi Sun,22435,HKG,JOSHUA KOH I-Jie,21409,MAS,Loss,11,15,R,97.0,L,510.0
1010,A64,KURBANOV Ruslan,22285,KAZ,SERTAY Yerlik,37142,KAZ,Won,15,12,R,16.0,R,39.0
1010,A64,XIU Yuhan,45198,CHN,REZAEI Mohammad,43258,IRI,Won,15,6,R,90.0,L,
1010,A64,HAYES Isaac,36946,AUS,ALFUDARI Hasan,31590,KUW,Loss,7,15,R,434.0,R,
1010,A64,AL MAAZMI Mohamed,46152,UAE,NURMATOV Javokhirbek,32977,UZB,Loss,6,15,R,255.0,R,334.0
1010,A64,ALDAWOOD Jawad,34315,KSA,MINOBE Kazuyasu,20488,JPN,Loss,6,15,R,178.0,L,15.0
1010,A64,NGUYEN Phuoc Den,32846,VIE,BAKER Matthew,1487,NZL,Won,15,6,R,234.0,L,239.0
1010,A64,KIM Jaewon,38700,KOR,KWEON Youngjun,16463,KOR,Won,14,13,L,38.0,R,36.0
1010,A64,MA Segeon,29229,KOR,TIMUROV Meyirkhan,52889,UZB,Loss,13,15,L,61.0,L,318.0
1010,A64,VOSOUGHI Mohammadreza,34103,IRI,KUMAR Sunil,38358,IND,Loss,11,15,L,260.0,L,
1010,A64,YAMADA Masaru,24408,JPN,RAJENDRAN SHANTHIMOL Sherjin,40368,IND,Won,15,9,R,7.0,R,805.0
1010,A64,ENGLISH Alexander,38614,AUS,GE Yilu,48661,TPE,Loss,14,15,L,526.0,R,80.0
1010,A64,HO Wai Hang,30882,HKG,TAI Wang Chon,58368,MAC,Won,15,3,R,20.0,R,267.0
1010,A64,SON Taejin,36998,KOR,LAN Minghao,39355,CHN,Loss,10,15,L,,R,28.0
1010,A64,SHARLAIMOV Vadim,31032,KAZ,ZEITOUN Nicholas,54293,AUS,Won,15,12,R,49.0,R,
1010,A64,LEE Rang,56465,TPE,ALOMAIRI Khalifah,34658,KSA,Loss,13,15,R,167.0,R,
1010,A64,ALIMZHANOV Elmir,10813,KAZ,PETROV Roman,32874,KGZ,Won,15,13,R,29.0,R,89.0
1010,A64,LEE Simon Renjie,45699,SGP,NGUYEN Tien Nhat,22877,VIE,Loss,7,15,R,139.0,R,
1010,A64,ABED Faisal,34975,KSA,ESMAEILI Mohammad,24495,IRI,Won,15,14,R,215.0,R,265.0
1010,A64,ALMANE Abdulrhman,55615,KUW,BAKYTBEK UULU Ilim,37969,KGZ,Won,15,14,L,251.0,L,247.0
1010,A64,LEE Samson Mun Hou,18264,SGP,HSU Ching Wen,37212,TPE,Loss,12,15,L,,L,248.0
1010,A64,PANDEY Shankar,46315,IND,YU Lefan,48114,CHN,Loss,6,15,L,,R,59.0
1010,A64,JOSE Noelito,37563,PHI,SINGKHAM Nattiphong,44358,THA,Won,15,4,R,159.0,L,264.0
1010,A64,ALSHATTI Abdulaziz,20382,KUW,SINGH Udaivir,37623,IND,Loss,12,13,R,206.0,R,342.0
1010,A64,ODEH Iyad,42960,JOR,SITO Jian Tong,49018,SGP,Loss,10,15,R,509.0,R,79.0
1010,A64,CROOK Lachlan,36901,AUS,KOMATA Akira,34396,JPN,Loss,2,15,R,199.0,R,24.0
1010,A64,CHAU Chak Hin Nicholas,37309,HKG,CHALOEMCHANEN Chinnaphat,46212,THA,Won,13,7,L,,R,
1010,A64,TRUONG Tran Nhat Minh,27641,VIE,ALIMOV Fayzulla,34991,UZB,Loss,10,15,R,,R,
1010,A64,NG Ho Tin,28840,HKG,MOVASHAHI ASR Amirhosein,54581,IRI,Won,15,7,L,27.0,R,
1010,A64,ERGINA Lee Eigran,44383,PHI,WANG Zijie,40234,CHN,Loss,5,15,R,183.0,L,14.0
1010,A32,KANO Koki,34385,JPN,MUMINOV Nodirbek,43306,UZB,Won,1,0,R,1.0,R,352.0
1010,A32,JOSHUA KOH I-Jie,21409,MAS,KURBANOV Ruslan,22285,KAZ,Loss,9,14,L,510.0,R,16.0
1010,A32,XIU Yuhan,45198,CHN,ALFUDARI Hasan,31590,KUW,Won,15,6,R,90.0,R,
1010,A32,NURMATOV Javokhirbek,32977,UZB,MINOBE Kazuyasu,20488,JPN,Loss,4,15,R,334.0,L,15.0
1010,A32,NGUYEN Phuoc Den,32846,VIE,KIM Jaewon,38700,KOR,Loss,9,15,R,234.0,L,38.0
1010,A32,TIMUROV Meyirkhan,52889,UZB,KUMAR Sunil,38358,IND,Loss,12,13,L,318.0,L,
1010,A32,YAMADA Masaru,24408,JPN,GE Yilu,48661,TPE,Loss,14,15,R,7.0,R,80.0
1010,A32,HO Wai Hang,30882,HKG,LAN Minghao,39355,CHN,Loss,12,15,R,20.0,R,28.0
1010,A32,SHARLAIMOV Vadim,31032,KAZ,ALOMAIRI Khalifah,34658,KSA,Loss,14,15,R,49.0,R,
1010,A32,ALIMZHANOV Elmir,10813,KAZ,NGUYEN Tien Nhat,22877,VIE,Won,11,10,R,29.0,R,
1010,A32,ABED Faisal,34975,KSA,ALMANE Abdulrhman,55615,KUW,Loss,12,15,R,215.0,L,251.0
1010,A32,HSU Ching Wen,37212,TPE,YU Lefan,48114,CHN,Loss,7,15,L,248.0,R,59.0
1010,A32,JOSE Noelito,37563,PHI,SINGH Udaivir,37623,IND,Won,15,13,R,159.0,R,342.0
1010,A32,SITO Jian Tong,49018,SGP,KOMATA Akira,34396,JPN,Loss,7,15,R,79.0,R,24.0
1010,A32,CHAU Chak Hin Nicholas,37309,HKG,ALIMOV Fayzulla,34991,UZB,Loss,10,15,L,,R,
1010,A32,NG Ho Tin,28840,HKG,WANG Zijie,40234,CHN,Loss,11,15,L,27.0,L,14.0
1010,A16,KANO Koki,34385,JPN,KURBANOV Ruslan,22285,KAZ,Won,15,10,R,1.0,R,16.0
1010,A16,XIU Yuhan,45198,CHN,MINOBE Kazuyasu,20488,JPN,Loss,14,15,R,90.0,L,15.0
1010,A16,KIM Jaewon,38700,KOR,KUMAR Sunil,38358,IND,Won,15,7,L,38.0,L,
1010,A16,GE Yilu,48661,TPE,LAN Minghao,39355,CHN,Loss,12,15,R,80.0,R,28.0
1010,A16,ALOMAIRI Khalifah,34658,KSA,ALIMZHANOV Elmir,10813,KAZ,Loss,1,1,R,,R,29.0
1010,A16,ALMANE Abdulrhman,55615,KUW,YU Lefan,48114,CHN,Loss,12,15,L,251.0,R,59.0
1010,A16,JOSE Noelito,37563,PHI,KOMATA Akira,34396,JPN,Loss,11,15,R,159.0,R,24.0
1010,A16,ALIMOV Fayzulla,34991,UZB,WANG Zijie,40234,CHN,Won,13,12,R,,L,14.0
1010,A8,KANO Koki,34385,JPN,MINOBE Kazuyasu,20488,JPN,Won,15,11,R,1.0,L,15.0
1010,A8,KIM Jaewon,38700,KOR,LAN Minghao,39355,CHN,Won,15,11,L,38.0,R,28.0
1010,A8,ALIMZHANOV Elmir,10813,KAZ,YU Lefan,48114,CHN,Loss,9,15,R,29.0,R,59.0
1010,A8,KOMATA Akira,34396,JPN,ALIMOV Fayzulla,34991,UZB,Won,15,14,R,24.0,R,
1010,A4,KANO Koki,34385,JPN,KIM Jaewon,38700,KOR,Won,15,7,R,1.0,L,38.0
1010,A4,YU Lefan,48114,CHN,KOMATA Akira,34396,JPN,Won,12,11,R,59.0,R,24.0
1010,A2,KANO Koki,34385,JPN,YU Lefan,48114,CHN,Won,15,10,R,1.0,R,59.0
1013,A64,POONKET Sasiporn,43296,THA,NGUYEN Phuong Kim,38298,VIE,Loss,12,15,R,,R,
1013,A64,LUTBAT Ariunbileg,59769,MGL,VASANASOMSITHI Pacharaporn,46035,THA,Loss,6,15,R,,R,
1013,A64,SPICE Sarah,45076,NZL,DUTTA Jyotika,45567,IND,Won,15,12,R,,R,686.0
1013,A64,KOTEVSKI Aleksandra,38181,AUS,BABA Haruna,34313,JPN,Loss,4,15,R,,L,93.0
1013,A64,CHAN Wai Ling,28898,HKG,SHIH Hui Jou,43364,TPE,Won,15,3,R,89.0,R,
1013,A64,CHU Tsung-Wen,49298,TPE,WINYA Warisa,45578,THA,Won,15,7,R,227.0,R,225.0
1013,A64,TANG Junyao,49712,CHN,TAMBOVTSEVA Alexandra,48187,KAZ,Won,15,14,R,28.0,R,
1013,A64,HAYER Yashkeerat Kaur,40380,IND,LIN Yik Hei Coco,28847,HKG,Loss,2,15,R,,R,105.0
1013,A64,MURZATAEVA Dilnaz,53512,UZB,GOH Bee Hooi,45014,MAS,Won,15,11,R,113.0,R,219.0
1013,A64,SAITO Hana,45290,JPN,ANDREYEVA Vladislava,40851,KAZ,Won,15,8,R,289.0,R,92.0
1013,A64,HALLS Evelyn,1510,AUS,DINOY Ivy Claire,59799,PHI,Won,15,7,L,638.0,L,
1013,A64,BATSAIKHAN Amarzaya,44408,MGL,THANEE Korawan,34942,THA,Loss,12,15,R,327.0,R,
1013,A64,PISTSOVA Ulyana,28698,KAZ,ABELLA Hanniel,44356,PHI,Won,15,9,R,290.0,R,166.0
1013,A64,ARORA Ena,36595,IND,WU Hsiao-Fan,51876,TPE,Won,15,10,R,724.0,R,
1013,A32,SONG Sera,33038,KOR,NGUYEN Phuong Kim,38298,VIE,Won,15,6,L,5.0,R,
1013,A32,RAKHIMOVA Sevara,43309,UZB,HUNG Li-Hsiang,58035,TPE,Loss,14,15,L,102.0,R,157.0
1013,A32,NOR ANUAR Filzah Hidayah Binte,49968,SGP,VASANASOMSITHI Pacharaporn,46035,THA,Loss,14,15,R,423.0,R,
1013,A32,SPICE Sarah,45076,NZL,KANG Young Mi,8284,KOR,Loss,5,15,R,,L,30.0
1013,A32,SUN Yiwen,33102,CHN,BABA Haruna,34313,JPN,Won,15,11,L,9.0,L,93.0
1013,A32,CHAN Wai Ling,28898,HKG,ABDUL RAHMAN Kiria Tikanah,35271,SGP,Loss,14,15,R,89.0,R,53.0
1013,A32,LIN Sheng,26695,CHN,CHU Tsung-Wen,49298,TPE,Won,15,10,L,,R,227.0
1013,A32,TANG Junyao,49712,CHN,SATO Nozomi,10485,JPN,Won,15,12,R,28.0,R,126.0
1013,A32,LEE Hyein,29237,KOR,LIN Yik Hei Coco,28847,HKG,Won,15,8,R,20.0,R,105.0
1013,A32,MURZATAEVA Dilnaz,53512,UZB,HSIEH Kaylin Sin Yan,39653,HKG,Loss,11,15,R,113.0,R,38.0
1013,A32,NIKOLAICHUK Sofiya,42932,KAZ,SAITO Hana,45290,JPN,Loss,11,15,L,130.0,R,289.0
1013,A32,HALLS Evelyn,1510,AUS,CHOI Injeong,25200,KOR,Loss,12,15,L,638.0,R,65.0
1013,A32,KONG Man Wai Vivian,22439,HKG,THANEE Korawan,34942,THA,Won,15,9,L,1.0,R,
1013,A32,PISTSOVA Ulyana,28698,KAZ,KOH Elle Meihui,54369,SGP,Loss,5,15,R,290.0,L,438.0
1013,A32,YOSHIMURA Miho,32251,JPN,KHATRI Taniksha,46311,IND,Loss,14,15,L,33.0,R,141.0
1013,A32,ARORA Ena,36595,IND,ZHU Mingye,36529,CHN,Loss,14,15,R,724.0,R,
1013,A16,SONG Sera,33038,KOR,HUNG Li-Hsiang,58035,TPE,Won,15,5,L,5.0,R,157.0
1013,A16,VASANASOMSITHI Pacharaporn,46035,THA,KANG Young Mi,8284,KOR,Loss,10,15,R,,L,30.0
1013,A16,SUN Yiwen,33102,CHN,ABDUL RAHMAN Kiria Tikanah,35271,SGP,Won,15,6,L,9.0,R,53.0
1013,A16,LIN Sheng,26695,CHN,TANG Junyao,49712,CHN,Won,15,10,L,,R,28.0
1013,A16,LEE Hyein,29237,KOR,HSIEH Kaylin Sin Yan,39653,HKG,Loss,6,7,R,20.0,R,38.0
1013,A16,SAITO Hana,45290,JPN,CHOI Injeong,25200,KOR,Loss,7,15,R,289.0,R,65.0
1013,A16,KONG Man Wai Vivian,22439,HKG,KOH Elle Meihui,54369,SGP,Won,15,5,L,1.0,L,438.0
1013,A16,KHATRI Taniksha,46311,IND,ZHU Mingye,36529,CHN,Loss,9,15,R,141.0,R,
1013,A8,SONG Sera,33038,KOR,KANG Young Mi,8284,KOR,Won,7,6,L,5.0,L,30.0
1013,A8,SUN Yiwen,33102,CHN,LIN Sheng,26695,CHN,Loss,7,8,L,9.0,L,
1013,A8,HSIEH Kaylin Sin Yan,39653,HKG,CHOI Injeong,25200,KOR,Loss,8,9,R,38.0,R,65.0
1013,A8,KONG Man Wai Vivian,22439,HKG,ZHU Mingye,36529,CHN,Won,10,9,L,1.0,R,
1013,A4,SONG Sera,33038,KOR,LIN Sheng,26695,CHN,Won,14,13,L,5.0,L,
1013,A4,CHOI Injeong,25200,KOR,KONG Man Wai Vivian,22439,HKG,Loss,11,15,R,65.0,L,1.0
1013,A2,SONG Sera,33038,KOR,KONG Man Wai Vivian,22439,HKG,Loss,4,15,L,5.0,L,1.0
1014,A64,TING Ju-Hsuan,57032,TPE,LIN Yu-Wei,55271,TPE,Won,15,10,R,137.0,R,
1014,A64,GLASSON Sophia,54282,AUS,LAM Chi Mei,49184,MAC,Loss,10,15,R,193.0,R,265.0
1014,A64,CATANTAN Janna Allysah,57875,PHI,LUU Thi Thanh Nhan,59005,VIE,Won,15,4,R,,R,
1014,A64,MAJALI Roaa,40023,JOR,AWATI Radhika Prakash,46252,IND,Won,15,7,R,,L,
1014,A64,RIZZAL Surayya,54454,MAS,LUKINS Tianji,44853,AUS,Won,15,14,R,,R,638.0
1014,A64,CHENG Olivia,57123,TPE,HULL Violet,36830,AUS,Won,15,10,R,154.0,R,
1014,A64,HA Thi Van Anh,59786,VIE,WONG Maxine Jie Xin,33825,SGP,Loss,6,14,R,,L,104.0
1014,A64,TINIO Justine Gail,35024,PHI,IEC Pek Chan,46094,MAC,Won,15,8,R,,R,211.0
1014,A32,MIYAWAKI Karin,21767,JPN,TING Ju-Hsuan,57032,TPE,Won,15,2,R,29.0,R,137.0
1014,A32,KUAN Yu Ching,37729,HKG,KU Hio Lam,58490,MAC,Loss,13,15,R,106.0,R,89.0
1014,A32,ILYOSOVA Umida,37904,UZB,MATIENZO Maricar,46383,PHI,Won,15,11,L,127.0,R,
1014,A32,LAM Chi Mei,49184,MAC,SHI Yue,43803,CHN,Loss,2,15,R,265.0,R,118.0
1014,A32,TSUJI Sumire,39195,JPN,CATANTAN Janna Allysah,57875,PHI,Won,15,3,R,59.0,R,
1014,A32,CHENG Hsin,34704,TPE,HONG Hyo Jin,29233,KOR,Loss,3,15,R,,R,
1014,A32,SHINNAKERDCHOKE Chayanutphat,49092,THA,HONG Sena,35208,KOR,Loss,7,15,R,115.0,L,20.0
1014,A32,MAJALI Roaa,40023,JOR,AZUMA Sera,40025,JPN,Loss,5,15,R,,R,18.0
1014,A32,UENO Yuka,39244,JPN,RIZZAL Surayya,54454,MAS,Won,15,6,R,14.0,R,
1014,A32,CHEUNG Kemei,49970,SGP,FU Yiting,35370,CHN,Loss,8,15,R,70.0,R,
1014,A32,HUANG Qianqian,43551,CHN,TAY Yu Ling,9904,SGP,Won,15,5,L,19.0,R,420.0
1014,A32,CHENG Olivia,57123,TPE,CHEN Qingyuan,34890,CHN,Loss,2,15,R,154.0,R,10.0
1014,A32,BERTHIER Amita,33614,SGP,WONG Maxine Jie Xin,33825,SGP,Won,0,0,L,30.0,L,104.0
1014,A32,CHAN Nok Sze Daphne,49730,HKG,CHAE Songoh,25197,KOR,Won,15,12,R,24.0,R,
1014,A32,WU Sophia,42799,HKG,HONG Seo In,13888,KOR,Loss,7,11,R,75.0,R,174.0
1014,A32,TINIO Justine Gail,35024,PHI,CHENG Hiu Wai Valerie,24885,HKG,Loss,2,15,R,,R,47.0
1014,A16,MIYAWAKI Karin,21767,JPN,KU Hio Lam,58490,MAC,Won,15,10,R,29.0,R,89.0
1014,A16,ILYOSOVA Umida,37904,UZB,SHI Yue,43803,CHN,Loss,6,15,L,127.0,R,118.0
1014,A16,TSUJI Sumire,39195,JPN,HONG Hyo Jin,29233,KOR,Loss,9,15,R,59.0,R,
1014,A16,HONG Sena,35208,KOR,AZUMA Sera,40025,JPN,Loss,7,15,L,20.0,R,18.0
1014,A16,UENO Yuka,39244,JPN,FU Yiting,35370,CHN,Loss,10,11,R,14.0,R,
1014,A16,HUANG Qianqian,43551,CHN,CHEN Qingyuan,34890,CHN,Loss,9,15,L,19.0,R,10.0
1014,A16,BERTHIER Amita,33614,SGP,CHAN Nok Sze Daphne,49730,HKG,Won,15,12,L,30.0,R,24.0
1014,A16,HONG Seo In,13888,KOR,CHENG Hiu Wai Valerie,24885,HKG,Won,11,10,R,174.0,R,47.0
1014,A8,MIYAWAKI Karin,21767,JPN,SHI Yue,43803,CHN,Loss,14,15,R,29.0,R,118.0
1014,A8,HONG Hyo Jin,29233,KOR,AZUMA Sera,40025,JPN,Loss,8,15,R,,R,18.0
1014,A8,FU Yiting,35370,CHN,CHEN Qingyuan,34890,CHN,Loss,5,15,R,,R,10.0
1014,A8,BERTHIER Amita,33614,SGP,HONG Seo In,13888,KOR,Won,15,10,L,30.0,R,174.0
1014,A4,SHI Yue,43803,CHN,AZUMA Sera,40025,JPN,Loss,9,15,R,118.0,R,18.0
1014,A4,CHEN Qingyuan,34890,CHN,BERTHIER Amita,33614,SGP,Won,15,8,R,10.0,L,30.0
1014,A2,AZUMA Sera,40025,JPN,CHEN Qingyuan,34890,CHN,Loss,12,15,R,18.0,R,10.0
1015,A64,AYMURATOV Musa,52739,UZB,SARKISSYAN Artyom,41791,KAZ,Won,15,14,R,68.0,R,43.0
1015,A64,MAMUTOV Sherzod,45628,UZB,LIU Ting-Yu,55766,TPE,Won,15,6,R,132.0,R,
1015,A64,ALEBRI Khalifa,37422,UAE,NGUYEN Van Quyet,43397,VIE,Loss,12,15,R,334.0,L,
1015,A64,RAHBARI Mohammad,26708,IRI,ABDAZOV Islambek,54039,UZB,Won,15,7,R,27.0,R,108.0
1015,A64,ALMASRI Osama,45047,JOR,DAULETNAZAROV Azizbek,52732,UZB,Won,15,14,R,199.0,R,
1015,A64,ABDULKAREEM Mohammed,54564,KUW,LOO Wei Hao Nicholas,35753,SGP,Won,15,7,R,222.0,R,195.0
1015,A64,CHUNG Ming Han,40662,TPE,FOTOUHI Mohammad,18673,IRI,Loss,8,15,R,,R,40.0
1015,A64,KIM Junho,36999,KOR,LE Van Bang,59788,VIE,Won,15,5,R,,L,
1015,A64,DAN Wei Zuo,48766,SGP,NABIYEV Zhanat,43942,KAZ,Loss,8,15,R,181.0,R,112.0
1015,A64,NGUYEN Xuan Loi,33179,VIE,ALQUDIHI Ahmed,34656,KSA,Won,15,10,R,,R,131.0
1015,A64,ANDREWS Sean,36047,AUS,SRINUALNAD Voragun,34946,THA,Loss,12,15,R,,R,89.0
1015,A64,SATTARKHAN Nazarbay,30434,KAZ,NGAM-NUCH Phongphipat,58884,THA,Won,15,12,R,78.0,R,625.0
1015,A64,KOKUBO Mao,46425,JPN,ALSHAMLAN Yousef,31597,KUW,Loss,11,15,R,35.0,R,30.0
1015,A64,LIN Shao-Jun,51874,TPE,CONCEPCION Christian Jhester,40410,PHI,Won,15,7,R,223.0,R,
1015,A64,HOWELL Casper,56427,NZL,GU Bongil,18876,KOR,Loss,2,15,R,531.0,R,22.0
1015,A64,PAKDAMAN Ali,22252,IRI,SHINDE Abhay Krishna,47205,IND,Won,15,6,R,11.0,R,287.0
1015,A64,CHANG Chi Hin Cyrus,26706,HKG,TAHLA Abdallah,40016,JOR,Won,15,11,R,185.0,R,140.0
1015,A64,HOSHINO Kento,32025,JPN,ALFADHLI Mohammed,42843,KUW,Loss,11,15,R,175.0,L,
1015,A64,SINGH Karan Singh,31612,IND,ALMUTAIRI Adel,34654,KSA,Won,15,10,R,83.0,R,142.0
1015,A64,STREETS Kaito,29396,JPN,WIRIYATANGSAKUL Panachai,45577,THA,Won,15,9,R,59.0,R,324.0
1015,A64,THAPAR Vishal,48759,IND,VU Thanh An,30588,VIE,Loss,11,15,R,220.0,R,
1015,A64,YOSHIDA Kento,30002,JPN,ALSHAMLAN Bandar,31596,KUW,Won,15,9,R,32.0,R,
1015,A64,PANGMOON Kanisorn,34944,THA,SHEN Chenpeng,46789,CHN,Loss,3,15,R,,R,18.0
1015,A64,YAN Yinghui,34901,CHN,ALMANSAF Abdullah,51276,KSA,Won,15,6,L,274.0,R,122.0
1015,A64,LIN Xiao,37747,CHN,BROWN Alex,47622,AUS,Won,15,13,R,176.0,R,200.0
1015,A64,KUMARESAN PADMA Gisho Nidhi,46936,IND,YAKO George,44122,AUS,Won,15,4,R,134.0,R,451.0
1015,A64,VILLANUEVA Eunice Daniel,59822,PHI,LOW Ho Tin,18728,HKG,Loss,2,15,R,523.0,R,70.0
1015,A64,BAHER ARASBARAN Farzad,22599,IRI,CHOW Chung Hei,45683,HKG,Won,15,9,L,47.0,R,202.0
1015,A64,LOH Lucius Kai Wei,47472,SGP,HO Sze Long Aaron,30885,HKG,Loss,3,15,R,,R,119.0
1015,A64,KURALBEKULY Bakdaulet,39247,KAZ,LIANG Jianhao,34898,CHN,Loss,12,15,R,93.0,R,98.0
1015,A64,AFRIADI Dita,59757,INA,OH Sanguk,36990,KOR,Loss,3,15,R,,R,1.0
