athleteId,hand,rank
1487,L,239.0
1886,R,581.0
2594,R,
2660,R,
4164,L,68.0
4585,L,12.0
5898,R,
6433,R,88.0
7739,R,7.0
8284,L,30.0
9109,R,153.0
9370,L,21.0
9460,L,
9835,R,106.0
10207,L,
10485,R,126.0
11122,R,
12156,L,
12343,R,26.0
12532,L,
12626,R,213.0
13452,R,116.0
13707,R,16.0
13812,R,593.0
14148,R,627.0
14477,R,757.0
14715,R,283.0
14997,R,88.0
15336,R,145.0
15536,R,9.0
15796,R,90.0
15941,R,
16063,R,
16371,R,
16774,L,155.0
17203,R,
17514,R,211.0
17748,R,21.0
17872,R,91.0
18026,R,208.0
18460,R,
18673,R,40.0
18732,R,228.0
18861,L,22.0
18954,R,
19240,R,
19574,L,
19664,R,
19856,R,3.0
19968,R,51.0
20181,R,55.0
20433,L,91.0
20488,L,15.0
20632,R,77.0
20789,R,55.0
20897,R,
21004,R,
21164,R,
21253,R,787.0
21499,R,30.0
21621,L,21.0
21717,R,1.0
21767,R,29.0
21958,R,8.0
22023,R,50.0
22095,R,
22285,R,16.0
22435,R,97.0
22555,R,9.0
22660,L,
22887,R,
23044,R,528.0
23238,R,66.0
23445,R,43.0
23590,L,101.0
23744,L,
24053,R,307.0
24115,R,330.0
24274,R,678.0
24408,R,7.0
24495,R,265.0
24788,R,
24895,R,
24970,L,23.0
25082,R,
25157,R,72.0
25293,L,66.0
25508,R,197.0
25897,L,358.0
25948,L,
25986,L,180.0
26074,R,
26147,R,116.0
26262,R,
26369,R,383.0
26433,R,88.0
26548,R,146.0
26592,R,78.0
26668,R,310.0
26706,R,185.0
26755,R,
26824,R,213.0
26867,L,110.0
26906,R,146.0
26977,R,56.0
27092,R,
27182,R,
27268,R,239.0
27290,L,306.0
27383,R,
27618,R,
27914,L,17.0
28010,L,
28163,R,143.0
28249,L,
28351,R,183.0
28460,R,208.0
28593,R,15.0
28626,R,116.0
28646,R,42.0
28701,R,33.0
28757,R,86.0
28816,R,84.0
28847,R,105.0
28876,R,259.0
28906,R,317.0
29031,L,17.0
29074,R,11.0
29099,R,
29223,R,
29249,R,31.0
29326,R,
29442,R,
29701,R,662.0
29822,R,
29914,R,
29949,R,179.0
29994,R,
30080,L,179.0
30104,L,
30169,R,69.0
30257,R,
30338,R,118.0
30434,R,78.0
30505,L,577.0
30579,R,198.0
30627,R,100.0
30743,L,301.0
30808,R,75.0
30830,L,
30866,R,382.0
30885,R,119.0
30942,R,166.0
31001,R,154.0
31029,R,328.0
31051,R,156.0
31100,R,177.0
31105,R,272.0
31215,R,
31300,L,33.0
31345,R,96.0
31495,R,
31596,R,
31645,R,147.0
31691,R,
31865,R,37.0
31897,R,458.0
31918,R,84.0
31940,L,365.0
31985,R,229.0
32025,R,175.0
32115,R,53.0
32199,R,128.0
32234,R,284.0
32251,L,33.0
32285,R,78.0
32353,R,505.0
32390,L,28.0
32413,R,294.0
32433,R,
32468,R,425.0
32566,R,
32585,R,394.0
32622,R,233.0
32711,L,209.0
32745,L,94.0
32825,R,
32856,R,6.0
32913,R,
32941,L,293.0
32982,R,
33006,L,57.0
33079,R,140.0
33178,R,
33491,R,
33646,R,60.0
33663,R,144.0
33771,R,58.0
33855,R,
33865,L,21.0
33898,R,
33960,R,201.0
