athleteId,hand,rank
1424,R,
1486,R,254.0
1613,L,411.0
1684,R,189.0
1804,L,203.0
1903,R,412.0
1977,R,914.0
2076,R,64.0
2130,R,388.0
2224,R,63.0
2255,R,592.0
2380,R,141.0
2600,L,
2636,R,82.0
2667,R,395.0
2831,R,216.0
2908,L,11.0
2986,R,
3082,L,887.0
3256,R,3.0
3444,R,106.0
3533,L,53.0
3629,R,13.0
3672,R,182.0
3903,R,14.0
3999,R,
4081,R,77.0
4164,L,20.0
4202,R,38.0
4220,L,1.0
4244,R,154.0
4293,R,262.0
4349,R,
4388,R,75.0
4434,R,
4464,R,3.0
4485,L,34.0
4579,R,
4625,R,
4701,R,98.0
4850,R,19.0
4955,L,
5037,L,11.0
5245,,
5279,L,292.0
5355,R,112.0
5392,R,129.0
5452,R,111.0
5474,R,288.0
5511,L,58.0
5623,R,1000.0
5671,R,76.0
5718,,
5773,R,215.0
5808,R,4.0
5839,R,22.0
5874,R,
6000,R,10.0
6056,R,
6189,R,380.0
6219,R,680.0
6357,R,
6405,R,50.0
6435,R,29.0
6783,L,4.0
7182,R,
7259,R,53.0
7593,R,367.0
7718,R,71.0
7887,R,120.0
7968,L,
8104,R,177.0
8211,R,58.0
8281,R,
8326,L,180.0
8568,R,129.0
8612,R,537.0
8790,L,
9040,R,450.0
9113,R,
9180,R,307.0
9283,R,59.0
9377,L,1.0
9551,R,
9573,R,
9667,L,84.0
9733,R,45.0
9770,R,517.0
9837,R,191.0
9856,L,
9958,R,
9991,L,25.0
10050,R,6.0
10109,L,827.0
10199,R,
10230,R,
10335,L,286.0
10379,R,42.0
10403,R,47.0
10435,L,79.0
10556,R,
10656,R,
10756,R,223.0
10786,R,14.0
10813,R,32.0
10918,R,143.0
11037,R,181.0
11100,R,
11346,R,715.0
11511,L,
11720,R,
11808,R,
12056,R,146.0
12125,R,
12204,R,541.0
12248,R,
12343,R,15.0
12402,R,288.0
12479,R,169.0
12532,L,39.0
12603,L,40.0
12634,L,162.0
12678,R,234.0
12713,R,69.0
12738,R,
12792,R,184.0
13072,R,589.0
13191,R,608.0
13253,R,30.0
13354,R,15.0
13412,L,176.0
13428,R,29.0
13452,R,14.0
13483,R,61.0
13581,R,203.0
13707,R,26.0
13725,R,179.0
13812,R,460.0
13869,R,44.0
13948,R,121.0
14000,R,35.0
14215,R,
14397,R,8.0
14473,R,264.0
14506,R,47.0
14602,L,395.0
14721,R,
14862,R,
14940,R,
14960,R,
15087,L,60.0
15137,R,
15196,R,299.0
15299,R,307.0
15336,R,80.0
15353,R,52.0
15375,R,24.0
15393,R,253.0
15435,R,204.0
15547,R,125.0
15654,R,82.0
15735,R,61.0
15786,R,575.0
15803,R,208.0
15857,R,51.0
15941,R,
16021,R,46.0
16107,R,
16181,R,939.0
16371,R,23.0
16390,R,233.0
16397,R,29.0
16435,R,50.0
16465,R,43.0
16709,R,156.0
16774,L,139.0
16821,R,362.0
16987,R,
17052,L,6.0
17097,L,332.0
17168,R,43.0
17227,R,129.0
17299,R,796.0
17401,R,
17449,R,60.0
17461,R,385.0
17514,R,188.0
17550,L,187.0
