Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Men,Foil,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,CHOUPENITCH Alexander,11.0,R,HAMZA Mohamed,9.0,L,Won,15,9
Men,Foil,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,BORODACHEV Kirill,113.0,L,CHEUNG Ka Long,2.0,L,Loss,14,15
Men,Foil,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,SHIKINE Takahiro,10.0,R,GAROZZO Daniele,5.0,R,Loss,9,15
Men,Foil,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,CHOUPENITCH Alexander,11.0,R,CHEUNG Ka Long,2.0,L,Loss,10,15
Men,Foil,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,GAROZZO Daniele,5.0,R,CHEUNG Ka Long,2.0,L,Loss,11,15
Men,Foil,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,SHIKINE Takahiro,10.0,R,CHOUPENITCH Alexander,11.0,R,Loss,8,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,MOHAMED BELKEBIR Kaouther,126.0,R,YANG Hengyu,40.0,R,Loss,1,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,CHADALAVADA ANANDHA SUNDH Bhavani Devi,42.0,R,BEN AZIZI Nadia,,R,Won,15,3
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,DAYIBEKOVA Zaynab,110.0,R,AOKI Chika,,R,Won,15,9
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,KATONA Renata,55.0,R,DAGHFOUS Yasmine,90.0,R,Won,15,6
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,KHARLAN Olga,29.0,R,YANG Hengyu,40.0,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,GREGORIO Rossella,4.0,L,POZDNIAKOVA Sofia,,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,QIAN Jiarui,,R,TAMURA Norika,95.0,R,Won,15,8
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,BEN CHAABANE Amira,,R,PUSZTAI Liza,15.0,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,STONE Anne-Elizabeth,,R,BASHTA Anna,1.0,L,Loss,9,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,WOZNIAK Dagmara,,L,NIKITINA Olga,54.0,R,Loss,14,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,GKOUNTOURA Theodora,6.0,R,EMURA Misaki,2.0,R,Loss,8,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,CHADALAVADA ANANDHA SUNDH Bhavani Devi,42.0,R,BRUNET Manon,7.0,R,Loss,7,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,SHAO Yaqi,,R,DAYIBEKOVA Zaynab,110.0,R,Loss,10,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,CRISCIO Martina,20.0,L,YOON Jisu,16.0,R,Loss,11,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,BERDER Cecilia,201.0,R,CHOI Sooyeon,,,Loss,11,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,PEREZ MAURICE Maria Belen,,L,MARTON Anna,,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,KIM Jiyeon,17.0,L,HAFEZ Nada,48.0,R,Won,15,4
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,PAGE Gabriella,30.0,R,ZAGUNIS Mariel,,L,Loss,3,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,LEMBACH Charlotte,267.0,R,VECCHI Irene,157.0,R,Loss,11,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,KATONA Renata,55.0,R,VELIKAYA Sofya,,R,Loss,4,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,YANG Hengyu,40.0,R,POZDNIAKOVA Sofia,,R,Loss,8,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,QIAN Jiarui,,R,PUSZTAI Liza,15.0,R,Won,15,10
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,BASHTA Anna,1.0,L,NIKITINA Olga,54.0,R,Loss,13,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,EMURA Misaki,2.0,R,BRUNET Manon,7.0,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,DAYIBEKOVA Zaynab,110.0,R,YOON Jisu,16.0,R,Won,15,12
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,CHOI Sooyeon,,,MARTON Anna,,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,KIM Jiyeon,17.0,L,ZAGUNIS Mariel,,L,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,VECCHI Irene,157.0,R,VELIKAYA Sofya,,R,Loss,12,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,POZDNIAKOVA Sofia,,R,QIAN Jiarui,,R,Won,15,12
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,NIKITINA Olga,54.0,R,BRUNET Manon,7.0,R,Loss,5,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,DAYIBEKOVA Zaynab,110.0,R,MARTON Anna,,R,Loss,11,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,ZAGUNIS Mariel,,L,VELIKAYA Sofya,,R,Loss,8,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,POZDNIAKOVA Sofia,,R,BRUNET Manon,7.0,R,Won,15,10
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,MARTON Anna,,R,VELIKAYA Sofya,,R,Loss,8,15
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,POZDNIAKOVA Sofia,,R,VELIKAYA Sofya,,R,Won,15,11
Women,Sabre,2021/2022,Jeux Olympiques (Tokyo),26-07-2021,BRUNET Manon,7.0,R,MARTON Anna,,R,Won,15,6
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,MURTAZAEVA Aizanat,54.0,R,HSIEH Kaylin Sin Yan,50.0,R,Won,14,7
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LIN Yik Hei Coco,91.0,R,ABDUL RAHMAN Kiria Tikanah,123.0,R,Loss,11,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,CHOI Injeong,1.0,R,MURTAZAEVA Aizanat,54.0,R,Loss,11,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,KIRPU Erika,12.0,R,HURLEY Kelley,207.0,L,Loss,14,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,KRYVYTSKA Olena,109.0,R,KNAPIK-MIAZGA Renata,16.0,L,Loss,8,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,DOIG CALDERON Maria Luisa,32.0,L,KONG Man Wai Vivian,6.0,L,Loss,11,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LIN Sheng,101.0,L,DIONGUE Ndeye Binta,59.0,R,Won,15,6
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,ISOLA Federica,14.0,R,BESBES Sarra,286.0,L,Won,14,12
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,ZHU Mingye,31.0,R,HURLEY Courtney,287.0,R,Won,15,8
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,KHAKIMOVA Malika,446.0,R,SUN Yiwen,95.0,L,Loss,10,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,MOELLHAUSEN Nathalie,38.0,L,FIAMINGO Rossella,5.0,L,Loss,9,10
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,JARECKA Aleksandra,83.0,R,KOLOBOVA Violetta,82.0,R,Won,15,11
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LEHIS Katrina,10.0,L,TRZEBINSKA Ewa,162.0,R,Won,11,10
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LICHAGINA Yulia,142.0,R,NAVARRIA Mara,15.0,R,Loss,12,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,KANG Young Mi,20.0,L,SATO Nozomi,51.0,R,Loss,14,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,BELJAJEVA Julia,74.0,R,VITALIS Coraline,58.0,R,Won,15,5
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,SONG Sera,2.0,L,HOLMES Katharine,11.0,R,Won,15,12
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,ABDUL RAHMAN Kiria Tikanah,123.0,R,POPESCU Ana Maria,277.0,L,Loss,10,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,MURTAZAEVA Aizanat,54.0,R,HURLEY Kelley,207.0,L,Won,12,11
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,KNAPIK-MIAZGA Renata,16.0,L,KONG Man Wai Vivian,6.0,L,Loss,8,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LIN Sheng,101.0,L,ISOLA Federica,14.0,R,Loss,9,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,ZHU Mingye,31.0,R,SUN Yiwen,95.0,L,Loss,8,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,FIAMINGO Rossella,5.0,L,JARECKA Aleksandra,83.0,R,Won,15,13
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LEHIS Katrina,10.0,L,NAVARRIA Mara,15.0,R,Won,15,10
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,SATO Nozomi,51.0,R,BELJAJEVA Julia,74.0,R,Loss,10,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,SONG Sera,2.0,L,POPESCU Ana Maria,277.0,L,Loss,6,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,MURTAZAEVA Aizanat,54.0,R,KONG Man Wai Vivian,6.0,L,Won,15,10
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,ISOLA Federica,14.0,R,SUN Yiwen,95.0,L,Loss,10,11
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,FIAMINGO Rossella,5.0,L,LEHIS Katrina,10.0,L,Loss,7,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,BELJAJEVA Julia,74.0,R,POPESCU Ana Maria,277.0,L,Loss,8,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,MURTAZAEVA Aizanat,54.0,R,SUN Yiwen,95.0,L,Loss,8,12
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,LEHIS Katrina,10.0,L,POPESCU Ana Maria,277.0,L,Loss,11,15
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,SUN Yiwen,95.0,L,POPESCU Ana Maria,277.0,L,Won,11,10
Women,Epee,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,MURTAZAEVA Aizanat,54.0,R,LEHIS Katrina,10.0,L,Loss,8,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,DONG Chao,,L,BLAIS-BELANGER Marc-Antoine,352.0,L,Won,15,7
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,PETROV Roman,161.0,R,MA Segeon,,L,Won,15,7
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SUKHOV Pavel,129.0,R,STEFFEN Benjamin,,L,Loss,12,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,RAMIREZ Yeisser,46.0,R,NIGGELER Michele,154.0,R,Won,15,6
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SIKLOSI Gergely,13.0,R,DONG Chao,,L,Won,15,9
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,WANG Zijie,93.0,L,ELKORD Houssam,19.0,L,Loss,14,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,MINOBE Kazuyasu,9.0,L,JURKA Jakub,39.0,L,Won,15,14
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,HOYLE Jacob,,L,PARK Sangyoung,32.0,R,Loss,10,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SANTARELLI Andrea,12.0,R,KHODOS Sergey,,R,Won,15,10
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,MCDOWALD Curtis,33.0,R,BARDENET Alexandre,7.0,R,Loss,12,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KURBANOV Ruslan,8.0,R,FICHERA Marco,,R,Won,15,7
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,PETROV Roman,161.0,R,YAMADA Masaru,23.0,R,Loss,13,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,REIZLIN Igor,4.0,R,STEFFEN Benjamin,,L,Won,15,11
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SVICHKAR Roman,83.0,L,HEINZER Max,16.0,R,Loss,11,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,NIKISHIN Bogdan,,R,LAN Minghao,30.0,R,Loss,12,13
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ELSAYED Mohamed,18.0,R,BOREL Yannick,2.0,R,Won,15,11
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,VERWIJLEN Bas,,R,KWEON Youngjun,98.0,R,Won,15,10
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,CANNONE Romain,1.0,R,LIMARDO GASCON Ruben,3.0,L,Won,15,12
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KANO Koki,5.0,R,GAROZZO Enrico,102.0,R,Won,15,12
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,RAMIREZ Yeisser,46.0,R,BIDA Sergey,88.0,L,Loss,2,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SIKLOSI Gergely,13.0,R,ELKORD Houssam,19.0,L,Won,15,13
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,MINOBE Kazuyasu,9.0,L,PARK Sangyoung,32.0,R,Loss,6,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SANTARELLI Andrea,12.0,R,BARDENET Alexandre,7.0,R,Won,15,11
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KURBANOV Ruslan,8.0,R,YAMADA Masaru,23.0,R,Loss,8,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,REIZLIN Igor,4.0,R,HEINZER Max,16.0,R,Won,15,12
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,LAN Minghao,30.0,R,ELSAYED Mohamed,18.0,R,Loss,9,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,VERWIJLEN Bas,,R,CANNONE Romain,1.0,R,Loss,11,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KANO Koki,5.0,R,BIDA Sergey,88.0,L,Loss,12,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SIKLOSI Gergely,13.0,R,PARK Sangyoung,32.0,R,Won,15,12
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SANTARELLI Andrea,12.0,R,YAMADA Masaru,23.0,R,Won,15,13
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,REIZLIN Igor,4.0,R,ELSAYED Mohamed,18.0,R,Won,15,13
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,CANNONE Romain,1.0,R,BIDA Sergey,88.0,L,Won,15,12
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SIKLOSI Gergely,13.0,R,SANTARELLI Andrea,12.0,R,Won,15,10
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,REIZLIN Igor,4.0,R,CANNONE Romain,1.0,R,Loss,10,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SIKLOSI Gergely,13.0,R,CANNONE Romain,1.0,R,Loss,10,15
Men,Epee,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,SANTARELLI Andrea,12.0,R,REIZLIN Igor,4.0,R,Loss,12,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,PROESTAKIS Katina,57.0,R,JELINSKA Martyna,53.0,R,Loss,12,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,MEBARKI Meriem,80.0,R,PASZTOR Flora,42.0,R,Loss,8,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,DERIGLAZOVA Inna,,R,JELINSKA Martyna,53.0,R,Won,15,8
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,BATINI Martina,,R,KREISS Fanni,,R,Loss,10,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,JEON Hee Sook,,L,AZUMA Rio,146.0,R,Won,11,10
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,HANY Noha,43.0,R,CHEN Qingyuan,9.0,R,Loss,6,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ERRIGO Arianna,5.0,L,ELSHARKAWY Yara,48.0,L,Won,15,2
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,BLAZE Anita,,R,GUO Jessica Zi Jia,10.0,L,Loss,12,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,EBERT Leonie,7.0,L,DUBROVICH Jacqueline,13.0,R,Won,15,14
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KONDRICZ Kata,20.0,L,VOLPI Alice,2.0,R,Loss,5,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KIEFER Lee,1.0,R,BERTHIER Amita,37.0,L,Won,15,4
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,HARVEY Eleanor,3.0,L,RANVIER Pauline,14.0,R,Won,15,9
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ROSS Nicole,,R,KARAMETE Irem,35.0,R,Won,15,5
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,MOHAMED Nora,30.0,R,UENO Yuka,12.0,R,Loss,5,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ZAGIDULLINA Adelina,,R,VAN ERVEN GARCIA Saskia Loretta,,R,Won,15,8
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,RYAN Kelleigh,29.0,R,AZUMA Sera,11.0,R,Won,12,11
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KOROBEYNIKOVA Larisa,,R,BOUBAKRI Ines,,L,Won,15,3
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,PASZTOR Flora,42.0,R,THIBUS Ysaora,4.0,R,Loss,13,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,DERIGLAZOVA Inna,,R,KREISS Fanni,,R,Won,15,10
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,JEON Hee Sook,,L,CHEN Qingyuan,9.0,R,Won,14,11
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ERRIGO Arianna,5.0,L,GUO Jessica Zi Jia,10.0,L,Won,15,7
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,EBERT Leonie,7.0,L,VOLPI Alice,2.0,R,Loss,13,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KIEFER Lee,1.0,R,HARVEY Eleanor,3.0,L,Won,15,13
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ROSS Nicole,,R,UENO Yuka,12.0,R,Loss,9,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ZAGIDULLINA Adelina,,R,RYAN Kelleigh,29.0,R,Loss,9,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KOROBEYNIKOVA Larisa,,R,THIBUS Ysaora,4.0,R,Won,15,12
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,DERIGLAZOVA Inna,,R,JEON Hee Sook,,L,Won,15,7
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,ERRIGO Arianna,5.0,L,VOLPI Alice,2.0,R,Loss,7,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KIEFER Lee,1.0,R,UENO Yuka,12.0,R,Won,15,11
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,RYAN Kelleigh,29.0,R,KOROBEYNIKOVA Larisa,,R,Loss,11,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,DERIGLAZOVA Inna,,R,VOLPI Alice,2.0,R,Won,15,10
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,KIEFER Lee,1.0,R,KOROBEYNIKOVA Larisa,,R,Won,15,6
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,DERIGLAZOVA Inna,,R,KIEFER Lee,1.0,R,Loss,13,15
Women,Foil,2021/2022,Jeux Olympiques (Tokyo),25-07-2021,VOLPI Alice,2.0,R,KOROBEYNIKOVA Larisa,,R,Loss,14,15
Men,Sabre,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,SHIMAMURA Tomohiro,,R,MACKIEWICZ Andrew,23.0,L,Loss,13,15
Men,Sabre,2021/2022,Jeux Olympiques (Tokyo),24-07-2021,YOSHIDA Kento,20.0,R,QUINTERO Jose,73.0,R,Loss,13,15
