athleteId,hand,rank
1487,L,399.0
2611,R,27.0
2908,L,
3643,L,
4164,L,63.0
4276,R,
4585,L,38.0
5245,R,
5471,R,
6000,R,16.0
6435,R,33.0
7739,R,10.0
8506,R,
8793,R,193.0
9199,L,
9367,R,55.0
9667,L,
9871,R,
10145,R,8.0
10357,R,135.0
10688,R,
11652,R,287.0
12216,R,82.0
12428,R,98.0
12562,R,48.0
12625,L,286.0
12780,R,28.0
13354,R,
13459,L,
13709,R,27.0
13869,R,
14935,R,
15087,L,
15182,R,
15354,R,
15542,R,22.0
15984,L,374.0
16112,R,591.0
16779,R,99.0
17458,R,15.0
17583,R,258.0
17756,R,31.0
17929,R,28.0
18031,L,6.0
18683,R,65.0
18831,R,
18949,R,82.0
19090,R,321.0
19574,L,150.0
19821,R,5.0
19968,R,122.0
20246,R,170.0
20450,R,74.0
20488,L,9.0
20632,R,39.0
20897,R,189.0
21004,R,191.0
21273,R,
21581,L,126.0
21710,R,184.0
21765,R,11.0
22023,R,11.0
22256,L,66.0
22390,R,181.0
22555,R,4.0
22630,L,131.0
22831,R,389.0
23021,R,365.0
23253,R,213.0
23445,R,40.0
23747,R,154.0
24084,R,
24120,L,83.0
24460,L,4.0
24829,R,344.0
24928,L,188.0
25040,L,72.0
25172,R,
25206,R,142.0
25420,R,
25514,R,14.0
25897,L,209.0
25949,R,157.0
26116,R,122.0
26262,R,134.0
26354,R,
26592,R,73.0
26671,L,
26708,R,56.0
26798,R,103.0
26872,R,24.0
26957,L,444.0
27093,L,91.0
27198,R,
27268,R,97.0
27359,R,147.0
27516,R,
27914,L,14.0
28000,R,43.0
28285,R,135.0
28365,R,119.0
28607,R,178.0
28638,R,21.0
28697,R,
28728,R,131.0
28816,R,107.0
28926,R,92.0
29012,L,352.0
29076,L,23.0
29189,R,
29223,R,81.0
29237,R,43.0
29300,L,
29797,R,108.0
29918,R,
29962,R,103.0
30081,R,13.0
30123,L,105.0
30382,R,
30485,L,72.0
30588,R,229.0
30808,R,17.0
30901,R,290.0
30982,R,
31023,R,188.0
31056,R,91.0
31118,R,21.0
31155,L,105.0
31279,R,
31314,R,
31582,R,
31783,R,
31865,R,24.0
31906,R,143.0
31940,L,136.0
31989,R,299.0
32174,R,34.0
32251,L,42.0
32273,R,460.0
32326,R,13.0
32390,L,80.0
32427,R,98.0
32516,R,385.0
32657,R,27.0
32720,R,274.0
32856,R,6.0
32919,R,10.0
32989,R,62.0
33022,L,225.0
33069,R,112.0
33156,R,115.0
33663,R,40.0
33771,R,58.0
33859,R,201.0
33997,R,33.0
34218,R,71.0
34276,R,294.0
34315,R,187.0
34385,R,5.0
34432,R,158.0
34500,R,100.0
34564,R,139.0
34638,R,48.0
34719,R,
34866,L,
34906,R,100.0
34952,R,113.0
35041,L,39.0
35108,R,188.0
35125,R,14.0
35212,R,84.0
35237,R,94.0
35589,L,
35774,R,43.0
35917,R,77.0
36326,R,293.0
36407,R,23.0
36500,L,
36648,R,27.0
36751,L,
36830,R,205.0
36879,R,25.0
36999,R,11.0
37044,L,165.0
37187,R,131.0
37311,R,64.0
37518,L,60.0
37754,L,18.0
37860,L,83.0
37878,L,113.0
38063,L,
38586,R,
38622,R,184.0
38781,R,167.0
38938,R,31.0
39105,R,6.0
39143,R,316.0
39168,R,400.0
39247,R,
39450,R,178.0
39532,R,406.0
39603,R,164.0
39650,R,31.0
40012,R,150.0
40104,R,70.0
40292,R,112.0
40356,L,34.0
40439,R,7.0
40505,R,179.0
40567,R,284.0
40892,L,159.0
41142,R,1.0
41672,R,367.0
41923,R,81.0
42154,R,162.0
42286,R,
42452,R,289.0
42828,L,173.0
42867,R,126.0
42932,L,75.0
43135,R,47.0
43306,R,157.0
43378,L,383.0
43455,R,55.0
43719,R,225.0
43955,R,
44356,R,
45133,R,14.0
45352,R,95.0
45469,R,74.0
45702,R,50.0
45854,L,165.0
45999,R,183.0
46252,L,343.0
46424,R,160.0
46541,R,246.0
46891,R,402.0
47896,R,186.0
48393,L,10.0
48637,R,310.0
48831,R,
49034,R,165.0
49548,R,132.0
49771,R,398.0
49807,R,
51040,R,255.0
51538,R,78.0
51885,R,348.0
52127,R,
52597,R,220.0
