athleteId,hand,rank
1487,L,271.0
1697,R,416.0
2636,R,147.0
3903,R,
4178,R,
4423,L,
4817,L,
5511,L,138.0
7227,R,88.0
8280,L,57.0
8746,R,116.0
9309,R,202.0
9460,L,405.0
9904,R,127.0
10222,L,11.0
10760,R,634.0
11066,R,28.0
12216,R,803.0
12470,R,355.0
12562,R,22.0
13138,R,
13503,L,16.0
13709,R,61.0
13888,R,37.0
14397,R,2.0
14543,R,
14935,R,
15098,L,18.0
15336,R,81.0
15411,R,
15615,R,36.0
15860,R,8.0
16063,R,110.0
16463,R,41.0
17179,L,62.0
17458,R,6.0
17550,L,
17756,R,65.0
17929,R,33.0
18031,L,13.0
18600,R,93.0
18720,R,206.0
18801,R,223.0
18949,R,
19216,R,150.0
19574,L,297.0
19664,R,182.0
19878,R,2.0
20135,R,140.0
20374,R,
20461,R,184.0
20610,,
20782,L,398.0
20889,R,148.0
20938,R,45.0
21020,R,168.0
21165,R,
21439,R,
21581,L,96.0
21667,R,274.0
21717,R,1.0
21767,R,21.0
22011,R,419.0
22072,R,275.0
22285,R,5.0
22390,R,90.0
22439,L,2.0
22540,R,87.0
22599,L,59.0
22832,R,47.0
22935,R,499.0
23021,R,
23144,R,247.0
23320,,
23447,L,10.0
23681,L,
23771,R,92.0
24108,L,201.0
24259,R,64.0
24460,L,11.0
24611,R,272.0
24911,R,111.0
24970,L,45.0
25031,L,8.0
25181,R,156.0
25293,L,69.0
25408,R,
25508,R,219.0
25895,R,155.0
25921,R,
25949,R,97.0
26008,L,6.0
26116,R,93.0
26262,R,231.0
26369,R,288.0
26543,R,
26558,R,116.0
26623,L,152.0
26695,L,20.0
26772,L,130.0
26859,R,4.0
26879,R,67.0
27058,R,143.0
27182,R,70.0
27268,R,200.0
27317,R,
27489,R,124.0
27993,L,15.0
28162,R,
28211,R,133.0
28333,R,57.0
28400,R,137.0
28593,R,17.0
28629,R,26.0
28646,R,18.0
28713,R,302.0
28759,R,134.0
28845,R,223.0
28887,R,94.0
28909,L,
29012,L,
29057,R,279.0
29095,R,153.0
29134,R,37.0
29210,R,
29233,R,36.0
29279,R,819.0
29349,R,401.0
29538,R,
29774,L,447.0
29878,R,
29945,L,80.0
29970,L,59.0
30084,L,223.0
30140,R,
30173,L,
30289,R,26.0
30338,R,128.0
30390,R,87.0
30490,R,210.0
30579,R,147.0
30627,R,27.0
30764,R,
30818,R,156.0
30835,R,48.0
30882,R,56.0
30942,R,338.0
31003,R,
31029,R,102.0
31084,L,
31104,R,79.0
31139,L,
31163,L,
31215,R,171.0
31300,L,13.0
31438,L,23.0
31538,R,334.0
31597,R,29.0
31682,R,228.0
31849,L,144.0
31871,R,559.0
31906,R,110.0
31940,L,255.0
31989,R,
32025,R,56.0
32043,R,767.0
32195,R,264.0
32234,R,132.0
32265,R,51.0
32326,R,57.0
32383,L,
32393,R,100.0
32425,L,79.0
32441,R,219.0
32470,R,
32525,L,
32585,R,290.0
32622,R,390.0
32711,L,160.0
32745,L,54.0
32821,R,97.0
32856,R,3.0
32913,R,178.0
32936,L,373.0
32957,R,292.0
32989,R,66.0
33006,L,85.0
33063,R,125.0
33129,R,
33183,L,107.0
33493,R,180.0
33651,R,274.0
33666,R,
33734,L,
33825,L,66.0
33862,R,65.0
33874,R,21.0
33934,L,301.0
34049,R,247.0
34174,R,215.0
34218,R,50.0
34259,R,130.0
34279,L,71.0
34313,L,83.0
34348,L,201.0
34385,R,4.0
34432,R,239.0
34449,R,62.0
34501,R,
34532,R,197.0
34551,R,
34584,R,130.0
34620,R,23.0
34643,R,39.0
34654,R,108.0
34666,R,89.0
34720,R,
34747,R,56.0
34889,L,48.0
34904,R,17.0
34925,R,302.0
34946,R,107.0
34971,R,
35017,L,
35082,L,331.0
35105,R,
35115,R,
35155,R,374.0
35208,L,47.0
35217,L,
35251,R,698.0
35327,R,156.0
35412,R,198.0
35614,R,230.0
35742,L,127.0
35779,L,210.0
35844,R,622.0
35861,R,230.0
35937,R,131.0
35958,R,
36104,R,250.0
36173,R,39.0
36326,R,
36389,R,42.0
36441,R,6.0
36490,R,154.0
36544,R,66.0
36624,R,751.0
36654,R,21.0
36713,R,389.0
36790,R,1028.0
36803,R,
36836,R,289.0
36878,R,55.0
36910,R,244.0
36998,L,133.0
37024,R,341.0
37054,R,
37091,L,624.0
37142,R,91.0
37223,R,284.0
37285,R,
37325,R,459.0
37411,L,663.0
37479,L,226.0
37563,R,106.0
37603,L,39.0
37622,R,
37699,R,277.0
37743,R,185.0
37758,L,63.0
37798,L,287.0
37860,L,51.0
37871,R,
37878,L,
37912,R,
37966,R,
38073,R,64.0
38205,R,362.0
38550,R,
38603,R,232.0
38698,R,334.0
38778,R,75.0
38798,L,209.0
38901,R,67.0
38984,R,
39013,R,288.0
39069,R,477.0
39086,R,
39124,R,184.0
39147,R,25.0
39179,L,311.0
39244,R,15.0
39313,R,58.0
39355,R,12.0
39380,R,211.0
39433,R,185.0
39466,L,62.0
39514,L,
39574,R,143.0
39583,R,86.0
39618,R,
39644,R,98.0
40007,R,171.0
40016,R,213.0
40048,R,343.0
40106,R,480.0
40146,R,248.0
40171,R,258.0
40205,L,354.0
40234,L,27.0
40292,R,104.0
40328,R,336.0
40355,R,
40362,R,
40389,R,67.0
40430,R,103.0
40454,R,439.0
40484,R,244.0
40505,R,
40522,L,
40538,R,492.0
40595,R,
40727,R,
40888,R,398.0
40918,L,
40967,R,
41122,R,
41467,R,997.0
41547,,
41587,R,130.0
41672,R,
41737,L,150.0
41788,R,874.0
41826,R,
41892,R,191.0
41923,R,148.0
42002,L,
42044,R,
42100,R,166.0
42154,R,96.0
42192,L,23.0
42207,R,
42253,R,102.0
42345,L,
42390,R,
42428,R,225.0
42536,R,
42558,R,632.0
42589,R,260.0
42603,L,
42631,R,210.0
42647,R,245.0
42734,R,430.0
42799,R,70.0
42828,L,93.0
42839,R,191.0
42855,L,18.0
42872,R,363.0
42897,R,118.0
42935,R,332.0
42960,R,248.0
42966,R,170.0
42985,R,193.0
43000,R,
43006,R,
43020,R,75.0
43041,R,106.0
43095,L,150.0
43113,R,187.0
43135,R,14.0
43159,L,115.0
43192,R,458.0
43210,L,
43249,R,276.0
43293,R,
43309,L,139.0
43351,L,119.0
43400,R,161.0
43434,R,
43455,R,27.0
43490,R,
43515,R,324.0
43592,R,738.0
43610,L,35.0
43672,R,384.0
43716,L,
43731,R,374.0
43768,R,
43815,R,177.0
43932,R,
44001,R,
44112,R,
44162,R,
44305,R,172.0
44804,R,
44838,R,411.0
44876,R,374.0
44956,L,410.0
45014,R,254.0
45072,L,203.0
45108,R,737.0
45210,R,312.0
45242,R,
45271,R,475.0
45290,R,90.0
45304,R,273.0
45331,R,216.0
45340,R,293.0
45362,R,
45379,R,202.0
45410,R,
45443,R,165.0
45457,R,102.0
45504,L,154.0
45552,R,
45628,R,89.0
45669,L,234.0
45703,R,236.0
45740,R,105.0
45767,R,
45854,L,184.0
45864,R,
45875,R,196.0
45908,R,
45926,R,171.0
45954,R,387.0
45993,R,151.0
46029,R,212.0
46063,R,395.0
46108,R,386.0
46122,R,
46158,L,508.0
46176,L,
46190,R,155.0
46216,R,77.0
46290,R,21.0
46315,L,304.0
46322,R,414.0
46354,R,219.0
46362,R,117.0
46401,R,
46434,R,654.0
46508,L,280.0
46520,R,84.0
46542,R,
46568,R,
46675,R,
46746,R,168.0
46779,R,154.0
46816,L,103.0
46968,R,91.0
47149,R,
47205,R,198.0
47276,L,397.0
47432,L,
47488,R,174.0
47508,R,
47896,R,
48044,R,165.0
48114,R,26.0
48223,R,435.0
48281,R,492.0
48320,R,419.0
48362,R,318.0
48410,L,255.0
48463,L,
48497,L,54.0
48557,R,
48579,R,96.0
48609,R,
48621,L,43.0
48645,R,247.0
48703,R,34.0
48749,R,
48765,R,
48790,R,
48819,R,200.0
48856,R,161.0
48869,R,217.0
48888,R,206.0
48934,R,687.0
48956,R,
48986,L,99.0
48998,R,404.0
49034,R,164.0
49110,R,168.0
49116,L,312.0
49149,L,544.0
49173,L,517.0
49220,L,237.0
49247,L,205.0
49297,R,102.0
49351,R,609.0
49372,R,193.0
49390,R,405.0
49414,L,212.0
49446,R,109.0
49502,R,195.0
49525,R,
49599,R,67.0
49617,R,127.0
49726,L,189.0
49772,L,
49823,R,367.0
49915,L,175.0
49994,L,199.0
50015,R,27.0
50094,R,217.0
50217,R,70.0
50297,R,418.0
50703,R,143.0
50857,R,278.0
50889,R,
50896,R,129.0
50909,R,76.0
51000,R,595.0
51033,R,
51054,R,608.0
51106,R,167.0
51129,R,
51146,R,346.0
51227,R,594.0
51296,R,295.0
51330,L,
51406,R,207.0
51430,R,132.0
51468,R,214.0
51489,R,182.0
51518,R,81.0
51577,L,249.0
51625,L,48.0
51670,L,
51701,R,141.0
51754,R,
51797,R,340.0
51827,R,611.0
51847,R,367.0
51874,R,178.0
51903,R,
51940,R,
51984,R,228.0
52022,R,91.0
52054,R,217.0
52099,R,342.0
52157,L,180.0
52189,R,199.0
52258,R,400.0
52323,L,224.0
52399,R,
52460,R,
52565,R,620.0
52597,R,
52674,R,246.0
52732,R,222.0
52777,R,
52814,L,220.0
52880,R,159.0
52946,R,381.0
53214,R,
53253,R,
53268,R,463.0
53272,R,434.0
53298,R,757.0
53324,R,298.0
53346,R,
53366,L,475.0
53401,R,298.0
53425,R,345.0
53453,R,428.0
53512,R,143.0
53571,R,
53590,L,202.0
53619,L,
53679,R,236.0
53773,R,285.0
53806,R,281.0
53901,R,641.0
54039,R,183.0
54148,L,378.0
54172,R,358.0
54245,R,
54297,R,305.0
54351,R,
54434,R,
54610,R,
54675,R,259.0
54729,R,
54932,R,
55199,L,
55439,R,532.0
55594,L,331.0
55614,R,
55683,L,
55738,L,
55800,R,62.0
55862,R,679.0
56068,R,
