Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Men,Sabre,2023,Villa de Madrid (Madrid),12-05-2023,BERRE' Enrico,73.0,R,NUCCIO Riccardo,184.0,L,Loss,6,15
Men,Sabre,2023,Villa de Madrid (Madrid),12-05-2023,BAZADZE Sandro,9.0,R,NUCCIO Riccardo,184.0,L,Won,15,6
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LAZARENKO Ievgen,271.0,R,FRUHAUF Benjamin,247.0,R,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,OLIVARES Marcello,90.0,R,AZUELA Maximo,159.0,R,Won,15,6
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MACEDO Luis,376.0,L,YUNES Klod,114.0,R,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MO Ziwei,14.0,R,LUTAR Lucas,893.0,R,Won,15,7
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KOZAK Mateusz,222.0,R,HASSAN Mohamed,207.0,R,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BIBARD Tyvan,196.0,R,TOLBA Abdelrahman,19.0,R,Won,15,9
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ESPINOZA Joaquin,188.0,R,SAVIN Rafael,72.0,R,Loss,3,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,WINTERBERG-POULSEN Jonas,95.0,L,ESSAM Mohamed,54.0,R,Won,15,11
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LI Wangjie,832.0,R,LEAL Antonio J.,488.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BABA Shunsuke,53.0,L,XU Jie,25.0,R,Loss,0,0
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HA Taegyu,22.0,L,GARCIA-ALZORRIZ Roger,458.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BRETEAU Ignacio,91.0,R,ROSATELLI Damiano,116.0,R,Loss,4,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,WOJTKOWIAK Adrian,60.0,R,MERTINE Julien,38.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HAY Gavin,276.0,L,SOSNOV David,45.0,L,Loss,6,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CUK Veljko,87.0,R,FABINGER Nils Alexander,397.0,L,Won,15,11
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FILES Petar,103.0,R,SERRI Cedrik,,R,Won,15,9
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MAROSTEGA Pedro,125.0,R,MARTINI Tommaso,94.0,R,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KIM Tae Hwan,289.0,R,TOLDO Guilherme,23.0,L,Loss,6,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ALARCON Juvenal,202.0,L,HAMILTON Bogdan,59.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,PADUA Carlos M.,121.0,R,COOK Jaimie,61.0,R,Won,15,13
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,TARASIEWICZ Maxime,277.0,R,NG Lok Wang Lawrence,142.0,R,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ARCHILEI Tommaso,82.0,R,LEE Kwanghyun,32.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOI Nicholas Edward,55.0,R,BRICENO Janderson,328.0,R,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,GU Daniel,66.0,R,HEO Jun,,R,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,OISHI Riki,182.0,R,KLEIN Luis,111.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,IIMURA Kazuki,5.0,R,KUMBLA Samarth,200.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,DE BADTS Paul Antoine,250.0,R,HOIDA Danyil,162.0,R,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,VALLADARES Maximiliano,435.0,R,BOURTIS James,119.0,R,Loss,5,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MARQUES Henrique,493.0,L,LAO Scott,,L,Won,15,13
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KERYHUEL Jeremy Fafa,33.0,L,HASHIMOTO Shoei,393.0,R,Loss,0,0
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CERVANTES Diego,183.0,R,LOUIE Bryce,62.0,R,Loss,4,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FUKUDA Alessio,97.0,R,IM Cheolwoo,69.0,L,Won,15,14
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ROBIN Noe,57.0,L,PODRALSKI Adam,190.0,R,Loss,5,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CAI Jinpan,286.0,L,KIM Dongsu,96.0,R,Loss,6,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,RAJSKI Leszek,42.0,R,POSCHARNIG Johannes,131.0,L,Won,15,9
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,VAN HAASTER Maximilien,30.0,R,TOTH Gergely,197.0,R,Won,15,14
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MIHALYI Andor Istvan,76.0,R,WU Bin,39.0,L,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SPOLJAR Borna,73.0,R,ARCHER Kristjan,101.0,L,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CAI Jinhui,304.0,L,WILLIAMS David,251.0,L,Loss,13,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KAHL Alexander,35.0,R,CERQUETTI Dante Leonel,,R,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LIU Patrick,,L,ZENG Zhaoran,152.0,R,Loss,6,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LOMBARDI Giulio,24.0,L,DI VEROLI Damiano,49.0,R,Won,15,6
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHEUNG Ngo Chun,249.0,L,POGREBNIAK Andrii,85.0,L,Loss,8,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KUMBLA Sidarth,112.0,R,YEUNG Chi Ka,143.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ELICE Meddy,482.0,L,JURKIEWICZ Jan,40.0,R,Loss,4,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KIM Gyeongmu,,L,CHEN Andrew,50.0,L,Loss,11,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,TOFALIDES Alex,70.0,L,BIRD Harry,153.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,DELGADO LLAMAS Juan Carlos,,L,MARINO Nicolas,139.0,L,Loss,8,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,DAVIS James-Andrew,115.0,L,LECHNER Moritz,98.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,REICHETZER Tobias,110.0,L,AVOLA Giorgio,46.0,R,Loss,10,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,NAKAMURA Taro,302.0,R,SERVELLO Augusto Antonio,156.0,L,Won,15,14
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BIANCHI Guillaume,6.0,R,FRUHAUF Benjamin,247.0,R,Won,15,7
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,OLIVARES Marcello,90.0,R,YUNES Klod,114.0,R,Won,15,14
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MO Ziwei,14.0,R,HASSAN Mohamed,207.0,R,Won,15,7
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BIBARD Tyvan,196.0,R,SAVIN Rafael,72.0,R,Loss,5,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FILIPPI Davide,37.0,R,WINTERBERG-POULSEN Jonas,95.0,L,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LI Wangjie,832.0,R,XU Jie,25.0,R,Loss,6,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HA Taegyu,22.0,L,ROSATELLI Damiano,116.0,R,Won,15,11
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MERTINE Julien,38.0,R,FAUL Paul Luca,176.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LEUNG Chin Yu,68.0,R,SOSNOV David,45.0,L,Won,15,6
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CUK Veljko,87.0,R,FILES Petar,103.0,R,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MARTINI Tommaso,94.0,R,TOLDO Guilherme,23.0,L,Won,15,4
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HAMILTON Bogdan,59.0,R,SIDO Alexandre,,,Loss,5,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SPICHIGER Armand,135.0,L,PADUA Carlos M.,121.0,R,Won,15,5
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,NG Lok Wang Lawrence,142.0,R,LEE Kwanghyun,32.0,R,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOI Nicholas Edward,55.0,R,GU Daniel,66.0,R,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KLEIN Luis,111.0,R,SIESS Michal,34.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,NIJS Mathieu,123.0,L,KUMBLA Samarth,200.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,DE BADTS Paul Antoine,250.0,R,BOURTIS James,119.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MARQUES Henrique,493.0,L,HASHIMOTO Shoei,393.0,R,Loss,4,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LOUIE Bryce,62.0,R,FUKUDA Alessio,97.0,R,Won,15,2
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,DOSA Daniel,17.0,L,PODRALSKI Adam,190.0,R,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KIM Dongsu,96.0,R,RAJSKI Leszek,42.0,R,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,VAN HAASTER Maximilien,30.0,R,MIHALYI Andor Istvan,76.0,R,Won,15,6
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ARCHER Kristjan,101.0,L,ABE Yoshiki,145.0,R,Loss,11,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ITO Takuma,84.0,R,WILLIAMS David,251.0,L,Won,15,4
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KAHL Alexander,35.0,R,ZENG Zhaoran,152.0,R,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LOMBARDI Giulio,24.0,L,POGREBNIAK Andrii,85.0,L,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KUMBLA Sidarth,112.0,R,SUZUMURA Kenta,58.0,R,Loss,13,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,JURKIEWICZ Jan,40.0,R,CHEN Andrew,50.0,L,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BIRD Harry,153.0,R,MARINO Nicolas,139.0,L,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LECHNER Moritz,98.0,R,AVOLA Giorgio,46.0,R,Loss,11,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,NAKAMURA Taro,302.0,R,CHEN Haiwei,28.0,L,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MASSIALAS Alexander,8.0,R,MARTINI Tommaso,94.0,R,Won,15,7
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BIANCHI Guillaume,6.0,R,EMMER Chase,74.0,R,Won,15,9
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOI Chun Yin Ryan,20.0,L,ZENG Zhaoran,152.0,R,Won,15,7
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,VAN HAASTER Maximilien,30.0,R,SHIKINE Takahiro,18.0,R,Loss,11,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MEINHARDT Gerek,12.0,R,HASHIMOTO Shoei,393.0,R,Won,15,3
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,DOSA Daniel,17.0,L,CHASTANET Maximilien,36.0,R,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LUPERI Edoardo,21.0,L,SUZUMURA Kenta,58.0,R,Loss,13,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHEN Andrew,50.0,L,GAROZZO Daniele,41.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LEFORT Enzo,9.0,R,LOUIE Bryce,62.0,R,Won,15,7
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ITO Takuma,84.0,R,VAN CAMPENHOUT Stef,63.0,L,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,EDIRI Alexandre,88.0,R,SAVIN Rafael,72.0,R,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,AVOLA Giorgio,46.0,R,PAUTY Maxime,16.0,R,Won,15,13
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MATSUYAMA Kyosuke,10.0,L,OLIVARES Marcello,90.0,R,Won,15,11
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MO Ziwei,14.0,R,GASSNER Ethan,122.0,L,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SZEMES Gergo,67.0,L,ABE Yoshiki,145.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BIRD Harry,153.0,R,CHEUNG Ka Long,1.0,L,Loss,2,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FOCONI Alessio,13.0,R,NG Lok Wang Lawrence,142.0,R,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LEUNG Chin Yu,68.0,R,SAITO Toshiya,118.0,R,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MEPSTEAD Marcus,185.0,R,XU Jie,25.0,R,Loss,4,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,BOURTIS James,119.0,R,LLAVADOR Carlos,15.0,L,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HAMZA Mohamed,3.0,L,CUK Veljko,87.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SPICHIGER Armand,135.0,L,LOISEL Pierre,48.0,R,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,RZADKOWSKI Andrzej,102.0,R,FAUL Paul Luca,176.0,R,Won,15,3
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,KLEIN Luis,111.0,R,ABOUELKASSEM Alaaeldin,27.0,L,Loss,8,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOUPENITCH Alexander,,,KUMBLA Samarth,200.0,R,Won,15,9
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FILIPPI Davide,37.0,R,NAGANO Yudai,29.0,R,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,RIEGER Laurenz,136.0,L,SIDO Alexandre,,,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,POGREBNIAK Andrii,85.0,L,ITKIN Nick,2.0,R,Loss,5,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MACCHI Filippo,7.0,L,CHOI Nicholas Edward,55.0,R,Won,15,9
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HA Taegyu,22.0,L,CHAMLEY-WATSON Miles,26.0,R,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MINOTT Kamal,83.0,R,CHEN Haiwei,28.0,L,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,RAJSKI Leszek,42.0,R,MARINI Tommaso,4.0,R,Loss,6,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MASSIALAS Alexander,8.0,R,BIANCHI Guillaume,6.0,R,Won,15,13
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOI Chun Yin Ryan,20.0,L,SHIKINE Takahiro,18.0,R,Won,15,10
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MEINHARDT Gerek,12.0,R,DOSA Daniel,17.0,L,Won,15,14
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SUZUMURA Kenta,58.0,R,GAROZZO Daniele,41.0,R,Loss,13,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LEFORT Enzo,9.0,R,VAN CAMPENHOUT Stef,63.0,L,Won,15,11
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SAVIN Rafael,72.0,R,AVOLA Giorgio,46.0,R,Won,15,5
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MATSUYAMA Kyosuke,10.0,L,MO Ziwei,14.0,R,Loss,11,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ABE Yoshiki,145.0,R,CHEUNG Ka Long,1.0,L,Loss,9,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FOCONI Alessio,13.0,R,SAITO Toshiya,118.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,XU Jie,25.0,R,LLAVADOR Carlos,15.0,L,Won,15,11
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HAMZA Mohamed,3.0,L,LOISEL Pierre,48.0,R,Won,15,13
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,RZADKOWSKI Andrzej,102.0,R,ABOUELKASSEM Alaaeldin,27.0,L,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOUPENITCH Alexander,,,NAGANO Yudai,29.0,R,Won,15,12
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,SIDO Alexandre,,,ITKIN Nick,2.0,R,Loss,12,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MACCHI Filippo,7.0,L,CHAMLEY-WATSON Miles,26.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHEN Haiwei,28.0,L,MARINI Tommaso,4.0,R,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MASSIALAS Alexander,8.0,R,CHOI Chun Yin Ryan,20.0,L,Loss,5,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MEINHARDT Gerek,12.0,R,GAROZZO Daniele,41.0,R,Won,15,14
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LEFORT Enzo,9.0,R,SAVIN Rafael,72.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MO Ziwei,14.0,R,CHEUNG Ka Long,1.0,L,Loss,8,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,FOCONI Alessio,13.0,R,XU Jie,25.0,R,Loss,11,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HAMZA Mohamed,3.0,L,ABOUELKASSEM Alaaeldin,27.0,L,Won,15,13
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOUPENITCH Alexander,,,ITKIN Nick,2.0,R,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHAMLEY-WATSON Miles,26.0,R,MARINI Tommaso,4.0,R,Loss,8,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHOI Chun Yin Ryan,20.0,L,MEINHARDT Gerek,12.0,R,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,LEFORT Enzo,9.0,R,CHEUNG Ka Long,1.0,L,Loss,10,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,XU Jie,25.0,R,HAMZA Mohamed,3.0,L,Loss,8,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,ITKIN Nick,2.0,R,MARINI Tommaso,4.0,R,Loss,14,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,MEINHARDT Gerek,12.0,R,CHEUNG Ka Long,1.0,L,Loss,7,15
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,HAMZA Mohamed,3.0,L,MARINI Tommaso,4.0,R,Won,15,8
Men,Foil,2023,Coupe du Monde (Acapulco),05-05-2023,CHEUNG Ka Long,1.0,L,HAMZA Mohamed,3.0,L,Loss,10,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,VIVEROS Montserrat,48.0,R,TAKAHASHI Erika,395.0,R,Won,15,14
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,VAINBERG Sophia,217.0,R,MROSZCZAK Anna,275.0,R,Loss,11,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,EGAMBERDIEVA Shakhzoda,114.0,R,LIN Yik Hei Coco,105.0,R,Loss,13,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,TEJEDA Frania,272.0,R,VERRET Alexanne,200.0,R,Won,12,11
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,EPEE Laurence,51.0,R,LUTY Aliya,71.0,R,Loss,9,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,MARTINEZ Maria,292.0,R,GARCIA RODRIGUEZ Ines,244.0,L,Loss,11,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,MINA LOZAN Claudia Patricia,,R,FAVRE Aurore,70.0,L,Loss,5,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,MILLETTE Marie-Frederique,245.0,R,CLERICI Alice,250.0,R,Won,15,14
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,BABA Haruna,93.0,L,MURZATAEVA Dilnaz,113.0,R,Won,15,14
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,FRANCO RAMIREZ Jiselle,,R,JARAMILLO QUEVEDO Maria De Los Angeles,86.0,R,Loss,13,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,KRIEGER Angela,45.0,R,PAWLOWSKA Magdalena,180.0,L,Loss,14,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,WETZKER Laura Katalin,255.0,R,CEBULA Anne,25.0,R,Loss,6,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,GUZZI VINCENTI Margherita,10.0,R,BOTVINNIK Yana,118.0,R,Won,15,7
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,KOWALCZYK Sara Maria,81.0,R,SUZUKI Honami,146.0,R,Won,15,10
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,AICARDI GONZALEZ Alessandra Valeri,138.0,R,LIU Charlene Kai Yan,122.0,R,Loss,10,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,LEE Hyein,20.0,R,NARITA Ruka,77.0,R,Won,15,10
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,KETKAR Ketki,436.0,L,RAPOSO Dana,202.0,L,Won,15,14
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,LIM Joo Mi,,R,YOSHIMURA Miho,33.0,L,Won,15,10
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,ROMEO Virginia,280.0,R,CHAN Wai Ling,89.0,R,Loss,8,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,MASSEREY Solene,251.0,R,FORNARIS Susana,159.0,L,Won,15,13
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,PYTKA Kamila,156.0,L,LIXANDRU Nicole,348.0,R,Won,14,9
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,RIOS ENCIZO Ariadna,,R,BUECH Kim Jasmin,369.0,L,Loss,13,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,PRAXMARER Leonore,199.0,R,NABETH Camille,46.0,R,Loss,12,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,BELJAJEVA Julia,58.0,R,CHU Ka Mong,298.0,R,Won,15,9
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,JONAS Anna,215.0,R,IZZO Iulia,256.0,R,Won,15,11
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,MILICIC Andjela,398.0,R,DOIG CALDERON Maria Luisa,49.0,L,Loss,5,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,RAKHIMOVA Sevara,102.0,L,SOTO AYALA Patricia Lisseth,,R,Won,15,3
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,FRANSSON Emma,78.0,R,ZUIKOVA Veronika,88.0,R,Won,15,12
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,BOGDANOV Adele,97.0,R,MURIDOVA Tamila,304.0,L,Won,15,8
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,HATZ Fiona,178.0,L,MULTERER Ricarda,213.0,R,Loss,10,11
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,ALDANA Naiara,324.0,R,SILETTI Vittoria,198.0,L,Won,15,12
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,KIRPU Erika,27.0,R,JOYCE Michaela,282.0,L,Won,15,9
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,KORNEEVA Arina,127.0,L,JEONG Jiyoun,,R,Loss,10,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,CISNEROS Sofia,136.0,R,KUROKI Yume,188.0,L,Won,15,12
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,SAITO Hana,289.0,R,MACKINNON Leonora,66.0,R,Loss,8,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,SVYSTIL Yuliya,179.0,R,GOLDMANN Lara,293.0,R,Loss,13,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,STAEHLI Laura,211.0,R,DYNER Karina,100.0,R,Loss,14,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,LUGO Eliana,307.0,R,REMBI Lauren,55.0,R,Loss,7,15
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,CISNEROS Alejandra,142.0,R,CONRAD Alice,258.0,R,Won,15,6
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,SWATOWSKA-WENGLARCZYK Martyna,31.0,L,VIVEROS Montserrat,48.0,R,Won,15,14
Women,Epee,2023,Epee Grand Prix (Cali),06-05-2023,MROSZCZAK Anna,275.0,R,LIN Yik Hei Coco,105.0,R,Won,15,7
