Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
1163,Jeux Asiatiques (Incheon),Incheon,20-09-2014,Epee,Women,2014
1164,Jeux Asiatiques (Incheon),Incheon,20-09-2014,Epee,Men,2014
1167,Jeux Asiatiques (Incheon),Incheon,20-09-2014,Foil,Women,2014
1168,Jeux Asiatiques (Incheon),Incheon,20-09-2014,Foil,Men,2014
1169,Jeux Asiatiques (Incheon),Incheon,20-09-2014,Sabre,Women,2014
1170,Jeux Asiatiques (Incheon),Incheon,20-09-2014,Sabre,Men,2014
241,Championnats du Monde (Kazan),Kazan,17-07-2014,Epee,Women,2014
242,Championnats du Monde (Kazan),Kazan,17-07-2014,Epee,Men,2014
243,Championnats du Monde (Kazan),Kazan,16-07-2014,Foil,Women,2014
244,Championnats du Monde (Kazan),Kazan,16-07-2014,Foil,Men,2014
245,Championnats du Monde (Kazan),Kazan,15-07-2014,Sabre,Women,2014
246,Championnats du Monde (Kazan),Kazan,15-07-2014,Sabre,Men,2014
1010,Championnats asiatiques (Suwon City),Suwon City,02-07-2014,Epee,Men,2014
1011,Championnats asiatiques (Suwon City),Suwon City,02-07-2014,Sabre,Women,2014
1012,Championnats asiatiques (Suwon City),Suwon City,02-07-2014,Foil,Men,2014
1013,Championnats asiatiques (Suwon City),Suwon City,02-07-2014,Epee,Women,2014
1014,Championnats asiatiques (Suwon City),Suwon City,02-07-2014,Foil,Women,2014
1015,Championnats asiatiques (Suwon City),Suwon City,02-07-2014,Sabre,Men,2014
584,Championnats d'Afrique (Le Caire),Le Caire,20-06-2014,Epee,Women,2014
585,Championnats d'Afrique (Le Caire),Le Caire,21-06-2014,Epee,Men,2014
586,Championnats d'Afrique (Le Caire),Le Caire,22-06-2014,Foil,Women,2014
587,Championnats d'Afrique (Le Caire),Le Caire,20-06-2014,Foil,Men,2014
588,Championnats d'Afrique (Le Caire),Le Caire,21-06-2014,Sabre,Women,2014
589,Championnats d'Afrique (Le Caire),Le Caire,22-06-2014,Sabre,Men,2014
799,Championnats Panaméricains (San José),San José,02-06-2014,Epee,Men,2014
800,Championnats Panaméricains (San José),San José,03-06-2014,Foil,Women,2014
801,Championnats Panaméricains (San José),San José,02-06-2014,Sabre,Women,2014
802,Championnats Panaméricains (San José),San José,03-06-2014,Sabre,Men,2014
738,Championnats d'Europe (Strasbourg),Strasbourg,07-06-2014,Epee,Women,2014
739,Championnats d'Europe (Strasbourg),Strasbourg,07-06-2014,Epee,Men,2014
740,Championnats d'Europe (Strasbourg),Strasbourg,07-06-2014,Foil,Women,2014
741,Championnats d'Europe (Strasbourg),Strasbourg,07-06-2014,Foil,Men,2014
742,Championnats d'Europe (Strasbourg),Strasbourg,07-06-2014,Sabre,Women,2014
743,Championnats d'Europe (Strasbourg),Strasbourg,07-06-2014,Sabre,Men,2014
797,Championnats Panaméricains (San José),San José,01-06-2014,Epee,Women,2014
798,Championnats Panaméricains (San José),San José,01-06-2014,Foil,Men,2014
676,Coupe du Monde (Beijing),Beijing,24-05-2014,Sabre,Women,2014
111,Jockey Club Argentino (Buenos Aires),Buenos Aires,23-05-2014,Epee,Men,2014
95,Grand Prix (La Havane),La Havane,22-05-2014,Epee,Women,2014
147,Copa Villa La Habana (La Havane),La Havane,23-05-2014,Foil,Men,2014
457,Grand Prix (Marseille),Marseille,23-05-2014,Foil,Women,2014
162,Glaive D’Asparoukh (Plovdiv),Plovdiv,24-05-2014,Sabre,Men,2014
451,Epée internationale (Rio de Janeiro),Rio de Janeiro,16-05-2014,Epee,Women,2014
520,Tournoi satellite epee feminine (Split),Split,17-05-2014,Epee,Women,2014
793,Tournoi satellite (Split),Split,17-05-2014,Epee,Men,2014
165,Sabre de Wolodyjowski (Varsovie),Varsovie,17-05-2014,Sabre,Men,2014
113,Grand Prix de Berne (Berne),Berne,10-05-2014,Epee,Men,2014
397,Tournoi satellite fleuret féminin (Copenhague),Copenhague,11-05-2014,Foil,Women,2014
398,Tournoi satellite fleuret masculin (Copenhague),Copenhague,10-05-2014,Foil,Men,2014
185,Tournoi satellite sabre masculin (Reykjavik),Reykjavik,11-05-2014,Sabre,Men,2014
484,Tournoi satellite sabre féminin (Reykjavik),Reykjavik,10-05-2014,Sabre,Women,2014
471,Absolute Fencing Korfanty World Cup (Chicago),Chicago,02-05-2014,Sabre,Women,2014
474,Absolute Fencing Korfanty World Cup (Chicago),Chicago,02-05-2014,Sabre,Men,2014
104,Challenge Réseau Ferré de France – trophée Monal (Paris),Paris,02-05-2014,Epee,Men,2014
122,Coupe du Monde (Shanghai),Shanghai,02-05-2014,Foil,Women,2014
145,Prince Takamado WC (Tokyo),Tokyo,03-05-2014,Foil,Men,2014
160,Coupe Akropolis (Athènes),Athènes,25-04-2014,Sabre,Men,2014
121,SK Trophée Séoul (Séoul),Séoul,26-04-2014,Foil,Women,2014
138,SK Trophée Séoul (Séoul),Séoul,25-04-2014,Foil,Men,2014
449,Tournoi international (Xuzhou),Xuzhou,26-04-2014,Epee,Women,2014
142,Löwe von Bonn (Bonn),Bonn,21-03-2014,Foil,Men,2014
156,Sabre de Moscou (Moscow),Moscow,21-03-2014,Sabre,Men,2014
468,Grand Prix (Moscow),Moscow,21-03-2014,Sabre,Women,2014
129,Coupe du Monde (Turin),Turin,21-03-2014,Foil,Women,2014
112,Victor Gantsevich Grand Prix (Vancouver - British Columbia),Vancouver - British Columbia,22-03-2014,Epee,Men,2014
151,Tournoi international (Antalya),Antalya,14-03-2014,Sabre,Women,2014
1022,Int. Hapoel games (Ashkelon),Ashkelon,15-03-2014,Epee,Men,2014
127,Reinhold-Würth-Cup (Tauberbischofsheim),Tauberbischofsheim,14-03-2014,Foil,Women,2014
140,Coupe Ville de Venise (Venise),Venise,15-03-2014,Foil,Men,2014
92,Ciudad de Barcelona (Barcelone),Barcelone,07-03-2014,Epee,Women,2014
158,Gerevich-Kovacs-Karpati Grand Prix for the Mol Cup (Budapest),Budapest,08-03-2014,Sabre,Men,2014
469,Coupe du Monde (Bolzano),Bolzano,28-02-2014,Sabre,Women,2014
85,Coupe du Monde (St-Maur),St-Maur,28-02-2014,Epee,Women,2014
118,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,26-02-2014,Foil,Women,2014
134,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,01-03-2014,Foil,Men,2014
470,Challenge Yves Brasseur (Gand),Gand,21-02-2014,Sabre,Women,2014
137,Tournoi Ciudad de A Coruña (La Coruña),La Coruña,21-02-2014,Foil,Men,2014
98,Glaive de Tallin (Tallin),Tallin,21-02-2014,Epee,Men,2014
108,Heidenheimer Pokal (Heidenheim),Heidenheim,14-02-2014,Epee,Men,2014
163,Trophée Luxardo (Padoue),Padoue,14-02-2014,Sabre,Men,2014
125,Coupe du Monde (Budapest),Budapest,07-02-2014,Foil,Women,2014
467,Coupe du monde (Dakar),Dakar,07-02-2014,Sabre,Women,2014
97,"Coupe du Monde ""Sparkassen-Weltcup"" (Leipzig)",Leipzig,07-02-2014,Epee,Women,2014
164,Villa de Madrid (Madrid),Madrid,07-02-2014,Sabre,Men,2014
