Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit,hand_a,rank_a,hand_b,rank_b
242,A16,LIMARDO Francisco,12246,VEN,NOVOSJOLOV Nikolai,2620,EST,Loss,12,15,R,59.0,R,3.0
242,A16,BOCZKO Gabor,4035,HUN,IMRE Geza,4098,HUN,Loss,8,15,R,,L,
242,A16,NIKISHIN Bogdan,6424,UKR,STEFFEN Benjamin,6086,SUI,Loss,14,15,R,10.0,L,55.0
242,A16,KAUTER Fabian,6022,SUI,BOREL Yannick,19856,FRA,Loss,14,15,R,201.0,R,1.0
242,A16,ANOKHIN Vadim,22390,RUS,HEINZER Max,6000,SUI,Loss,7,15,R,27.0,R,14.0
242,A16,PARK Sangyoung,31102,KOR,GAROZZO Enrico,15163,ITA,Won,15,12,R,15.0,R,12.0
242,A8,GRUMIER Gauthier,2853,FRA,MINOBE Kazuyasu,20488,JPN,Won,15,8,L,,L,16.0
242,A8,NOVOSJOLOV Nikolai,2620,EST,IMRE Geza,4098,HUN,Loss,9,15,R,3.0,L,
242,A8,STEFFEN Benjamin,6086,SUI,BOREL Yannick,19856,FRA,Won,15,10,L,55.0,R,1.0
242,A8,HEINZER Max,6000,SUI,PARK Sangyoung,31102,KOR,Loss,4,15,R,14.0,R,15.0
242,A4,GRUMIER Gauthier,2853,FRA,IMRE Geza,4098,HUN,Loss,13,15,L,,L,
242,A4,STEFFEN Benjamin,6086,SUI,PARK Sangyoung,31102,KOR,Loss,9,15,L,55.0,R,15.0
242,A2,IMRE Geza,4098,HUN,PARK Sangyoung,31102,KOR,Loss,14,15,L,,R,15.0
242,C2,GRUMIER Gauthier,2853,FRA,STEFFEN Benjamin,6086,SUI,Won,15,11,L,,L,55.0
243,A64,DO Thi Anh,35484,VIE,KONTOCHRISTOPOULOU Aikaterini-Maria,28651,GRE,Won,15,13,R,91.0,R,85.0
243,A64,ALOMAIR Lubna,41611,KSA,ROCHEL Tais,8790,BRA,Loss,0,15,L,,L,
243,A64,BULCAO Ana Beatriz,25293,BRA,CALUGAREANU Malina,27093,ROU,Won,15,12,L,87.0,L,77.0
243,A32,ERRIGO Arianna,9377,ITA,DO Thi Anh,35484,VIE,Won,15,9,L,2.0,R,91.0
243,A32,KHELFAOUI Anissa,17610,ALG,HARVEY Eleanor,23398,CAN,Loss,6,15,R,45.0,L,13.0
243,A32,NAM Hyunhee,5037,KOR,NISHIOKA Shiho,13428,JPN,Loss,12,15,L,8.0,R,31.0
243,A32,MOHAMED Noura,32730,EGY,BOUBAKRI Ines,10402,TUN,Loss,4,15,R,50.0,L,15.0
243,A32,DI FRANCISCA Elisa,4464,ITA,LIN Po Heung,13483,HKG,Won,15,8,R,,R,136.0
243,A32,LYCZBINSKA Hanna,12780,POL,GOLUBYTSKYI Carolin,3903,GER,Won,14,9,R,26.0,R,29.0
243,A32,KNAPEK Edina,4121,HUN,LIU Yongshi,21091,CHN,Loss,9,15,R,70.0,L,82.0
243,A32,SHAITO Mona,22165,LIB,KIEFER Lee,21717,USA,Loss,3,15,L,100.0,R,3.0
243,A32,SHANAEVA Aida,10050,RUS,ROCHEL Tais,8790,BRA,Won,15,13,R,,L,
243,A32,GIMENEZ Isis,21261,VEN,JEON Hee Sook,13459,KOR,Loss,8,10,R,117.0,L,14.0
243,A32,LE Huilin,25241,CHN,ZAKARANI Youssra,28806,MAR,Won,15,4,R,101.0,R,66.0
243,A32,KARAMETE Irem,20938,TUR,THIBUS Ysaora,20514,FRA,Loss,6,15,R,59.0,R,5.0
243,A32,PRESCOD Nzingha,18071,USA,MICHEL Nataly,16779,MEX,Won,15,9,R,166.0,R,
243,A32,LELEIKO Olga,6414,UKR,GUYART Astrid,2860,FRA,Loss,9,15,R,233.0,R,11.0
243,A32,MOHAMED Aida,4164,HUN,VAN ERVEN GARCIA Saskia Loretta,5245,COL,Won,15,12,L,27.0,R,41.0
243,A32,BULCAO Ana Beatriz,25293,BRA,DERIGLAZOVA Inna,18831,RUS,Loss,6,15,L,87.0,R,1.0
243,A16,ERRIGO Arianna,9377,ITA,HARVEY Eleanor,23398,CAN,Loss,11,15,L,2.0,L,13.0
243,A16,NISHIOKA Shiho,13428,JPN,BOUBAKRI Ines,10402,TUN,Loss,10,15,R,31.0,L,15.0
243,A16,DI FRANCISCA Elisa,4464,ITA,LYCZBINSKA Hanna,12780,POL,Won,15,6,R,,R,26.0
243,A16,LIU Yongshi,21091,CHN,KIEFER Lee,21717,USA,Won,15,9,L,82.0,R,3.0
243,A16,SHANAEVA Aida,10050,RUS,JEON Hee Sook,13459,KOR,Won,15,11,R,,L,14.0
243,A16,LE Huilin,25241,CHN,THIBUS Ysaora,20514,FRA,Loss,13,15,R,101.0,R,5.0
243,A16,PRESCOD Nzingha,18071,USA,GUYART Astrid,2860,FRA,Loss,11,14,R,166.0,R,11.0
243,A16,MOHAMED Aida,4164,HUN,DERIGLAZOVA Inna,18831,RUS,Loss,6,15,L,27.0,R,1.0
243,A8,HARVEY Eleanor,23398,CAN,BOUBAKRI Ines,10402,TUN,Loss,13,15,L,13.0,L,15.0
243,A8,DI FRANCISCA Elisa,4464,ITA,LIU Yongshi,21091,CHN,Won,15,10,R,,L,82.0
243,A8,SHANAEVA Aida,10050,RUS,THIBUS Ysaora,20514,FRA,Won,15,13,R,,R,5.0
243,A8,GUYART Astrid,2860,FRA,DERIGLAZOVA Inna,18831,RUS,Loss,6,15,R,11.0,R,1.0
243,A4,BOUBAKRI Ines,10402,TUN,DI FRANCISCA Elisa,4464,ITA,Loss,9,12,L,15.0,R,
243,A4,SHANAEVA Aida,10050,RUS,DERIGLAZOVA Inna,18831,RUS,Loss,3,15,R,,R,1.0
243,A2,DI FRANCISCA Elisa,4464,ITA,DERIGLAZOVA Inna,18831,RUS,Loss,11,12,R,,R,1.0
243,C2,BOUBAKRI Ines,10402,TUN,SHANAEVA Aida,10050,RUS,Won,15,11,L,15.0,R,
245,A64,BAEZA CENTURION Marta,18626,BRA,JOZWIAK Bogna,5379,POL,Loss,2,4,R,,R,69.0
245,A64,BENITEZ ROMERO Alejandra Jhonay,8745,VEN,HAFEZ Nada,34643,EGY,Won,15,11,R,19.0,R,73.0
245,A64,AOKI Chika,26913,JPN,GRENCH Eileen,9109,PAN,Loss,5,15,R,16.0,R,72.0
245,A64,GONZALEZ GARATE Ursula,0,MEX,TOLEDO Julieta,30696,MEX,Won,15,11,,,R,33.0
245,A32,VELIKAYA Sofya,9993,RUS,JOZWIAK Bogna,5379,POL,Won,15,5,R,,R,69.0
245,A32,LEMBACH Charlotte,13452,FRA,VECCHI Irene,12507,ITA,Won,15,11,R,8.0,R,7.0
245,A32,BERDER Cecilia,15536,FRA,PEREZ MAURICE Maria Belen,1458,ARG,Won,15,6,R,2.0,L,
245,A32,KRAVATSKA Olena,19403,UKR,MUHAMMAD Ibtihaj,22258,USA,Loss,13,15,R,161.0,R,37.0
245,A32,SHEN Chen,27545,CHN,KOZACZUK Malgorzata,10286,POL,Loss,9,15,R,224.0,L,25.0
245,A32,MIKINA Sabina,14957,AZE,BESBES Azza,15847,TUN,Loss,12,15,L,46.0,R,10.0
245,A32,HWANG Seona,16438,KOR,BRUNET Manon,30542,FRA,Loss,11,15,R,38.0,R,4.0
245,A32,BENITEZ ROMERO Alejandra Jhonay,8745,VEN,MARTON Anna,0,HUN,Loss,14,15,R,19.0,,
245,A32,ZAGUNIS Mariel,6783,USA,GRENCH Eileen,9109,PAN,Won,15,4,L,40.0,R,72.0
245,A32,DYACHENKO Ekaterina,5767,RUS,SEO Jiyeon,25157,KOR,Won,15,12,R,,R,20.0
245,A32,VOUGIOUKA Vassiliki,3967,GRE,WOZNIAK Dagmara,9199,USA,Won,15,8,R,,L,21.0
245,A32,ARRAYALES Tania,30697,MEX,EGORIAN Yana,25208,RUS,Loss,7,15,R,125.0,L,5.0
245,A32,KIM Jiyeon,18881,KOR,NGUYEN Thi Le Dung,14000,VIE,Won,15,3,L,3.0,R,
245,A32,GULOTTA Loreta,9786,ITA,SOCHA Aleksandra,5471,POL,Won,15,10,R,12.0,R,79.0
245,A32,GREGORIO Rossella,15098,ITA,KOMASHCHUK Alina,21499,UKR,Loss,14,15,L,9.0,R,140.0
245,A32,GONZALEZ GARATE Ursula,0,MEX,KHARLAN Olga,13715,UKR,Loss,8,15,,,R,6.0
245,A16,VELIKAYA Sofya,9993,RUS,LEMBACH Charlotte,13452,FRA,Won,15,14,R,,R,8.0
245,A16,BERDER Cecilia,15536,FRA,MUHAMMAD Ibtihaj,22258,USA,Won,15,12,R,2.0,R,37.0
245,A16,KOZACZUK Malgorzata,10286,POL,BESBES Azza,15847,TUN,Loss,12,15,L,25.0,R,10.0
245,A16,BRUNET Manon,30542,FRA,MARTON Anna,0,HUN,Won,15,12,R,4.0,,
245,A16,ZAGUNIS Mariel,6783,USA,DYACHENKO Ekaterina,5767,RUS,Loss,12,15,L,40.0,R,
245,A16,VOUGIOUKA Vassiliki,3967,GRE,EGORIAN Yana,25208,RUS,Loss,11,15,R,,L,5.0
245,A16,KIM Jiyeon,18881,KOR,GULOTTA Loreta,9786,ITA,Loss,13,15,L,3.0,R,12.0
245,A16,KOMASHCHUK Alina,21499,UKR,KHARLAN Olga,13715,UKR,Loss,8,15,R,140.0,R,6.0
245,A8,VELIKAYA Sofya,9993,RUS,BERDER Cecilia,15536,FRA,Won,15,10,R,,R,2.0
245,A8,BESBES Azza,15847,TUN,BRUNET Manon,30542,FRA,Loss,14,15,R,10.0,R,4.0
245,A8,DYACHENKO Ekaterina,5767,RUS,EGORIAN Yana,25208,RUS,Loss,10,15,R,,L,5.0
245,A8,GULOTTA Loreta,9786,ITA,KHARLAN Olga,13715,UKR,Loss,4,15,R,12.0,R,6.0
245,A4,VELIKAYA Sofya,9993,RUS,BRUNET Manon,30542,FRA,Won,15,14,R,,R,4.0
245,A4,EGORIAN Yana,25208,RUS,KHARLAN Olga,13715,UKR,Won,15,9,L,5.0,R,6.0
245,A2,VELIKAYA Sofya,9993,RUS,EGORIAN Yana,25208,RUS,Loss,14,15,R,,L,5.0
246,A32,KIM Junghwan,11066,KOR,IRIARTE GALVEZ Yoandys,27692,CUB,Won,15,7,R,6.0,R,
246,A32,AGRESTA Renzo,8950,BRA,BAZADZE Sandro,22559,GEO,Loss,3,15,R,,R,16.0
246,A32,MONTANO Aldo,4586,ITA,FERJANI Fares,32326,TUN,Won,15,11,R,20.0,R,29.0
246,A32,DECSI Tamas,4057,HUN,KOVALEV Nikolay,5800,RUS,Loss,10,15,R,25.0,R,
246,A32,DOLNICEANU Tiberiu,13643,ROU,SUN Wei,25188,CHN,Won,15,7,R,31.0,R,
246,A32,VAN HOLSBEKE Seppe,10861,BEL,DERSHWITZ Eli,27914,USA,Won,15,12,R,116.0,L,12.0
246,A32,BUIKEVICH Aliaksandr,1803,BLR,POLOSSIFAKIS Joseph,17706,CAN,Won,15,6,L,,L,46.0
246,A32,AYALA Julian,25181,MEX,SZILAGYI Aron,13741,HUN,Loss,9,15,R,146.0,R,4.0
246,A32,GU Bongil,18876,KOR,AMER Mohamed,31118,EGY,Won,15,9,R,1.0,R,74.0
246,A32,YAGODKA Andriy,13709,UKR,ABEDINI Mojtaba,4276,IRI,Loss,9,15,R,22.0,R,17.0
246,A32,OCCHIUZZI Diego,4603,ITA,VU Thanh An,30588,VIE,Loss,12,15,R,43.0,R,90.0
246,A32,TOKUNAN Kenta,20398,JPN,ANSTETT Vincent,2693,FRA,Loss,13,15,L,72.0,R,5.0
246,A32,HARTUNG Max,12611,GER,APITHY Yemi Geoffrey,18522,BEN,Won,15,9,R,8.0,R,
246,A32,MOKRETCOV Ilya,5815,KAZ,HOMER Daryl,14997,USA,Loss,11,15,R,69.0,R,9.0
246,A32,PAKDAMAN Ali,22252,IRI,SZABO Matyas,17458,GER,Loss,11,15,R,15.0,R,26.0
246,A32,PASKOV Pancho,24276,BUL,YAKIMENKO Alexey,5861,RUS,Won,15,14,R,212.0,L,27.0
246,A16,KIM Junghwan,11066,KOR,BAZADZE Sandro,22559,GEO,Won,15,14,R,6.0,R,16.0
246,A16,MONTANO Aldo,4586,ITA,KOVALEV Nikolay,5800,RUS,Loss,13,15,R,20.0,R,
246,A16,DOLNICEANU Tiberiu,13643,ROU,VAN HOLSBEKE Seppe,10861,BEL,Won,15,13,R,31.0,R,116.0
246,A16,BUIKEVICH Aliaksandr,1803,BLR,SZILAGYI Aron,13741,HUN,Loss,12,15,L,,R,4.0
246,A16,GU Bongil,18876,KOR,ABEDINI Mojtaba,4276,IRI,Loss,12,15,R,1.0,R,17.0
246,A16,VU Thanh An,30588,VIE,ANSTETT Vincent,2693,FRA,Loss,8,15,R,90.0,R,5.0
246,A16,HARTUNG Max,12611,GER,HOMER Daryl,14997,USA,Loss,12,15,R,8.0,R,9.0
246,A16,SZABO Matyas,17458,GER,PASKOV Pancho,24276,BUL,Won,15,6,R,26.0,R,212.0
246,A8,KIM Junghwan,11066,KOR,KOVALEV Nikolay,5800,RUS,Won,15,10,R,6.0,R,
246,A8,DOLNICEANU Tiberiu,13643,ROU,SZILAGYI Aron,13741,HUN,Loss,10,15,R,31.0,R,4.0
246,A8,ABEDINI Mojtaba,4276,IRI,ANSTETT Vincent,2693,FRA,Won,15,13,R,17.0,R,5.0
246,A8,HOMER Daryl,14997,USA,SZABO Matyas,17458,GER,Won,15,12,R,9.0,R,26.0
246,A4,KIM Junghwan,11066,KOR,SZILAGYI Aron,13741,HUN,Loss,12,15,R,6.0,R,4.0
246,A4,ABEDINI Mojtaba,4276,IRI,HOMER Daryl,14997,USA,Loss,14,15,R,17.0,R,9.0
246,A2,SZILAGYI Aron,13741,HUN,HOMER Daryl,14997,USA,Won,15,8,R,4.0,R,9.0
246,C2,KIM Junghwan,11066,KOR,ABEDINI Mojtaba,4276,IRI,Won,15,8,R,6.0,R,17.0
241,B64,COSTA Rayssa,25081,BRA,GEROUDET Tiffany,7767,SUI,Won,15,13,R,,L,
241,B64,NGUYEN Thi Nhu Hoa,14004,VIE,MALLO Auriane,25031,FRA,Loss,7,15,R,169.0,L,29.0
241,B64,POP Simona,9855,ROU,MACKINNON Leonora,23238,CAN,Loss,10,15,L,,R,54.0
241,B64,TERAN Alejandra,24660,MEX,SATO Nozomi,10485,JPN,Loss,12,15,R,72.0,R,
241,B64,CANDASSAMY Marie-Florence,20179,FRA,SIMEAO Amanda,25082,BRA,Won,15,6,R,115.0,R,
241,B32,BESBES Sarra,12625,TUN,COSTA Rayssa,25081,BRA,Won,15,8,L,11.0,R,
241,B32,HOLMES Katharine,22023,USA,KIRPU Erika,19820,EST,Loss,4,5,R,24.0,R,43.0
241,B32,EMBRICH Irina,9370,EST,PANTELYEYEVA Kseniya,22831,UKR,Won,15,3,L,12.0,R,52.0
241,B32,SAKOA Gbahi Gwladys,30891,CIV,SUN Yiwen,33102,CHN,Loss,11,15,R,36.0,L,6.0
241,B32,POPESCU Ana Maria,5629,ROU,MALLO Auriane,25031,FRA,Won,15,8,L,73.0,L,29.0
241,B32,CHOI Injeong,25200,KOR,KOLOBOVA Violetta,18949,RUS,Won,15,12,R,14.0,R,1.0
241,B32,KONG Man Wai Vivian,22439,HKG,SHUTOVA Lyubov,5839,RUS,Won,15,10,L,7.0,R,201.0
241,B32,MACKINNON Leonora,23238,CAN,FIAMINGO Rossella,19604,ITA,Loss,8,15,R,54.0,L,15.0
241,B32,LOGUNOVA Tatiana,5808,RUS,SATO Nozomi,10485,JPN,Loss,14,15,R,4.0,R,
241,B32,SHEMYAKINA Yana,6435,UKR,HURLEY Courtney,11652,USA,Won,14,13,R,,R,23.0
241,B32,SUN Yujie,18973,CHN,KANG Young Mi,8284,KOR,Loss,10,15,L,248.0,L,17.0
241,B32,BELJAJEVA Julia,20450,EST,SZASZ Emese,4220,HUN,Loss,11,15,R,2.0,L,5.0
241,B32,GHERMAN Simona,5621,ROU,REMBI Lauren,20181,FRA,Loss,10,13,R,,R,18.0
241,B32,KRYVYTSKA Olena,13707,UKR,SHIN A Lam,10773,KOR,Won,15,14,R,10.0,R,
241,B32,HURLEY Kelley,9122,USA,MOELLHAUSEN Nathalie,4585,BRA,Loss,12,15,L,19.0,L,20.0
241,B32,CANDASSAMY Marie-Florence,20179,FRA,XU Anqi,21110,CHN,Won,15,8,R,115.0,R,
241,B16,BESBES Sarra,12625,TUN,KIRPU Erika,19820,EST,Won,15,11,L,11.0,R,43.0
241,B16,EMBRICH Irina,9370,EST,SUN Yiwen,33102,CHN,Loss,12,15,L,12.0,L,6.0
241,B16,POPESCU Ana Maria,5629,ROU,CHOI Injeong,25200,KOR,Loss,8,15,L,73.0,R,14.0
241,B16,KONG Man Wai Vivian,22439,HKG,FIAMINGO Rossella,19604,ITA,Loss,11,15,L,7.0,L,15.0
241,B16,SATO Nozomi,10485,JPN,SHEMYAKINA Yana,6435,UKR,Won,11,8,R,,R,
241,B16,KANG Young Mi,8284,KOR,SZASZ Emese,4220,HUN,Loss,11,15,L,17.0,L,5.0
241,B16,REMBI Lauren,20181,FRA,KRYVYTSKA Olena,13707,UKR,Won,9,7,R,18.0,R,10.0
241,B16,MOELLHAUSEN Nathalie,4585,BRA,CANDASSAMY Marie-Florence,20179,FRA,Won,15,12,L,20.0,R,115.0
241,B8,BESBES Sarra,12625,TUN,SUN Yiwen,33102,CHN,Loss,11,14,L,11.0,L,6.0
241,B8,CHOI Injeong,25200,KOR,FIAMINGO Rossella,19604,ITA,Loss,8,15,R,14.0,L,15.0
241,B8,SATO Nozomi,10485,JPN,SZASZ Emese,4220,HUN,Loss,4,15,R,,L,5.0
241,B8,REMBI Lauren,20181,FRA,MOELLHAUSEN Nathalie,4585,BRA,Won,15,12,R,18.0,L,20.0
241,B4,SUN Yiwen,33102,CHN,FIAMINGO Rossella,19604,ITA,Loss,11,12,L,6.0,L,15.0
241,B4,SZASZ Emese,4220,HUN,REMBI Lauren,20181,FRA,Won,10,6,L,5.0,R,18.0
241,B2,FIAMINGO Rossella,19604,ITA,SZASZ Emese,4220,HUN,Loss,13,15,L,15.0,L,5.0
244,B64,TOLDO Guilherme,22963,BRA,PRANZ Rene,7259,AUT,Won,15,14,L,33.0,R,122.0
244,B64,LEAL Antonio J.,13949,VEN,VAN HAASTER Maximilien,17929,CAN,Loss,7,15,R,,R,52.0
244,B64,ESSAM Mohamed,26857,EGY,MARQUES Henrique,30936,BRA,Won,15,8,R,35.0,L,65.0
244,B32,OTA Yuki,4850,JPN,TOLDO Guilherme,22963,BRA,Loss,13,15,R,,L,33.0
244,B32,CHEUNG Ka Long,30878,HKG,HEO Jun,16436,KOR,Won,15,8,L,13.0,R,21.0
244,B32,GAROZZO Daniele,19821,ITA,AYAD Tarek,13253,EGY,Won,15,8,R,2.0,R,
244,B32,CHOUPENITCH Alexander,21765,CZE,ABOUELKASSEM Alaaeldin,18031,EGY,Loss,8,15,R,20.0,L,18.0
244,B32,DAVIS James-Andrew,17052,GBR,FERJANI Mohamed Ayoub,8025,TUN,Won,15,7,L,45.0,R,
244,B32,CHEREMISINOV Alexey,15375,RUS,SAFIN Timur,25212,RUS,Loss,10,15,R,25.0,R,3.0
244,B32,CHEN Haiwei,32250,CHN,HALSTED Laurence,3204,GBR,Won,15,9,L,32.0,R,344.0
244,B32,PERRIER Ghislain,12603,BRA,MA Jianfei,10399,CHN,Loss,14,15,L,177.0,R,
244,B32,MEINHARDT Gerek,14397,USA,VAN HAASTER Maximilien,17929,CAN,Won,15,4,R,19.0,R,52.0
244,B32,LEI Sheng,10397,CHN,LE PECHOUX Erwan,2908,FRA,Loss,9,15,L,,L,14.0
244,B32,CADOT Jeremy,10794,FRA,CASSARA Andrea,4423,ITA,Loss,14,15,L,24.0,L,15.0
244,B32,SINTES Hamid,3039,ALG,KRUSE Richard,3256,GBR,Loss,4,15,R,193.0,R,6.0
244,B32,AVOLA Giorgio,17823,ITA,GOMEZ Daniel,20652,MEX,Won,15,5,R,8.0,R,59.0
244,B32,LEFORT Enzo,22555,FRA,JOPPICH Peter,3629,GER,Loss,13,15,R,12.0,R,16.0
244,B32,CHAMLEY-WATSON Miles,12343,USA,AKHMATKHUZIN Artur,16397,RUS,Loss,13,15,R,9.0,R,
244,B32,ESSAM Mohamed,26857,EGY,MASSIALAS Alexander,21958,USA,Loss,7,15,R,35.0,R,1.0
244,B16,TOLDO Guilherme,22963,BRA,CHEUNG Ka Long,30878,HKG,Won,15,10,L,33.0,L,13.0
244,B16,GAROZZO Daniele,19821,ITA,ABOUELKASSEM Alaaeldin,18031,EGY,Won,15,13,R,2.0,L,18.0
244,B16,DAVIS James-Andrew,17052,GBR,SAFIN Timur,25212,RUS,Loss,13,15,L,45.0,R,3.0
244,B16,CHEN Haiwei,32250,CHN,MA Jianfei,10399,CHN,Won,15,12,L,32.0,R,
244,B16,MEINHARDT Gerek,14397,USA,LE PECHOUX Erwan,2908,FRA,Won,15,14,R,19.0,L,14.0
244,B16,CASSARA Andrea,4423,ITA,KRUSE Richard,3256,GBR,Loss,12,15,L,15.0,R,6.0
244,B16,AVOLA Giorgio,17823,ITA,JOPPICH Peter,3629,GER,Won,15,13,R,8.0,R,16.0
244,B16,AKHMATKHUZIN Artur,16397,RUS,MASSIALAS Alexander,21958,USA,Loss,9,15,R,,R,1.0
244,B8,TOLDO Guilherme,22963,BRA,GAROZZO Daniele,19821,ITA,Loss,8,15,L,33.0,R,2.0
244,B8,SAFIN Timur,25212,RUS,CHEN Haiwei,32250,CHN,Won,15,7,R,3.0,L,32.0
244,B8,MEINHARDT Gerek,14397,USA,KRUSE Richard,3256,GBR,Loss,13,15,R,19.0,R,6.0
244,B8,AVOLA Giorgio,17823,ITA,MASSIALAS Alexander,21958,USA,Loss,14,15,R,8.0,R,1.0
244,B4,GAROZZO Daniele,19821,ITA,SAFIN Timur,25212,RUS,Won,15,8,R,2.0,R,3.0
244,B4,KRUSE Richard,3256,GBR,MASSIALAS Alexander,21958,USA,Loss,9,15,R,6.0,R,1.0
244,B2,GAROZZO Daniele,19821,ITA,MASSIALAS Alexander,21958,USA,Won,15,11,R,2.0,R,1.0
797,A64,GUDIEL Gecny,27417,GUA,DIAZ RIVERA Elinette,22791,PUR,Loss,11,15,R,,R,163.0
797,A64,DIAZ Margarita,13581,PUR,DYNER VILLA Karina,40003,CRC,Loss,13,15,R,450.0,R,593.0
797,A64,FERNANDEZ Analia,34719,CHI,CAMPOS ESQUIVEL Andrea,31171,CRC,Won,15,10,R,94.0,R,638.0
797,A64,MILLER Katherine,23663,BRA,TOVAR KARAINDROS Oriana,30948,COL,Won,15,5,R,109.0,R,83.0
797,A32,HURLEY Courtney,11652,USA,DIAZ RIVERA Elinette,22791,PUR,Won,15,6,R,23.0,R,163.0
797,A32,TEJEDA Sheila Liliana,33079,MEX,LUGO Eliana,13948,VEN,Won,15,9,R,164.0,R,188.0
797,A32,MACKINNON Leonora,23238,CAN,AICARDI GONZALEZ Alessandra Valeri,35412,PAN,Won,15,11,R,54.0,R,
797,A32,DOIG Maria Luisa,18967,PER,TERAN Alejandra,24660,MEX,Loss,11,15,L,,R,72.0
797,A32,TRZOPEK Katarzyna,5490,USA,PEREZ Gloria,33078,MEX,Loss,14,15,L,311.0,R,
797,A32,URANIA Stefania,31250,ARG,SIMEAO Amanda,25082,BRA,Loss,10,15,R,,R,
797,A32,ASIS Lizzie,23126,VEN,BRAVO ARANGUIZ Caterin,2069,CHI,Won,15,7,L,,R,
797,A32,DYNER VILLA Karina,40003,CRC,HURLEY Kelley,9122,USA,Loss,2,15,R,593.0,L,19.0
797,A32,DI TELLA Isabel,27218,ARG,FERNANDEZ Analia,34719,CHI,Won,15,11,R,80.0,R,94.0
797,A32,SEGNINI BOCCHIA DI RINALDI Elisa,25019,DOM,MARTINEZ Maria,8746,VEN,Loss,7,15,L,327.0,R,45.0
797,A32,MARTINEZ Dayana,13368,VEN,LOZANO OLARTE Laskmi Natalia,10799,COL,Won,15,6,R,,R,82.0
797,A32,LOPEZ SOTO Sabrina,32597,PUR,LACAS-WARRICK Vanessa,23726,CAN,Loss,9,15,R,443.0,R,131.0
797,A32,HOLMES Katharine,22023,USA,RODRIGUEZ Diana,16709,COL,Won,15,11,R,24.0,R,224.0
797,A32,AGUERO Elida Sandra,13470,ARG,CRUZ Jocelyn,34504,MEX,Loss,8,15,R,,R,142.0
797,A32,HOPPE MONTANARO Malinka,20246,CAN,COSTA Rayssa,25081,BRA,Loss,10,15,R,67.0,R,
797,A32,MILLER Katherine,23663,BRA,MOELLHAUSEN Nathalie,4585,BRA,Loss,4,10,R,109.0,L,20.0
