athleteId,hand,rank
0,,
57345,R,
49154,R,
45059,R,
57348,R,
57349,R,
53257,R,
45076,R,
49173,L,
53272,R,
49181,R,
53279,R,
53282,L,
49188,R,
28713,R,
53290,R,
32816,L,
16436,R,
45110,R,
28728,R,
32825,R,
32826,L,
20538,R,
49220,L,
53317,R,
49223,R,
45127,R,
53321,R,
53324,R,
45141,R,
8278,L,
28759,R,
8280,L,
49244,R,
53343,R,
57447,L,
57448,R,
49258,R,
57452,R,
53357,R,
57454,R,
53358,R,
57457,R,
53361,R,
53368,R,
57467,L,
36998,L,
36999,R,
28813,R,
32913,R,
45205,L,
49304,R,
53401,R,
49306,R,
45220,R,
37032,R,
32938,R,
45227,R,
53427,R,
12470,R,
28857,R,
49337,R,
32964,L,
53452,R,
53453,R,
37073,L,
45266,L,
24788,R,
32982,R,
57561,R,
49372,R,
45276,L,
37091,L,
37096,L,
20714,R,
49388,R,
45293,R,
12532,L,
33027,L,
49414,L,
49418,R,
53515,L,
45326,R,
53519,R,
53522,R,
45331,R,
53523,R,
53532,R,
53533,R,
24868,R,
45349,R,
57638,L,
49452,R,
12590,R,
20782,L,
12591,L,
45371,L,
24895,R,
53567,L,
37201,R,
49502,R,
33124,L,
53609,R,
57707,R,
53611,R,
53613,R,
45431,R,
37241,R,
57723,R,
57726,R,
29054,R,
53633,R,
20867,L,
53636,R,
49545,R,
37258,R,
53653,R,
37270,R,
33178,R,
33179,R,
20897,R,
20903,R,
29099,R,
33198,R,
49596,L,
37309,L,
49603,R,
29128,L,
45524,R,
53719,R,
57816,L,
57825,R,
25082,R,
37384,L,
21004,R,
57875,R,
53781,R,
49688,R,
21020,R,
53789,L,
37411,L,
25126,R,
49703,R,
29223,R,
29233,R,
57917,R,
57918,L,
29257,R,
45642,R,
41547,L,
8793,R,
45669,L,
57963,R,
25197,R,
57970,L,
37512,R,
29326,R,
53916,R,
29344,R,
41635,L,
45732,R,
45735,L,
45737,R,
49834,R,
45738,R,
21164,R,
45743,R,
53938,R,
21179,L,
45759,L,
33491,R,
58072,R,
37619,L,
29442,R,
33549,R,
54036,R,
45863,L,
54057,R,
45871,L,
17203,R,
45876,R,
54073,R,
45882,R,
37692,R,
54080,L,
45890,R,
49990,R,
50000,R,
41815,R,
41819,L,
54110,R,
25456,R,
37760,R,
58250,R,
45974,R,
37798,L,
54206,R,
46017,R,
46019,R,
46021,L,
54214,R,
37836,R,
46035,R,
54240,L,
50145,R,
50147,R,
46059,R,
33783,R,
46071,R,
54268,R,
54273,R,
54278,R,
54289,R,
