athleteId,hand,rank
0,,
43011,L,
43014,R,
16393,L,
32780,R,
43021,L,
45074,R,
28691,L,
38937,R,
43037,R,
6179,R,
14373,R,
47141,L,
43048,R,
49202,R,
8244,L,
49219,R,
38979,R,
6217,R,
32842,R,
32845,R,
8273,R,
45138,R,
34897,R,
4181,R,
24663,R,
30836,R,
45176,R,
28801,R,
22659,R,
36998,L,
26767,R,
45201,R,
32915,R,
30871,R,
34971,R,
30879,R,
39072,R,
41121,L,
26786,R,
32932,L,
39081,R,
37035,R,
22704,R,
45235,R,
32952,R,
26823,R,
39116,R,
20685,R,
32975,L,
43220,R,
39124,R,
26839,R,
28889,R,
45276,L,
39141,R,
35045,R,
33001,R,
37102,R,
30964,R,
47350,R,
43256,R,
6398,R,
30975,R,
28934,R,
37127,R,
45320,R,
39181,L,
33054,R,
43305,R,
43306,R,
12590,R,
35120,R,
26935,R,
31034,R,
39227,L,
47418,R,
33086,R,
28991,R,
45378,L,
39243,R,
37196,R,
47436,R,
31055,R,
45401,R,
45402,R,
37223,R,
14698,R,
45420,R,
31089,R,
39286,R,
39295,R,
37248,R,
14721,R,
4485,L,
35206,R,
35224,R,
33186,L,
37284,R,
12711,L,
39338,R,
25004,R,
33198,R,
18863,R,
43450,R,
41413,R,
45511,R,
37325,R,
6606,L,
16847,R,
27088,R,
31188,R,
10714,L,
18907,R,
43488,R,
45537,R,
12776,R,
37364,R,
39427,R,
45573,R,
27143,L,
27146,R,
39437,R,
14862,R,
39438,R,
45583,R,
29199,L,
41489,R,
45587,R,
35354,R,
21024,R,
37411,L,
39460,R,
37416,R,
39477,R,
35383,R,
25150,L,
25151,R,
39494,R,
45645,L,
41555,R,
41556,R,
41557,R,
14935,R,
45657,R,
45661,R,
43614,R,
2656,L,
41573,R,
43622,R,
45672,R,
45673,R,
39532,R,
37484,R,
14958,R,
33393,R,
35446,L,
31354,L,
33403,R,
43650,R,
39556,R,
39573,L,
27286,L,
39584,R,
33467,L,
39620,R,
17097,L,
29386,R,
33492,R,
37592,R,
37603,L,
33512,L,
41709,R,
19188,R,
45816,R,
45819,R,
17162,R,
33548,R,
17168,R,
37649,R,
23320,,
45852,R,
43815,R,
13100,R,
37679,R,
23357,L,
35655,R,
13138,R,
41813,R,
33628,R,
45918,R,
45943,L,
47995,R,
33666,R,
48007,L,
33674,R,
45967,R,
48017,R,
48018,R,
48019,R,
23446,R,
29596,R,
43932,R,
41885,R,
43936,R,
37803,R,
27569,R,
48055,R,
41917,R,
46014,R,
48067,R,
48069,R,
31691,R,
35787,R,
31693,R,
13262,R,
33743,R,
41940,L,
48087,R,
21466,R,
41951,R,
17378,R,
41955,R,
31715,R,
35810,L,
33777,R,
41973,R,
35830,L,
5112,R,
48123,R,
21500,R,
35839,R,
35842,R,
48130,R,
48132,R,
33799,R,
1034,R,
31757,R,
35854,R,
31759,R,
46102,R,
48152,R,
25627,R,
42011,R,
42012,R,
42015,R,
35874,R,
35876,R,
15397,R,
46117,R,
42021,R,
33833,R,
15403,R,
42030,R,
42031,R,
46128,L,
31792,R,
21554,R,
7219,R,
17461,R,
33846,R,
42039,R,
15423,L,
31809,R,
29762,L,
33860,R,
40004,R,
40006,R,
44105,R,
33873,L,
48209,R,
48211,R,
33876,L,
42073,R,
48217,R,
48218,R,
42076,R,
33882,R,
29791,R,
42082,L,
35938,L,
48228,L,
48234,R,
40048,R,
48241,R,
19571,R,
38005,R,
40053,R,
33920,R,
31872,R,
31873,R,
38019,R,
31878,L,
17550,L,
35992,R,
31902,R,
48287,R,
36000,R,
48292,R,
48300,R,
33967,R,
31920,R,
48305,L,
50355,R,
44211,R,
50357,L,
50359,L,
50360,R,
48312,R,
50365,R,
48317,R,
23744,L,
44229,L,
42191,R,
40143,R,
48343,R,
34013,R,
48353,R,
48356,R,
36073,R,
42218,R,
5355,R,
40171,R,
23787,R,
48368,R,
44273,R,
42225,R,
44272,R,
48369,R,
42229,R,
42230,R,
48374,R,
38136,R,
48378,R,
48379,R,
48381,L,
40190,R,
38143,R,
48398,R,
46350,L,
34064,R,
44305,R,
32016,R,
29971,R,
34063,R,
48402,R,
23830,R,
48407,R,
48408,R,
48412,R,
38176,R,
48418,R,
38181,R,
48424,R,
29993,R,
48427,R,
7470,R,
48432,L,
48433,L,
40242,L,
32053,R,
32054,R,
23865,R,
48449,R,
36162,R,
48454,R,
48457,L,
46411,R,
30033,R,
48474,R,
46427,R,
40284,R,
17757,R,
27995,L,
36190,R,
36194,R,
42342,R,
48491,R,
50540,R,
48493,R,
34160,R,
48501,R,
48503,L,
42359,R,
48507,R,
9599,R,
48511,L,
25986,L,
48516,R,
48522,R,
48529,R,
26007,L,
30105,L,
30107,R,
34205,R,
19871,L,
48547,L,
30119,R,
42408,R,
21929,R,
30122,R,
7593,R,
30127,R,
5553,L,
1458,L,
42418,R,
15803,R,
15807,R,
40394,R,
36303,R,
32213,R,
30168,R,
36312,R,
48605,R,
48606,R,
48607,R,
28133,R,
26086,L,
36329,R,
48624,R,
48632,R,
42504,R,
48650,R,
48654,R,
40464,R,
36380,L,
40478,R,
32287,R,
22053,R,
40486,R,
32296,L,
42540,R,
30255,R,
48694,R,
22078,R,
30271,R,
48713,R,
28237,R,
40533,R,
42587,R,
40541,L,
34405,R,
28262,R,
36459,R,
40555,R,
9846,L,
42616,R,
28282,R,
36485,R,
36486,L,
36494,R,
40591,R,
1686,R,
46750,L,
1697,R,
30381,R,
30382,R,
34485,L,
16054,R,
46779,R,
42683,R,
32445,R,
38593,L,
18115,L,
28356,R,
38600,R,
38608,R,
22241,R,
32483,L,
34540,R,
42737,R,
40693,R,
48896,R,
48897,R,
30465,R,
32514,L,
42763,R,
42764,R,
12054,R,
30491,R,
32545,R,
30499,L,
28453,R,
30506,R,
30507,R,
32563,R,
30517,R,
20283,R,
38719,R,
34624,R,
44866,R,
22339,L,
5956,R,
32585,R,
42829,R,
5966,R,
24399,L,
38734,R,
30546,R,
10070,R,
8025,R,
28519,R,
34667,R,
42860,R,
28526,L,
26479,R,
44910,R,
38769,R,
26487,R,
26490,R,
12156,L,
18305,R,
6022,R,
18311,R,
38794,R,
10122,R,
36751,L,
40852,R,
38806,R,
36762,R,
36764,R,
30628,R,
42917,R,
34728,R,
38826,L,
42924,L,
30640,R,
38836,R,
30645,R,
44987,R,
22462,R,
38848,R,
18369,R,
38852,R,
42949,L,
49094,R,
36805,R,
32724,R,
40920,R,
20443,R,
45026,R,
36835,R,
30690,L,
42986,R,
42988,R,
42994,L,
20471,R,
32764,R,
