athleteId,hand,rank
22533,R,
53253,R,
40967,R,
53261,R,
53265,R,
53269,R,
53270,R,
53271,R,
53274,R,
40992,R,
36902,R,
30764,R,
47149,R,
16435,R,
53301,R,
26680,R,
38984,R,
20556,R,
53327,R,
4178,R,
47191,R,
49242,R,
53338,R,
53346,R,
14438,R,
22630,L,
43111,R,
43115,R,
39019,R,
51315,L,
53364,R,
51320,R,
32892,R,
34945,R,
51330,L,
34947,R,
45189,R,
22668,R,
32920,L,
53400,R,
47257,R,
34971,R,
43167,R,
41122,R,
32931,R,
39077,R,
53416,R,
14506,R,
39086,R,
18610,R,
20662,L,
53430,R,
45242,R,
32954,R,
37053,R,
45246,L,
37054,R,
22721,R,
55491,R,
45251,R,
35017,L,
37066,R,
43210,L,
49358,R,
14543,R,
45266,L,
49365,R,
12507,R,
39134,R,
32991,R,
39143,R,
45288,R,
28909,L,
43247,R,
37110,R,
30970,R,
33022,L,
33025,R,
49412,R,
51461,R,
35086,R,
55569,L,
51477,R,
49431,L,
41242,R,
31003,R,
43293,R,
35103,R,
35105,R,
6435,R,
35108,R,
35112,L,
35113,L,
49451,R,
33068,L,
55597,R,
12590,R,
33069,R,
35115,R,
45362,R,
55612,R,
55614,R,
45376,R,
55618,R,
53571,R,
55621,R,
47429,R,
4423,L,
47432,L,
53579,R,
53588,L,
29012,L,
51541,R,
24920,R,
20826,R,
45410,R,
39268,R,
45412,R,
33129,R,
55658,R,
31084,L,
53619,L,
49525,R,
31094,R,
53625,R,
51585,R,
22913,R,
55683,L,
49543,R,
49548,R,
47501,R,
35217,L,
47508,R,
53653,R,
55705,R,
55710,L,
45471,R,
24990,L,
8609,R,
55712,L,
31139,L,
31135,R,
37285,R,
22953,R,
43434,R,
31148,R,
33198,R,
31152,R,
22961,R,
31155,L,
20916,R,
25012,R,
37301,R,
45495,L,
55738,L,
31163,L,
43454,R,
49602,R,
31171,R,
39364,R,
49606,R,
39370,R,
55758,R,
51665,R,
31189,R,
51670,L,
55767,R,
33239,R,
51680,R,
43490,R,
53737,R,
23021,R,
31214,R,
51693,R,
45552,R,
45550,R,
43509,L,
18949,R,
29192,R,
29200,L,
55828,R,
4633,R,
29210,R,
55833,R,
39450,R,
37410,L,
53796,L,
51754,R,
29226,R,
29231,R,
29236,R,
21053,R,
41535,R,
35400,R,
51786,R,
14935,R,
39514,L,
4701,R,
43616,R,
49765,L,
27238,L,
23143,R,
49766,L,
31339,L,
49772,L,
49773,R,
14958,R,
41584,R,
29297,R,
25208,L,
51836,R,
49794,R,
35459,R,
51845,R,
55956,R,
51863,L,
39578,R,
39579,R,
27294,L,
37537,R,
45733,R,
21165,R,
27317,R,
51893,L,
37562,R,
41663,R,
51903,R,
43713,R,
43714,R,
39618,R,
43716,L,
43717,R,
41670,R,
45767,R,
41672,R,
43725,R,
4817,L,
39634,R,
23253,R,
51939,R,
51940,R,
37612,R,
56045,R,
43758,R,
51951,R,
25332,R,
10997,L,
37622,R,
43768,R,
43769,R,
51968,R,
41732,R,
56068,R,
25356,L,
51990,R,
23320,,
47896,R,
11034,R,
37661,R,
45855,R,
52000,R,
54056,R,
45864,R,
47923,R,
41785,R,
25408,R,
35649,L,
17227,R,
52045,R,
