athleteId,hand,rank
0,,
23553,R,
16385,R,
29189,R,
16396,L,
15375,R,
52241,R,
29203,L,
24084,R,
28185,R,
28697,R,
24097,R,
31783,R,
28712,R,
8745,R,
13354,R,
40491,R,
32301,L,
46126,R,
31279,R,
29229,L,
13869,R,
34866,L,
26671,L,
40500,L,
25142,R,
3643,L,
48699,R,
27198,R,
29249,R,
9283,R,
31302,R,
31314,R,
25172,R,
40534,R,
14935,R,
19030,R,
6745,R,
26715,L,
20065,R,
34402,R,
31844,R,
27237,R,
46181,R,
32870,R,
24678,R,
18026,R,
40043,R,
13422,R,
49774,R,
26736,R,
41585,R,
38001,R,
36979,L,
13428,R,
14958,R,
29300,L,
20601,R,
5245,R,
31870,L,
6783,L,
5250,R,
22660,L,
34948,R,
2693,R,
10379,R,
49807,R,
9871,R,
44178,R,
13459,L,
36500,L,
22165,L,
29852,R,
41120,R,
10402,L,
26786,R,
26280,R,
30382,R,
38063,L,
2736,L,
4276,R,
30389,R,
16054,R,
9908,L,
3256,R,
5815,R,
38586,R,
48831,R,
20685,R,
7887,R,
9426,R,
13010,R,
26839,R,
31961,R,
29918,R,
39140,R,
45285,R,
34540,R,
15087,L,
26354,R,
25842,R,
45813,L,
42751,L,
21253,R,
30982,R,
35589,L,
20744,R,
27401,R,
9993,R,
30988,L,
29967,R,
12054,R,
6424,R,
21273,R,
23320,,
28960,R,
26913,R,
32546,L,
27947,R,
2860,R,
46893,R,
42286,R,
12590,R,
12591,L,
17715,L,
17204,R,
8506,R,
12094,R,
15170,R,
12611,R,
44356,R,
25420,R,
34636,R,
15182,R,
39247,R,
31058,L,
2908,L,
31582,R,
5471,R,
52584,L,
38771,R,
12156,L,
10109,L,
27516,R,
52607,R,
23941,R,
12678,R,
42888,R,
18831,R,
36751,L,
45464,R,
38298,R,
40351,R,
34719,R,
52127,R,
30118,R,
12713,R,
18346,R,
26539,R,
4013,R,
20398,L,
33198,R,
1458,L,
43955,R,
27571,R,
28086,R,
31161,R,
46526,R,
10688,R,
27584,R,
9667,L,
6086,L,
13262,R,
37844,R,
47575,R,
9180,R,
35805,R,
48607,R,
34784,L,
34789,R,
23013,L,
12269,R,
9199,L,
38896,L,
42489,R,
15354,R,
31230,R,
