athleteId,hand,rank
0,,
57344,R,
57346,R,
57347,R,
53251,R,
57350,R,
45065,R,
57354,R,
53259,R,
45068,R,
57353,R,
34830,L,
55307,R,
53262,R,
47120,R,
45074,R,
49171,L,
38932,R,
53273,R,
57369,R,
38939,R,
47133,R,
40992,R,
43042,L,
57380,R,
47147,R,
26668,R,
36910,R,
47151,R,
47154,R,
36924,R,
53315,R,
49224,R,
57417,R,
36942,L,
16463,R,
34898,R,
51283,R,
51284,R,
32855,R,
55388,R,
16480,R,
53347,R,
53351,R,
57451,R,
53355,L,
26736,R,
32882,R,
36979,L,
53364,R,
53366,L,
59514,R,
49275,R,
49280,R,
45189,R,
43147,R,
39052,R,
53407,R,
51361,R,
41122,R,
32931,R,
57508,L,
43173,R,
57511,L,
14506,R,
28844,R,
53423,R,
49346,R,
57539,R,
32964,L,
28867,R,
24776,R,
45266,L,
49363,R,
30936,L,
61659,R,
49374,R,
39136,L,
26849,R,
51426,R,
59618,R,
4324,R,
57573,R,
45289,L,
28906,R,
51437,R,
49390,R,
30964,R,
10485,R,
49399,R,
53497,R,
59645,R,
33022,L,
61696,R,
57610,R,
28940,R,
57613,R,
57614,R,
35097,R,
41242,R,
43293,R,
57631,L,
61733,R,
33063,R,
55593,R,
43306,R,
18732,R,
41261,R,
12590,R,
31029,R,
45367,R,
33079,R,
53564,R,
43326,R,
37187,R,
37198,R,
24911,R,
12626,R,
57683,L,
26964,R,
39252,R,
53594,R,
57696,R,
33127,R,
51562,R,
37227,L,
55661,L,
35181,R,
61808,R,
10609,R,
51570,R,
18801,R,
49527,R,
14715,R,
51582,R,
39295,R,
61823,R,
43400,R,
16779,R,
37262,R,
57748,R,
53653,R,
39322,R,
31131,R,
51611,R,
53658,R,
37282,L,
8613,R,
51625,L,
33194,L,
53676,R,
33198,R,
53679,R,
45491,R,
55738,L,
51643,R,
43452,L,
53692,R,
49599,R,
43457,R,
37325,R,
51666,R,
39380,R,
49621,R,
55768,R,
47577,R,
47579,L,
53723,R,
31208,R,
53736,R,
31214,R,
39409,L,
43511,R,
51706,L,
29188,L,
23044,R,
45574,R,
57861,R,
51719,R,
27141,R,
57872,R,
51729,R,
27157,R,
21017,R,
61977,R,
55839,R,
47649,R,
57891,R,
51764,R,
45622,L,
45628,R,
27198,R,
31295,R,
31302,R,
49734,R,
53831,R,
39500,R,
53841,R,
43602,L,
37459,R,
51798,L,
53846,R,
55899,L,
55902,R,
51814,R,
37484,R,
14958,R,
27261,R,
62088,R,
53900,R,
43664,R,
17052,L,
49823,R,
53928,R,
39603,R,
53942,R,
58045,R,
6847,R,
39617,R,
53954,R,
43713,R,
51910,R,
43719,R,
37576,L,
37577,R,
39623,R,
39626,R,
58068,R,
62177,R,
62190,L,
45809,R,
51958,R,
62199,L,
51962,R,
58109,R,
25347,R,
35589,L,
41733,R,
62213,R,
41734,L,
58123,L,
45854,L,
47923,R,
52023,R,
11066,R,
54074,L,
62286,L,
54096,R,
54099,R,
60245,R,
58199,R,
60251,R,
58208,R,
35681,R,
60265,R,
33647,R,
58227,R,
52088,L,
33658,R,
31619,R,
54147,R,
60291,R,
54149,L,
52099,R,
60296,L,
58249,R,
60300,R,
37777,R,
60307,R,
54168,R,
33688,R,
62362,R,
37788,L,
21409,L,
58281,R,
41898,R,
41901,R,
50094,R,
60343,R,
54201,R,
29627,L,
37828,L,
54217,R,
46029,R,
60366,R,
52175,L,
54224,R,
13262,R,
33746,L,
58341,R,
60389,L,
32763,L,
58348,R,
60398,R,
54255,R,
54256,R,
60400,R,
60403,R,
44019,R,
41974,L,
56314,R,
58364,R,
60417,R,
35844,R,
58378,R,
58379,R,
58380,L,
37904,L,
60433,R,
60434,R,
46107,R,
60447,R,
42016,R,
23590,L,
62507,R,
60462,R,
5166,R,
15411,R,
21555,R,
7227,R,
60477,R,
60481,R,
58434,R,
60485,R,
60486,R,
58439,R,
60487,R,
60488,R,
29773,L,
44110,R,
52303,R,
44112,R,
60496,R,
60502,R,
40023,R,
60504,R,
60503,L,
44122,R,
60505,R,
31836,R,
58461,R,
33886,R,
46171,R,
40032,R,
60513,R,
58468,R,
15467,R,
54379,R,
23664,R,
29809,L,
60532,R,
60533,R,
35958,R,
50297,R,
31866,R,
5245,R,
60544,R,
60546,R,
60549,R,
29832,R,
54410,R,
13452,R,
33932,R,
33934,L,
56473,R,
54425,R,
48283,R,
31897,R,
60569,R,
60575,R,
31904,R,
60576,L,
60578,R,
54443,R,
60592,L,
60596,R,
42177,R,
50369,L,
58570,R,
44234,L,
60623,R,
60625,R,
9426,R,
46293,R,
17622,L,
54488,R,
54489,R,
60637,L,
40160,R,
60641,R,
60642,R,
11491,R,
60644,R,
60640,R,
46310,R,
54500,L,
60648,R,
60645,R,
60654,R,
19695,R,
38128,R,
46324,R,
60669,R,
34046,R,
56573,L,
46338,R,
58627,L,
58632,R,
60681,R,
40202,R,
58634,R,
58637,R,
54546,R,
60691,R,
48407,R,
32025,R,
56609,R,
60706,R,
56611,R,
54563,R,
43003,R,
32040,R,
27945,R,
25897,L,
54573,R,
60718,R,
60719,R,
60720,R,
60723,L,
60724,R,
60730,R,
56635,R,
56647,R,
60744,R,
60750,R,
48463,L,
40276,R,
50517,R,
30038,R,
46424,R,
48472,R,
25948,L,
54620,L,
60766,R,
60768,R,
60769,R,
60772,R,
25957,R,
60777,R,
60779,R,
60780,R,
19821,R,
54642,R,
40310,R,
44408,R,
54652,R,
52613,L,
36230,R,
5511,L,
42383,R,
52627,R,
60822,R,
17823,R,
54695,R,
36266,R,
60847,R,
46513,R,
1458,L,
28086,R,
58807,R,
52665,L,
52668,R,
46529,L,
32195,R,
52677,R,
46540,R,
54747,R,
1510,L,
26088,R,
46571,R,
40427,R,
58861,R,
52719,R,
40436,L,
24053,R,
48635,R,
52735,R,
36353,R,
40454,R,
60937,R,
24074,L,
40459,R,
56842,R,
52748,R,
56846,R,
60938,R,
26130,R,
58907,R,
48680,R,
34345,R,
54826,R,
40491,R,
34348,L,
30255,R,
34354,L,
54835,R,
40521,R,
56905,R,
20043,R,
52811,R,
20048,R,
30289,R,
56918,R,
56924,R,
40544,R,
42594,R,
56934,R,
48747,R,
50797,R,
30326,R,
61047,R,
54903,R,
56952,R,
46711,R,
13949,R,
34434,R,
28291,R,
56976,R,
56981,R,
56986,R,
56988,R,
54943,R,
1697,R,
32419,R,
42659,R,
52899,R,
52902,R,
20135,R,
52903,R,
30382,R,
50864,R,
52913,R,
20144,L,
30389,R,
16054,R,
20151,R,
61119,R,
28351,R,
32450,R,
50883,R,
57028,R,
54981,R,
50892,L,
50893,L,
50897,R,
50899,R,
57044,R,
32468,R,
50902,R,
52959,R,
34532,R,
24298,R,
34540,R,
28398,R,
50942,R,
34562,R,
55050,R,
36626,R,
61204,R,
46873,R,
61210,R,
50976,R,
50977,R,
55074,R,
28460,R,
57137,R,
51000,R,
51008,R,
55105,R,
61251,R,
14148,R,
46918,R,
44871,L,
32585,R,
61258,L,
51019,R,
61265,R,
42835,R,
48980,R,
34646,R,
34655,R,
34658,R,
59241,R,
34667,R,
44912,R,
59250,R,
38772,R,
49019,R,
30588,R,
22401,R,
42882,R,
49027,R,
55175,R,
55180,L,
40852,R,
36760,R,
34714,R,
55198,R,
38821,L,
30645,R,
26550,L,
42940,R,
57285,R,
32713,R,
51146,R,
57290,R,
57297,R,
36819,R,
36820,R,
36821,R,
42966,R,
57301,R,
51166,R,
47075,R,
10213,R,
30696,R,
57321,R,
34795,R,
57325,R,
49138,R,
57330,R,
49147,R,
53246,R,
26623,L,
