athleteId,hand,rank
1458,L,
1660,R,323.0
2611,R,29.0
3629,R,
4164,L,151.0
4405,R,332.0
4701,R,
5452,R,56.0
6435,R,
8278,L,286.0
8613,R,384.0
9248,R,10.0
9377,L,22.0
9835,R,171.0
10213,R,24.0
10485,R,34.0
11034,R,
12125,R,326.0
12428,R,254.0
12532,L,443.0
13090,R,270.0
13452,R,228.0
13707,R,101.0
13829,R,
13971,R,
14506,R,
14715,R,157.0
14997,R,36.0
15335,L,234.0
15368,L,70.0
15542,R,55.0
15804,R,329.0
16054,R,
16436,R,27.0
17052,L,37.0
17455,R,
17547,R,301.0
17748,R,8.0
17872,R,73.0
18023,R,149.0
18576,R,146.0
18683,R,74.0
18774,R,58.0
18881,L,121.0
19090,R,358.0
19507,L,31.0
19616,R,388.0
19856,R,18.0
19968,R,96.0
20246,R,260.0
20450,R,72.0
20556,R,
20714,R,509.0
20867,L,139.0
20916,R,
21017,R,162.0
21164,R,125.0
21409,L,170.0
21555,R,222.0
21624,R,
21712,R,
21765,R,15.0
21966,L,17.0
22043,R,74.0
22256,L,68.0
22363,R,
22435,R,108.0
22533,R,
22559,R,1.0
22721,R,
22920,R,364.0
22963,L,34.0
23143,R,
23253,R,
23445,R,24.0
23664,R,57.0
23754,R,229.0
24074,L,188.0
24155,R,
24408,R,61.0
24566,L,
24885,R,54.0
24944,L,29.0
25012,R,
25157,R,140.0
25208,L,
25356,L,
25456,R,94.0
25627,R,745.0
25917,R,33.0
25947,L,51.0
25986,L,65.0
26088,R,75.0
26244,L,46.0
26339,R,99.0
26534,R,214.0
26551,R,448.0
26595,R,95.0
26680,R,
26708,R,32.0
26857,R,219.0
26872,R,26.0
26977,R,76.0
27157,R,129.0
27238,L,
27302,R,16.0
27431,R,206.0
27945,R,91.0
28081,R,11.0
28208,L,
28291,R,266.0
28398,R,217.0
28521,R,
28626,R,111.0
28643,R,128.0
28701,R,19.0
28757,R,94.0
28840,L,75.0
28876,R,45.0
28906,R,61.0
29003,L,1.0
29054,R,239.0
29091,R,160.0
29128,L,177.0
29200,L,
29231,R,
29257,R,250.0
29303,L,761.0
29536,R,194.0
29773,L,205.0
29857,R,
29923,R,336.0
29962,R,136.0
30081,R,3.0
30123,L,212.0
30169,R,76.0
30258,R,
30327,R,9.0
30384,R,403.0
30489,R,84.0
30562,R,275.0
30620,R,283.0
30743,L,270.0
30808,R,79.0
30830,L,492.0
30878,L,7.0
30936,L,146.0
30971,R,49.0
31023,R,49.0
31056,R,191.0
31102,R,152.0
31135,R,
31155,L,
31214,R,
31295,R,255.0
31345,R,175.0
31502,R,134.0
31596,R,195.0
31645,R,106.0
31836,R,4.0
31867,L,137.0
31904,R,257.0
31927,R,15.0
31985,R,136.0
32023,R,20.0
32041,R,
32174,R,6.0
32232,L,98.0
32262,R,71.0
32296,L,309.0
32382,R,83.0
32391,R,139.0
32419,R,124.0
32434,L,64.0
32468,R,176.0
32516,R,
32575,R,108.0
32608,R,107.0
32708,L,40.0
32734,R,317.0
32816,L,191.0
32855,R,243.0
32912,L,49.0
32931,R,
32954,R,
32982,R,103.0
32998,R,178.0
33038,L,5.0
33079,R,64.0
33180,R,613.0
33491,R,90.0
33647,R,235.0
33663,R,163.0
33688,R,219.0
33780,R,26.0
33859,R,132.0
33871,R,303.0
33907,R,23.0
34046,R,87.0
34133,L,24.0
34214,R,301.0
34250,R,396.0
34276,R,
34297,R,255.0
34345,R,19.0
34364,R,427.0
34419,R,273.0
34446,R,31.0
34500,R,82.0
34527,R,109.0
34549,R,226.0
34580,R,186.0
34602,R,
34641,R,573.0
34653,L,
34663,R,288.0
34709,R,244.0
34744,R,190.0
34833,R,166.0
34901,L,72.0
34915,R,73.0
34945,R,
34969,R,123.0
34991,R,59.0
35043,R,153.0
35103,R,
35113,L,
35143,L,69.0
35187,R,407.0
35215,L,718.0
35249,R,231.0
35322,R,142.0
35404,R,263.0
