athleteId,hand,rank
1412,R,
1486,R,209.0
1686,R,335.0
1886,R,
2044,R,
2130,R,442.0
2245,R,174.0
2427,R,486.0
2607,R,
2635,R,384.0
2653,R,380.0
2667,R,310.0
2831,R,
2868,R,
2988,R,290.0
3082,L,889.0
3324,R,
3516,R,233.0
3610,R,
3651,R,
3915,R,
4035,R,
4098,L,
4164,L,27.0
4220,L,5.0
4288,L,
4324,,
4383,L,228.0
4437,L,37.0
4480,R,
4585,L,20.0
4687,R,148.0
4817,L,97.0
4936,R,
5037,L,8.0
5245,R,41.0
5279,L,416.0
5368,R,
5396,R,
5471,R,79.0
5495,R,
5557,R,
5629,L,73.0
5717,R,361.0
5773,R,186.0
5808,R,4.0
5839,R,201.0
5898,R,437.0
6000,R,14.0
6027,R,522.0
6189,R,
6219,R,427.0
6405,R,52.0
6435,R,
6858,R,
7227,R,74.0
7593,R,
7748,R,
7910,R,
8104,R,
8278,L,
8311,L,
8568,R,
8641,R,332.0
8790,L,
9040,R,600.0
9156,R,
9248,R,35.0
9367,R,29.0
9426,R,25.0
9557,R,479.0
9667,L,42.0
9733,R,18.0
9770,R,
9837,,
9871,R,
9991,L,
10070,R,838.0
10183,R,49.0
10278,R,731.0
10362,R,72.0
10399,R,
10485,R,
10556,R,213.0
10760,R,287.0
10794,L,24.0
10817,R,
11021,R,65.0
11066,R,6.0
11347,R,469.0
11513,L,
11784,R,517.0
12054,R,
12151,R,
12211,R,477.0
12269,R,6.0
12372,R,144.0
12470,R,
12529,R,91.0
12590,R,
12625,L,11.0
12691,L,55.0
12780,R,26.0
12963,R,51.0
13138,R,
13209,R,
13281,L,
13412,L,626.0
13428,R,31.0
13452,R,8.0
13483,R,136.0
13581,R,450.0
13707,R,10.0
13741,R,4.0
13829,R,25.0
13948,R,188.0
14004,R,169.0
14372,R,
14438,R,621.0
14506,R,81.0
14602,L,
14721,R,
14846,R,
14935,R,
14961,L,
15067,R,980.0
15102,R,
15182,R,21.0
15297,R,81.0
15336,R,91.0
15354,R,42.0
15383,R,
15405,R,267.0
15435,R,
15547,R,
15642,R,
15735,R,291.0
15788,R,843.0
15803,R,140.0
15857,R,102.0
16006,L,
16112,R,161.0
16294,R,35.0
16380,R,
16392,R,228.0
16428,L,229.0
16439,R,161.0
16675,R,
16779,R,
17033,R,279.0
17054,R,322.0
17159,R,152.0
17204,R,44.0
17293,L,
17406,R,257.0
17445,R,
17458,R,26.0
17514,R,103.0
17550,L,232.0
17600,R,
17678,R,
17715,L,79.0
17757,R,
17770,R,617.0
17872,R,57.0
17929,R,52.0
17966,R,
18021,L,78.0
18070,L,
18099,R,
18264,L,208.0
18334,L,
18396,R,271.0
18448,R,58.0
18527,R,
18610,R,79.0
18673,R,42.0
18732,R,71.0
18744,L,
18831,R,1.0
18881,L,3.0
18947,R,160.0
18996,R,51.0
19056,R,84.0
19216,R,75.0
19347,R,
19384,L,123.0
19504,R,605.0
19568,L,454.0
19590,L,128.0
19630,R,92.0
19695,R,
19821,R,2.0
19856,R,1.0
19917,R,59.0
19940,R,
20043,R,180.0
20080,R,630.0
20134,R,273.0
20181,R,18.0
20367,R,523.0
20450,R,2.0
20487,R,127.0
20538,R,163.0
20577,R,169.0
20603,R,
20647,L,
20685,R,239.0
20744,R,30.0
20789,R,46.0
20826,R,113.0
20903,R,32.0
20964,R,110.0
21009,R,
21072,R,
21106,R,
21164,,
21217,R,341.0
21334,L,157.0
21476,R,334.0
21500,R,35.0
21526,R,286.0
21584,L,64.0
21613,R,370.0
21635,L,
21705,R,38.0
21717,R,3.0
21764,R,
21828,R,112.0
21864,R,
21943,R,347.0
21998,R,
22030,R,
22071,R,680.0
22103,R,
22150,R,50.0
22194,R,318.0
22243,R,
22279,R,528.0
22319,R,350.0
22345,R,422.0
22358,L,139.0
22378,R,278.0
22437,R,694.0
22462,R,92.0
22499,R,756.0
22555,R,12.0
22571,R,458.0
22654,R,118.0
22668,R,1055.0
22791,R,163.0
22820,L,
22877,R,
22920,R,111.0
22994,R,703.0
23044,R,138.0
23079,L,107.0
23170,R,22.0
23251,R,124.0
23304,L,476.0
23342,L,
23384,L,
23435,R,242.0
23474,R,456.0
23524,R,209.0
23572,R,426.0
23631,R,362.0
23666,R,263.0
23698,L,161.0
23747,R,39.0
23786,R,132.0
23816,R,
23941,R,63.0
24002,R,
24072,L,
24097,R,4.0
24122,R,
24221,R,163.0
24276,R,212.0
24352,R,104.0
24381,L,175.0
24408,R,38.0
24447,R,
24466,R,941.0
24489,L,114.0
24533,R,
24566,L,489.0
24641,R,
24677,R,714.0
24752,L,
24774,R,
24831,R,322.0
24881,L,
24911,R,
24955,R,433.0
24990,L,804.0
25031,L,29.0
25054,R,226.0
25104,R,220.0
25131,R,
25147,R,
25181,R,146.0
25188,R,
25206,R,139.0
25216,R,187.0
25310,R,
25398,L,
25453,R,
25501,R,
25515,R,174.0
25545,L,212.0
25597,R,86.0
25687,L,108.0
25831,R,213.0
25842,R,69.0
25897,L,
25921,R,124.0
25944,R,978.0
25976,R,403.0
26007,L,94.0
26050,L,97.0
26077,R,187.0
26101,L,509.0
