Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
242,Jeux Olympiques (Athenes),Athenes,17-08-2004,Epee,Men,2004
243,Jeux Olympiques (Athenes),Athenes,18-08-2004,Foil,Women,2004
244,Jeux Olympiques (Athenes),Athenes,16-08-2004,Foil,Men,2004
245,Jeux Olympiques (Athenes),Athenes,17-08-2004,Sabre,Women,2004
241,Jeux Olympiques (Athenes),Athenes,15-08-2004,Epee,Women,2004
246,Jeux Olympiques (Athenes),Athenes,14-08-2004,Sabre,Men,2004
168,Coupe du Monde (Teheran),Teheran,19-07-2004,Sabre,Men,2004
116,Coupe du Monde (Teheran),Teheran,17-07-2004,Epee,Men,2004
148,Coupe du Monde (Teheran),Teheran,18-07-2004,Foil,Men,2004
111,Coupe du Monde (Buenos Aires),Buenos Aires,03-07-2004,Epee,Men,2004
128,Coupe Buenos Aires (Buenos Aires),Buenos Aires,03-07-2004,Foil,Women,2004
289,Championnats d'Europe seniors (Copenhague),Copenhague,29-06-2004,Epee,Women,2004
290,Championnats d'Europe seniors (Copenhague),Copenhague,30-06-2004,Epee,Men,2004
291,Championnats d'Europe seniors (Copenhague),Copenhague,02-07-2004,Foil,Women,2004
292,Championnats d'Europe seniors (Copenhague),Copenhague,29-06-2004,Foil,Men,2004
293,Championnats d'Europe seniors (Copenhague),Copenhague,30-06-2004,Sabre,Women,2004
294,Championnats d'Europe seniors (Copenhague),Copenhague,02-07-2004,Sabre,Men,2004
146,Copa Venezuela (Ile de Margarita),Ile de Margarita,03-07-2004,Foil,Men,2004
96,Coupe du Monde Gigante (Carolina),Carolina,26-06-2004,Epee,Women,2004
115,Coupe du Monde Gigante (Carolina),Carolina,26-06-2004,Epee,Men,2004
131,Tournoi Nancy Uranga (La Havane),La Havane,21-06-2004,Foil,Women,2004
147,Copa Villa La Habana (La Havane),La Havane,21-06-2004,Foil,Men,2004
155,Coupe du Monde (La Havane),La Havane,24-06-2004,Sabre,Women,2004
167,Coupe du Monde (La Havane),La Havane,24-06-2004,Sabre,Men,2004
95,Coupe du Monde (La Havane),La Havane,18-06-2004,Epee,Women,2004
114,Tournoi Ramon Fonst (La Havane),La Havane,18-06-2004,Epee,Men,2004
186,Tournoi satellite sabre masculin (Newcastle),Newcastle,19-06-2004,Sabre,Men,2004
130,"Coupe du Monde (New York City, NY)","New York City, NY",12-06-2004,Foil,Women,2004
154,"Coupe du Monde (New York City, NY)","New York City, NY",12-06-2004,Sabre,Women,2004
166,"Coupe du Monde (New York City, NY)","New York City, NY",11-06-2004,Sabre,Men,2004
185,Tournoi satellite sabre masculin (Reykjavik),Reykjavik,12-06-2004,Sabre,Men,2004
93,Challenge Jean Coibion (Welkenraedt),Welkenraedt,12-06-2004,Epee,Women,2004
153,Coupe du Monde (Tauberbischofsheim),Tauberbischofsheim,05-06-2004,Sabre,Women,2004
125,Coupe Eximbank (Budapest),Budapest,29-05-2004,Foil,Women,2004
184,Tournoi satellite sabre masculin (Helsinki),Helsinki,29-05-2004,Sabre,Men,2004
161,Challenge International de Nancy (Nancy),Nancy,29-05-2004,Sabre,Men,2004
112,Challenge Bernadotte (Stockholm),Stockholm,29-05-2004,Epee,Men,2004
92,Tournoi international de Malaga (Malaga),Malaga,21-05-2004,Epee,Women,2004
152,Coupe du Monde (Orleans),Orleans,21-05-2004,Sabre,Women,2004
163,Trophée Luxardo (Padoue),Padoue,21-05-2004,Sabre,Men,2004
143,Espinho (Espinho),Espinho,14-05-2004,Foil,Men,2004
110,Coupe du Monde (Innsbruck),Innsbruck,15-05-2004,Epee,Men,2004
91,Trophée Citta di Legnano (Legnano),Legnano,14-05-2004,Epee,Women,2004
127,Cup der Sparkasse Leipzig (Leipzig),Leipzig,15-05-2004,Foil,Women,2004
165,Sabre de Wolodyjowski (Varsovie),Varsovie,15-05-2004,Sabre,Men,2004
142,Löwe von Bonn (Bonn),Bonn,08-05-2004,Foil,Men,2004
109,Trophée Carroccio (Legnano),Legnano,08-05-2004,Epee,Men,2004
164,Villa de Madrid (Madrid),Madrid,07-05-2004,Sabre,Men,2004
108,Heidenheimer Pokal (Heidenheim),Heidenheim,30-04-2004,Epee,Men,2004
126,Souvenir Jeanty (Marseille),Marseille,30-04-2004,Foil,Women,2004
89,Coupe du Monde (Moedling),Moedling,01-05-2004,Epee,Women,2004
400,Championnats Asiatiques (Manille),Manille,21-04-2004,Epee,Women,2004
401,Championnats Asiatiques (Manille),Manille,21-04-2004,Epee,Men,2004
402,Championnats Asiatiques (Manille),Manille,21-04-2004,Foil,Women,2004
403,Championnats Asiatiques (Manille),Manille,21-04-2004,Foil,Men,2004
404,Championnats Asiatiques (Manille),Manille,21-04-2004,Sabre,Women,2004
405,Championnats Asiatiques (Manille),Manille,21-04-2004,Sabre,Men,2004
429,Ch. qualification JO zone Asie (Manille),Manille,19-04-2004,Epee,Women,2004
430,Ch. qualification JO zone Asie (Manille),Manille,19-04-2004,Epee,Men,2004
431,Ch. qualification JO zone Asie (Manille),Manille,19-04-2004,Foil,Women,2004
432,Ch. qualification JO zone Asie (Manille),Manille,19-04-2004,Foil,Men,2004
433,Ch. qualification JO zone Asie (Manille),Manille,19-04-2004,Sabre,Women,2004
434,Ch. qualification JO zone Asie (Manille),Manille,19-04-2004,Sabre,Men,2004
423,Qualification olympique Amérique (Rio de Janeiro),Rio de Janeiro,25-04-2004,Epee,Men,2004
424,Qualification olympique Amérique (Rio de Janeiro),Rio de Janeiro,25-04-2004,Foil,Women,2004
425,Qualification olympique Amérique (Rio de Janeiro),Rio de Janeiro,25-04-2004,Sabre,Men,2004
426,Qualification Olympique Amérique (Rio de janeiro),Rio de janeiro,25-04-2004,Epee,Women,2004
427,Qualification Olympique Amérique (Rio de Janeiro),Rio de Janeiro,25-04-2004,Foil,Men,2004
428,Qualification Olympique Amérique (Rio de Janeiro),Rio de Janeiro,25-04-2004,Sabre,Women,2004
435,Ch. qualification JO zone Afrique (Tunis),Tunis,21-04-2004,Foil,Men,2004
436,Ch. qualification JO zone Afrique (Tunis),Tunis,21-04-2004,Epee,Women,2004
437,Ch. qualification JO zone Afriwue (Tunis),Tunis,21-04-2004,Sabre,Men,2004
438,Ch. qualification JO zone Afrique (Tunis),Tunis,22-04-2004,Foil,Women,2004
439,Ch. qualification JO zone Afrique (Tunis),Tunis,22-04-2004,Epee,Men,2004
440,Ch. qualification JO zone Afrique (Tunis),Tunis,22-04-2004,Sabre,Women,2004
406,Ch. qualification JO zone Europe (Gand),Gand,17-04-2004,Epee,Women,2004
407,Ch. qualification JO zone Europe (Gand),Gand,17-04-2004,Epee,Men,2004
408,Ch. qualification JO zone Europe (Gand),Gand,17-04-2004,Foil,Women,2004
409,Ch. qualification JO zone Europe (Gand),Gand,17-04-2004,Foil,Men,2004
410,Ch. qualification JO zone Europe (Gand),Gand,17-04-2004,Sabre,Women,2004
411,Ch. qualification JO zone Europe (Gand),Gand,17-04-2004,Sabre,Men,2004
106,Coupe du Monde (Bogota),Bogota,27-03-2004,Epee,Men,2004
84,Costa Do Estoril (Estoril),Estoril,27-03-2004,Epee,Women,2004
151,Tournoi international (Lamezia Terme),Lamezia Terme,26-03-2004,Sabre,Women,2004
162,Glaive D’Asparoukh (Plovdiv),Plovdiv,27-03-2004,Sabre,Men,2004
118,Fleuret de St-Petersbourg (St-Petersburg),St-Petersburg,27-03-2004,Foil,Women,2004
134,Fleuret de St-Petersbourg (St-Petersburg),St-Petersburg,27-03-2004,Foil,Men,2004
397,Tournoi satellite fleuret féminin (Copenhague),Copenhague,20-03-2004,Foil,Women,2004
398,Tournoi satellite fleuret masculin (Copenhague sat),Copenhague sat,20-03-2004,Foil,Men,2004
129,Fencing WC (Fukui),Fukui,20-03-2004,Foil,Women,2004
145,Fencing WC (Fukui),Fukui,20-03-2004,Foil,Men,2004
149,Sabre de Moscou (Moscow),Moscow,20-03-2004,Sabre,Women,2004
156,Sabre de Moscou (Moscow),Moscow,20-03-2004,Sabre,Men,2004
105,Epée Internationale (Vancouver),Vancouver,19-03-2004,Epee,Men,2004
123,Coupe d’Athènes (Athenes),Athenes,13-03-2004,Foil,Women,2004
160,Coupe Akropolis (Athenes),Athenes,12-03-2004,Sabre,Men,2004
181,Tournoi satellite sabre masculin (Edinburgh),Edinburgh,13-03-2004,Sabre,Men,2004
395,Tournoi satellite épée féminine (Edinburgh),Edinburgh,13-03-2004,Epee,Women,2004
396,Tournoi satellite épée masculine (Edinburgh),Edinburgh,13-03-2004,Epee,Men,2004
104,Challenge R. Monal (Paris),Paris,12-03-2004,Epee,Men,2004
169,Coupe du Monde (Bangkok),Bangkok,06-03-2004,Sabre,Men,2004
113,Grand Prix de Berne (Berne),Berne,06-03-2004,Epee,Men,2004
85,Challenge J. Nowara (Luxembourg),Luxembourg,06-03-2004,Epee,Women,2004
122,Coupe du Monde (Shanghai),Shanghai,06-03-2004,Foil,Women,2004
139,Coupe du Monde (Shanghai),Shanghai,07-03-2004,Foil,Men,2004
150,Coupe du Monde (Budapest),Budapest,28-02-2004,Sabre,Women,2004
83,Coupe J.M. Rektor (Katowice),Katowice,28-02-2004,Epee,Women,2004
102,Epee Club Trophy (Londres),Londres,28-02-2004,Epee,Men,2004
121,2004 SK Trophée Séoul (Seoul),Seoul,28-02-2004,Foil,Women,2004
138,2004 SK Trophée Séoul (Seoul),Seoul,28-02-2004,Foil,Men,2004
101,Challenge Tokaj Express (Budapest),Budapest,21-02-2004,Epee,Men,2004
180,Tournoi satellite sabre masculin (Orebro),Orebro,21-02-2004,Sabre,Men,2004
124,Coupe du Monde (Salzbourg),Salzbourg,21-02-2004,Foil,Women,2004
82,Würth Cup (Tauberbischofsheim),Tauberbischofsheim,21-02-2004,Epee,Women,2004
159,Grand Prix de Bonn (Bonn),Bonn,14-02-2004,Sabre,Men,2004
103,Grand Prix de Slovaquie (Bratislava),Bratislava,14-02-2004,Epee,Men,2004
137,Tournoi Ciudad de A Coruña (La Coruna),La Coruna,13-02-2004,Foil,Men,2004
81,Ipswich Cup (Londres),Londres,14-02-2004,Epee,Women,2004
393,Tournoi satellite épée féminine (Stockholm),Stockholm,14-02-2004,Epee,Women,2004
394,Tournoi satellite épée masculine (Stockholm),Stockholm,14-02-2004,Epee,Men,2004
100,Tournoi Ciudad de Barcelona (Barcelone),Barcelone,07-02-2004,Epee,Men,2004
86,Tournoi de Saint Maur (Saint-Maur),Saint-Maur,07-02-2004,Epee,Women,2004
141,Coupe du Monde (Zalaegerszeg),Zalaegerszeg,07-02-2004,Foil,Men,2004
158,Coupe Gerevich-Kovacs-Karpati (Budapest),Budapest,31-01-2004,Sabre,Men,2004
120,Trophée Esperia (Come),Come,31-01-2004,Foil,Women,2004
99,Vitalis Cidade de Lisboa (Lisbonne),Lisbonne,31-01-2004,Epee,Men,2004
80,Prague d’Or (Prague),Prague,31-01-2004,Epee,Women,2004
140,Coupe Ville de Venise (Venise),Venise,31-01-2004,Foil,Men,2004
79,Coupe Martini (Budapest),Budapest,24-01-2004,Epee,Women,2004
157,Corble Cup (Londres),Londres,24-01-2004,Sabre,Men,2004
135,C.I.P. Souvenir Rommel Paris (Paris),Paris,24-01-2004,Foil,Men,2004
98,Glaive de Tallin (Tallin),Tallin,24-01-2004,Epee,Men,2004
388,Coupe du Monde de Jordanie (Aqaba),Aqaba,17-01-2004,Foil,Women,2004
390,Coupe du Monde de Jordanie (Aqaba),Aqaba,15-01-2004,Foil,Men,2004
87,Coupe de Göteborg (Goteborg),Goteborg,17-01-2004,Epee,Women,2004
387,Coupe du Monde Qatar 2004 (Doha),Doha,10-01-2004,Epee,Men,2004
175,Tournoi satellite épée féminine (Oslo),Oslo,13-12-2003,Epee,Women,2004
176,Tournoi satellite épée masculine (Oslo),Oslo,13-12-2003,Epee,Men,2004
385,CM Cheikh Fahed Al-Ahmed Al-Soubah (Koweit City),Koweit City,05-12-2003,Epee,Men,2004
133,Championnat international d’Autriche (Vienne),Vienne,06-12-2003,Foil,Men,2004
132,Copenhagen Cup (Copenhague),Copenhague,22-11-2003,Foil,Men,2004
