Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
244,Championnats du Monde (Leipzig),Leipzig,10-10-2005,Foil,Men,2005
245,Championnats du Monde (Leipzig),Leipzig,10-10-2005,Sabre,Women,2005
241,Championnats du Monde (Leipzig),Leipzig,09-10-2005,Epee,Women,2005
242,Championnats du Monde (Leipzig),Leipzig,08-10-2005,Epee,Men,2005
243,Championnats du Monde (Leipzig),Leipzig,08-10-2005,Foil,Women,2005
246,Championnats du Monde (Leipzig),Leipzig,09-10-2005,Sabre,Men,2005
414,Universiades (Izmir),Izmir,11-08-2005,Epee,Women,2005
415,Universiades (Izmir),Izmir,11-08-2005,Epee,Men,2005
416,Universiades (Izmir),Izmir,11-08-2005,Foil,Women,2005
417,Universiades (Izmir),Izmir,11-08-2005,Foil,Men,2005
418,Universiades (Izmir),Izmir,11-08-2005,Sabre,Women,2005
419,Universiades (Izmir),Izmir,11-08-2005,Sabre,Men,2005
400,Championnats Asiatiques (Sabah),Sabah,26-07-2005,Epee,Women,2005
401,Championnats Asiatiques (Sabah),Sabah,25-07-2005,Epee,Men,2005
402,Championnats Asiatiques (Sabah),Sabah,25-07-2005,Foil,Women,2005
403,Championnats Asiatiques (Sabah),Sabah,27-07-2005,Foil,Men,2005
404,Championnats Asiatiques (Sabah),Sabah,27-07-2005,Sabre,Women,2005
405,Championnats Asiatiques (Sabah),Sabah,26-07-2005,Sabre,Men,2005
116,Coupe du Monde (Téhéran),Téhéran,16-07-2005,Epee,Men,2005
168,Grand Prix (Téhéran),Téhéran,15-07-2005,Sabre,Men,2005
105,Epée Internationale (Vancouver),Vancouver,08-07-2005,Epee,Men,2005
451,Candidature A (Vancouver),Vancouver,08-07-2005,Epee,Women,2005
463,Coupe du Monde (Vancouver),Vancouver,09-07-2005,Foil,Men,2005
471,Candidature A (Vancouver),Vancouver,09-07-2005,Sabre,Women,2005
146,Copa Venezuela (Carabobo),Carabobo,02-07-2005,Foil,Men,2005
115,Copa Mundial de Puerto Rico (Carolina),Carolina,02-07-2005,Epee,Men,2005
289,Championnats d'Europe seniors (Zalaegerszeg),Zalaegerszeg,27-06-2005,Epee,Women,2005
290,Championnats d'Europe seniors (Zalaegerszeg),Zalaegerszeg,27-06-2005,Epee,Men,2005
291,Championnats d'Europe seniors (Zalaegerszeg),Zalaegerszeg,27-06-2005,Foil,Women,2005
292,Championnats d'Europe seniors (Zalaegerszeg),Zalaegerszeg,27-06-2005,Foil,Men,2005
293,Championnats d'Europe seniors (Zalaegerszeg),Zalaegerszeg,27-06-2005,Sabre,Women,2005
294,Championnats d'Europe seniors (Zalaegerszeg),Zalaegerszeg,27-06-2005,Sabre,Men,2005
504,Jeux Méditerranéens (Almeria),Almeria,25-06-2005,Epee,Men,2005
