season,competitionId,name,location,country,startDate,endDate,weapon,gender,hasResults
2008,655,Tournoi satellite,Istanbul,türkiye,10-05-2008,11-05-2008,epee,women,1
2008,129,Prince Takamado WC,Tokyo,japan,09-05-2008,10-05-2008,foil,women,1
2008,469,Coupe du Monde,Klagenfurt,austria,03-05-2008,04-05-2008,sabre,women,1
2008,122,Coupe du Monde,Shanghai,china,03-05-2008,04-05-2008,foil,women,1
2008,781,Championnats asiatiques seniors,Bangkok,thailand,24-04-2008,29-04-2008,epee,women,1
2008,783,Championnats asiatiques seniors,Bangkok,thailand,24-04-2008,29-04-2008,foil,women,1
2008,785,Championnats asiatiques seniors,Bangkok,thailand,24-04-2008,29-04-2008,sabre,women,1
2008,861,Championnats de qualification de zones,Bangkok,thailand,22-04-2008,23-04-2008,foil,women,0
2008,863,Championnats de qualification de zones,Bangkok,thailand,22-04-2008,23-04-2008,epee,women,0
2008,865,Championnats de qualification de zones,Bangkok,thailand,22-04-2008,23-04-2008,sabre,women,0
2008,584,Championnats d'Afrique,Casablanca,morocco,26-04-2008,26-04-2008,epee,women,1
2008,586,Championnats d'Afrique,Casablanca,morocco,27-04-2008,27-04-2008,foil,women,1
2008,588,Championnats d'Afrique,Casablanca,morocco,26-04-2008,26-04-2008,sabre,women,1
2008,867,Championnats de qualification de zones,Casablanca,morocco,25-04-2008,25-04-2008,epee,women,0
2008,869,Championnats de qualification de zones,Casablanca,morocco,25-04-2008,25-04-2008,foil,women,0
2008,871,Championnats de qualification de zones,Casablanca,morocco,25-04-2008,25-04-2008,sabre,women,0
2008,879,Championnats de qualification de zones,Istanbul,türkiye,26-04-2008,26-04-2008,sabre,women,0
2008,883,Championnats de qualification de zones,Lisbonne,portugal,26-04-2008,26-04-2008,foil,women,0
2008,881,Championnats de qualification de zones,Prague,czechia,26-04-2008,26-04-2008,epee,women,0
2008,873,Championnats de qualification de zones,Queretaro,mexico,26-04-2008,27-04-2008,epee,women,0
2008,875,Championnats de qualification de zones,Queretaro,mexico,26-04-2008,27-04-2008,foil,women,0
2008,877,Championnats de qualification de zones,Queretaro,mexico,26-04-2008,27-04-2008,sabre,women,0
2008,397,Tournoi satellite fleuret féminin,Copenhague,denmark,30-03-2008,30-03-2008,foil,women,1
2008,518,Challenge Jeanty,Marseille,france,28-03-2008,29-03-2008,foil,women,1
2008,468,Coupe du Monde,Alger,algeria,20-03-2008,21-03-2008,sabre,women,1
2008,125,Cup Eximbank,Budapest,hungary,15-03-2008,16-03-2008,foil,women,1
2008,447,Coupe du Monde,Florina,greece,15-03-2008,16-03-2008,epee,women,1
2008,151,Tournoi international,Lamezia Terme,italy,14-03-2008,15-03-2008,sabre,women,1
2008,118,Fleuret de St-Petersbourg,St-Petersbourg,russia,05-03-2008,06-03-2008,foil,women,1
2008,516,Epee de St-Petersbourg,St-Petersbourg,russia,08-03-2008,09-03-2008,epee,women,1
2008,458,The Artus Court PKO BP,Gdansk,poland,29-02-2008,01-03-2008,foil,women,1
2008,82,Würth Cup,Tauberbischofsheim,germany,01-03-2008,02-03-2008,epee,women,1
2008,689,Coupe du Monde,V.Leganés-Madrid,spain,01-03-2008,02-03-2008,sabre,women,1
2008,150,Coupe du Monde,Budapest,hungary,23-02-2008,24-02-2008,sabre,women,1
2008,127,Cup der Sparkasse Leipzig,Leipzig,germany,23-02-2008,24-02-2008,foil,women,1
2008,86,Challenge international de St-Maur,Saint-Maur,france,22-02-2008,23-02-2008,epee,women,1
2008,92,Ciudad de Barcelona,Barcelone,spain,16-02-2008,17-02-2008,epee,women,1
2008,149,Sabre de Moscou,Moscow,russia,16-02-2008,17-02-2008,sabre,women,1
2008,124,Coupe du Monde,Salzbourg,austria,16-02-2008,17-02-2008,foil,women,1
2008,627,Star Cup Belgrade,Belgrade,serbia,09-02-2008,10-02-2008,foil,women,1
2008,152,Trophée BNP-Paribas,Orléans,france,08-02-2008,09-02-2008,sabre,women,1
2008,517,Tournoi international,Rome,italy,08-02-2008,09-02-2008,epee,women,1
2008,393,SAF Pokalen,Stockholm,sweden,09-02-2008,10-02-2008,epee,women,1
2008,467,England Cup,Londres,great britain,02-02-2008,03-02-2008,sabre,women,1
2008,85,Souvenir J. Nowara,Luxembourg,luxembourg,02-02-2008,03-02-2008,epee,women,1
2008,80,Prague d’Or,Prague,czechia,26-01-2008,27-01-2008,epee,women,1
2008,79,Westend Cup,Budapest,hungary,18-01-2008,19-01-2008,epee,women,1
2008,553,51 Trophy of Belgrade,Belgrade,serbia,24-11-2007,24-11-2007,epee,women,1
2008,170,Tournoi satellite épée féminine,Arhus,denmark,17-11-2007,18-11-2007,epee,women,1
2008,175,Tournoi satellite épée féminine,Oslo,norway,10-11-2007,11-11-2007,epee,women,1
2008,177,Tournoi satellite épée féminine,Copenhague,denmark,27-10-2007,28-10-2007,epee,women,1
2008,173,Kupittaa tournament,Turku,finland,13-10-2007,13-10-2007,epee,women,1
