season,competitionId,name,location,country,startDate,endDate,weapon,gender,hasResults
2019,242,Championnats du Monde,Budapest,hungary,16-07-2019,19-07-2019,epee,men,1
2019,244,Championnats du Monde,Budapest,hungary,17-07-2019,20-07-2019,foil,men,1
2019,246,Championnats du Monde,Budapest,hungary,15-07-2019,18-07-2019,sabre,men,1
2019,1092,2019 Summer Universiades,Napoli,italy,04-07-2019,09-07-2019,epee,men,1
2019,1094,2019 Summer Universiades,Napoli,italy,04-07-2019,09-07-2019,foil,men,1
2019,1096,2019 Summer Universiade,Napoli,italy,04-07-2019,09-07-2019,sabre,men,1
2019,585,Championnats d'Afrique,Bamako,mali,25-06-2019,25-06-2019,epee,men,1
2019,587,Championnats d'Afrique,Bamako,mali,24-06-2019,24-06-2019,foil,men,1
2019,589,Championnats d'Afrique,Bamako,mali,26-06-2019,26-06-2019,sabre,men,1
2019,798,Championnats Panaméricains,Toronto,canada,28-06-2019,28-06-2019,foil,men,1
2019,799,Championnats Panaméricains,Toronto,canada,29-06-2019,29-06-2019,epee,men,1
2019,802,Championnats Panaméricains,Toronto,canada,27-06-2019,27-06-2019,sabre,men,1
2019,739,Championnats d'Europe,Düsseldorf,germany,18-06-2019,18-06-2019,epee,men,1
2019,741,Championnats d'Europe,Düsseldorf,germany,17-06-2019,17-06-2019,foil,men,1
2019,743,Championnats d'Europe,Düsseldorf,germany,19-06-2019,19-06-2019,sabre,men,1
2019,1010,Championnats Asiatiques,Tokyo (Chiba),japan,15-06-2019,15-06-2019,epee,men,1
2019,1012,Championnats Asiatiques,Tokyo (Chiba),japan,13-06-2019,13-06-2019,foil,men,1
2019,1015,Championnats Asiatiques,Tokyo (Chiba),japan,14-06-2019,14-06-2019,sabre,men,1
2019,162,Grand Prix,Moscow,russia,24-05-2019,26-05-2019,sabre,men,1
2019,111,Challenge SNCF Réseau,Paris,france,17-05-2019,18-05-2019,epee,men,1
2019,145,Grand Prix,Shanghai,china,17-05-2019,19-05-2019,foil,men,1
2019,474,Villa de Madrid,Madrid,spain,10-05-2019,11-05-2019,sabre,men,1
2019,113, Epee Grand Prix ,Cali,colombia,03-05-2019,05-05-2019,epee,men,1
2019,147,Fleuret de St-Petersbourg,St-Petersbourg,russia,03-05-2019,04-05-2019,foil,men,1
2019,165,Grand Prix,Seoul,korea,26-04-2019,28-04-2019,sabre,men,1
2019,160,Coupe du Monde,Budapest,hungary,22-03-2019,23-03-2019,sabre,men,1
2019,104,Coupe du Monde,Buenos Aires,argentina,22-03-2019,23-03-2019,epee,men,1
2019,140,2019 Absolute Fencing Gear FIE Grand Prix Anaheim,"Anaheim, California",usa,15-03-2019,17-03-2019,foil,men,1
2019,112,WESTEND Grand Prix,Budapest,hungary,08-03-2019,10-03-2019,epee,men,1
2019,156,Trophée Luxardo,Padoue,italy,08-03-2019,09-03-2019,sabre,men,1
