season,competitionId,name,location,country,startDate,endDate,weapon,gender,hasResults
2020,112,WESTEND Grand Prix,Budapest,hungary,06-03-2020,08-03-2020,epee,men,1
2020,156,Coupe du Monde,Luxembourg,luxembourg,06-03-2020,07-03-2020,sabre,men,1
2020,138,Coupe du Monde,Le Caire,egypt,21-02-2020,22-02-2020,foil,men,1
2020,163,Coupe du Monde Dates,Varsovie,poland,21-02-2020,22-02-2020,sabre,men,1
2020,134,Grand Prix,Turin,italy,07-02-2020,09-02-2020,foil,men,1
2020,98,Coupe du Monde,Vancouver,canada,07-02-2020,08-02-2020,epee,men,1
2020,387,Grand Prix du Qatar,Doha,qatar,24-01-2020,26-01-2020,epee,men,1
2020,108,Coupe du Monde,Heidenheim,germany,09-01-2020,10-01-2020,epee,men,1
2020,158,Sabre Grand Prix,Montreal,canada,10-01-2020,12-01-2020,sabre,men,1
2020,142,Coupe du Monde,Paris,france,10-01-2020,11-01-2020,foil,men,1
2020,137,World Cup and test event,Tokyo,japan,13-12-2019,14-12-2019,foil,men,1
2020,385,Coupe du Monde,Berne,switzerland,22-11-2019,23-11-2019,epee,men,1
2020,164, Coupe du monde,Le Caire,egypt,15-11-2019,16-11-2019,sabre,men,1
2020,135,Coupe du Monde,Bonn,germany,08-11-2019,09-11-2019,foil,men,1
2020,1387,Tournoi Satellite,Barcelone,spain,26-10-2019,26-10-2019,foil,men,1
2020,1022,Tournoi satellite,Dublin,ireland,26-10-2019,26-10-2019,epee,men,1
2020,185,Tournoi satellite,Tbilisi,georgia,26-10-2019,27-10-2019,sabre,men,1
2020,394,Tournoi satellite,San-Jose,costa rica,20-10-2019,20-10-2019,epee,men,1
2020,1331,Tournoi Satelite,Zagreb,croatia,19-10-2019,19-10-2019,foil,men,1
2020,176,Tournoi Satellite,Split,croatia,13-10-2019,13-10-2019,epee,men,1
2020,1280,"Tournoi Satellite, Trekanten International",Copenhague,denmark,05-10-2019,05-10-2019,foil,men,1
2020,554,Tournoi Satelite,Genève,switzerland,05-10-2019,05-10-2019,epee,men,1
2020,656,Tournoi satellite ,Oslo,norway,05-10-2019,05-10-2019,epee,men,1
2020,186,Tournoi Satellite,Reykjavik,iceland,06-10-2019,06-10-2019,sabre,men,1
2020,184,Tournoi satellite,Gand,belgium,29-09-2019,29-09-2019,sabre,men,1
2020,1219,Tournoi satellite,Mexico City,mexico,29-09-2019,29-09-2019,foil,men,1
2020,796,Tournoi Satellite,Turku,finland,28-09-2019,28-09-2019,epee,men,1
2020,398,Tournoi satellite,Bucarest,romania,21-09-2019,21-09-2019,foil,men,1
2020,172,Tournoi satellite,Plovdiv,bulgaria,21-09-2019,21-09-2019,sabre,men,1
2020,171,Tournoi Satellite,Stockholm,sweden,21-09-2019,21-09-2019,epee,men,1
2020,391,Tournoi satellite,Bratislava,slovakia,14-09-2019,14-09-2019,foil,men,1
2020,182,Tournoi satellite,Amsterdam,netherlands,08-09-2019,08-09-2019,sabre,men,1
2020,392,Tournoi Satellite,Amsterdam,netherlands,07-09-2019,07-09-2019,foil,men,1
2020,178,Tournoi Satellite,Tashkent,uzbekistan,08-09-2019,08-09-2019,epee,men,1
2020,1330,Tournoi Satelite,Tashkent,uzbekistan,05-09-2019,05-09-2019,foil,men,1
2020,174,Tournoi Satellite,Belgrade,serbia,01-09-2019,01-09-2019,epee,men,1
2020,469,Coupe du Monde,Athènes,greece,06-03-2020,07-03-2020,sabre,women,1
2020,449,WESTEND Grand Prix,Budapest,hungary,06-03-2020,08-03-2020,epee,women,1
2020,129,Coupe du Monde,Kazan,russia,21-02-2020,22-02-2020,foil,women,1
2020,85,Coupe du Monde ,Barcelone,spain,07-02-2020,08-02-2020,epee,women,1
2020,458,Grand Prix,Turin,italy,07-02-2020,09-02-2020,foil,women,1
2020,79,Grand Prix du Qatar,Doha,qatar,24-01-2020,26-01-2020,epee,women,1
2020,127,Coupe du Monde,Katowice,poland,10-01-2020,11-01-2020,foil,women,1
2020,97,Coupe du Monde,La Havane,cuba,10-01-2020,11-01-2020,epee,women,1
2020,152,Sabre Grand Prix,Montreal,canada,10-01-2020,12-01-2020,sabre,women,1
2020,118,Coupe du Monde,Saint-Maur,france,13-12-2019,14-12-2019,foil,women,1
2020,470,2020 Absolute Fencing Gear FIE Women's Sabre World,Salt Lake City ,usa,13-12-2019,14-12-2019,sabre,women,1
2020,125,Coupe du monde,Le Caire,egypt,22-11-2019,23-11-2019,foil,women,1
2020,467,Coupe du Monde,Orléans,france,22-11-2019,23-11-2019,sabre,women,1
2020,80,Coupe du Monde,Tallin,estonia,01-11-2019,02-11-2019,epee,women,1
2020,1385,Tournoi satellite,Barcelone,spain,26-10-2019,26-10-2019,foil,women,1
2020,1389,Tournoi Satelite,Maalot,israel,26-10-2019,26-10-2019,epee,women,1
2020,1279,Tournoi satellite,Tbilisi,georgia,26-10-2019,27-10-2019,sabre,women,1
2020,1227,Tournoi satellite,Antalya,türkiye,20-10-2019,20-10-2019,sabre,women,1
