athleteId,hand,rank
1487,L,287.0
1886,R,457.0
2611,R,138.0
4057,R,257.0
4324,R,
5245,R,
6000,R,205.0
7739,R,10.0
8746,R,469.0
9370,L,12.0
9746,L,14.0
10213,R,
10485,R,
11491,R,
12507,R,110.0
12626,R,
13340,R,443.0
13707,R,13.0
13812,R,818.0
14148,R,
14560,L,203.0
14958,R,
15336,R,131.0
15467,R,
15780,R,222.0
15860,R,10.0
16744,R,714.0
17179,L,71.0
17514,R,366.0
17770,R,166.0
18021,L,7.0
18515,L,14.0
18720,R,200.0
18774,R,80.0
18881,L,242.0
19243,R,61.0
19695,R,
19878,R,14.0
20043,R,
20151,R,
20382,R,269.0
20488,L,22.0
20662,L,281.0
20889,R,85.0
21106,R,164.0
21484,R,17.0
21584,L,458.0
21717,R,2.0
21767,R,30.0
22011,R,597.0
22072,R,180.0
22285,R,16.0
22439,L,5.0
22555,R,20.0
22806,R,182.0
23037,L,295.0
23224,R,288.0
23447,L,29.0
23698,L,241.0
24055,R,30.0
24120,L,51.0
24407,R,195.0
24495,R,284.0
24911,R,
24994,R,178.0
25154,R,115.0
25253,R,690.0
25454,R,24.0
25514,R,12.0
25928,L,472.0
25957,R,
26088,R,
26206,R,999.0
26354,R,25.0
26534,R,262.0
26592,R,195.0
26677,L,23.0
26736,R,
26849,R,
26867,L,129.0
26879,R,17.0
26964,R,
27058,R,37.0
27157,R,
27268,R,249.0
27334,R,108.0
27862,R,62.0
28000,R,67.0
28162,R,52.0
28285,R,204.0
28365,R,182.0
28461,R,212.0
28598,R,102.0
28638,R,48.0
28656,R,134.0
28741,L,85.0
28840,L,31.0
28851,L,275.0
28887,R,91.0
28926,R,39.0
29031,L,19.0
29076,L,14.0
29188,L,
29239,R,235.0
29349,R,624.0
29695,R,225.0
29809,L,
29945,L,46.0
29970,L,59.0
30081,R,1.0
30167,R,129.0
30289,R,
30338,R,115.0
30434,R,126.0
30505,L,554.0
30588,R,
30656,R,362.0
30808,R,85.0
30838,R,92.0
30879,R,464.0
30924,R,324.0
30964,R,
31007,R,72.0
31032,R,36.0
31094,R,224.0
31102,R,108.0
31131,R,
31214,R,
31300,L,46.0
31494,R,84.0
31612,R,88.0
31686,R,133.0
31865,R,61.0
31897,R,
31918,R,282.0
31940,L,231.0
31990,R,90.0
32026,R,1.0
32174,R,52.0
32230,R,297.0
32250,L,45.0
32275,R,2.0
32326,R,3.0
32390,L,6.0
32413,R,373.0
32434,L,161.0
32466,R,95.0
32567,R,260.0
32608,R,231.0
32711,L,341.0
32745,L,154.0
32855,R,
32912,L,32.0
32941,L,944.0
32989,R,45.0
33022,L,
33102,L,27.0
33194,L,
33646,R,68.0
33663,R,301.0
33746,L,
33862,R,494.0
33886,R,
33960,R,230.0
34051,L,67.0
34183,L,261.0
34224,L,98.0
34274,R,38.0
34287,L,309.0
34345,R,
34371,R,432.0
34432,R,286.0
34449,R,161.0
34527,R,154.0
34562,R,
34587,R,550.0
34643,R,26.0
34656,R,138.0
34667,R,
34719,R,139.0
34747,R,59.0
34833,R,128.0
34901,L,339.0
34946,R,264.0
34986,L,834.0
35062,R,196.0
35109,L,78.0
35155,R,456.0
35212,R,93.0
35271,R,79.0
35400,R,190.0
35446,L,133.0
35681,R,
35753,R,240.0
35828,R,238.0
35861,R,90.0
35958,R,
36166,R,375.0
36266,R,
36394,R,6.0
36454,R,192.0
36526,L,83.0
36603,R,113.0
36627,L,99.0
36663,L,252.0
36796,R,76.0
36820,R,
36876,R,306.0
36910,R,
36942,L,
36954,L,152.0
37010,L,116.0
37063,R,335.0
37142,R,27.0
37212,L,245.0
37262,R,
37325,R,
37412,R,220.0
37461,R,546.0
37521,R,417.0
37576,L,
37605,R,165.0
37711,R,49.0
37747,R,147.0
37777,R,
37828,L,
37844,R,243.0
37875,L,70.0
37965,L,186.0
38073,R,63.0
38175,R,110.0
38602,R,19.0
38772,R,
38821,L,
38863,R,79.0
38937,R,501.0
39003,R,164.0
39079,R,46.0
39136,L,
39151,R,92.0
39189,R,176.0
39247,R,90.0
39299,R,318.0
39343,R,264.0
39391,L,73.0
39456,R,301.0
39476,R,29.0
39559,R,95.0
39591,R,567.0
39617,R,
39631,R,21.0
40003,R,114.0
40012,R,218.0
40025,R,20.0
40104,R,114.0
40148,R,409.0
40171,R,119.0
40202,R,
40231,R,153.0
40254,R,616.0
40310,R,
40356,L,86.0
40406,R,159.0
40436,L,
40459,R,
40492,R,114.0
40521,R,
40552,R,588.0
40567,R,320.0
40715,L,161.0
40877,L,130.0
40919,L,195.0
40995,R,234.0
41122,R,
41261,R,
41570,L,319.0
41690,R,400.0
41734,L,
41791,R,56.0
41884,R,424.0
41923,R,162.0
41992,R,463.0
42046,L,408.0
42100,R,75.0
42135,L,335.0
42158,L,373.0
42197,R,462.0
42253,R,202.0
42372,R,394.0
42428,R,209.0
42536,R,340.0
42585,L,29.0
42598,R,153.0
42639,R,248.0
42662,R,254.0
42734,R,203.0
42799,R,85.0
42833,L,22.0
42839,R,89.0
42867,R,445.0
42882,R,
42929,R,152.0
42940,R,
42962,R,574.0
42984,L,54.0
43000,R,447.0
43020,R,75.0
43041,R,143.0
43095,L,56.0
43131,R,19.0
43145,R,141.0
43173,R,
43201,R,102.0
43271,L,117.0
43306,R,
43351,L,110.0
43435,R,97.0
43457,R,
43542,R,192.0
43554,R,51.0
43602,L,
43614,R,362.0
43672,R,390.0
43714,R,205.0
43803,R,70.0
43840,L,276.0
43950,R,380.0
44112,R,
44198,R,258.0
44277,L,233.0
44356,R,187.0
44742,R,84.0
44862,L,252.0
44913,R,26.0
45014,R,240.0
45065,R,
45072,L,198.0
45113,R,737.0
45198,R,136.0
45239,R,45.0
45289,L,
45303,R,64.0
45329,R,196.0
45348,R,197.0
45367,R,
45384,R,127.0
45423,L,412.0
45453,L,3.0
45471,R,30.0
45523,L,514.0
45574,R,
45623,L,61.0
45663,L,302.0
45685,L,168.0
45703,R,324.0
