Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit
468,B32,JEON Eunhye,35212,KOR,BALZER Sara,29003,FRA,Loss,9,15
468,B16,EMURA Misaki,32026,JPN,BERDER Cecilia,15536,FRA,Loss,11,15
468,B16,KATONA Renata,26595,HUN,MARTIN-PORTUGUES Lucia,10145,ESP,Loss,11,15
468,B16,KHARLAN Olga,13715,UKR,NAVARRO Araceli,7739,ESP,Loss,8,15
468,B16,BATTISTON Michela,31927,ITA,APITHY-BRUNET Manon,30542,FRA,Loss,12,15
468,B16,TAKAHASHI Chirika,45379,JPN,NOUTCHA Sarah,36394,FRA,Loss,4,15
468,B16,CHAMBERLAIN Maia,35361,USA,GEORGIADOU Despina,18021,GRE,Loss,9,15
468,B16,ILIEVA Yoana,37754,BUL,CRISCIO Martina,26008,ITA,Won,15,9
468,B16,EIFLER Larissa,34051,GER,BALZER Sara,29003,FRA,Loss,10,15
468,B8,BERDER Cecilia,15536,FRA,MARTIN-PORTUGUES Lucia,10145,ESP,Loss,10,15
468,B8,NAVARRO Araceli,7739,ESP,APITHY-BRUNET Manon,30542,FRA,Won,15,8
468,B8,NOUTCHA Sarah,36394,FRA,GEORGIADOU Despina,18021,GRE,Won,15,12
468,B8,ILIEVA Yoana,37754,BUL,BALZER Sara,29003,FRA,Loss,11,15
468,B4,MARTIN-PORTUGUES Lucia,10145,ESP,NAVARRO Araceli,7739,ESP,Loss,13,15
468,B4,NOUTCHA Sarah,36394,FRA,BALZER Sara,29003,FRA,Won,15,11
468,B2,NAVARRO Araceli,7739,ESP,NOUTCHA Sarah,36394,FRA,Won,15,13
1059,A8,ERIBENNE Somto,54652,NGR,MALIKOVA Maryam,33932,COD,Won,15,11
1059,A8,EL KORD Camilia,49297,MAR,NGO NTAT SARAH Sarah Florence,45637,CMR,Won,13,4
1059,A8,TUKU Aphiwe,32964,RSA,DIONGUE Ndeye Binta,19243,SEN,Loss,9,15
1059,A4,BOUKHELIFA Charline,36353,ALG,ERIBENNE Somto,54652,NGR,Won,15,10
1059,A4,EL KORD Camilia,49297,MAR,DIONGUE Ndeye Binta,19243,SEN,Loss,12,15
1059,A2,BOUKHELIFA Charline,36353,ALG,DIONGUE Ndeye Binta,19243,SEN,Loss,10,15
1060,A8,DIABATE Keletigui,35589,MLI,BERKANE Tamer Houssam Eddine,54620,ALG,Won,15,9
1060,A8,BEUGRE Bedi Paul Alex,37448,CIV,ZAYER Wajdi,32450,TUN,Won,12,9
1060,A8,SANER Harry,40792,RSA,PORRO Jefferson John-Mary,57663,BEN,Won,15,8
1060,A8,ALSIHEERI Ahmed,49425,LBA,GUNPUT Satya,26558,MRI,Loss,4,15
1060,A4,DIABATE Keletigui,35589,MLI,BEUGRE Bedi Paul Alex,37448,CIV,Won,5,5
1060,A4,SANER Harry,40792,RSA,GUNPUT Satya,26558,MRI,Won,15,14
1060,A2,DIABATE Keletigui,35589,MLI,SANER Harry,40792,RSA,Loss,13,15
1061,A8,CASSIM Imaan,58281,RSA,COLY Safietou Inna Namiya,59767,SEN,Loss,4,15
1061,A4,MEBARKI Meriem,42882,ALG,COLY Safietou Inna Namiya,59767,SEN,Loss,9,15
1061,A4,ZAKARANI Youssra,28806,MAR,B'CHIR Nourane,55206,TUN,Won,15,14
1061,A2,COLY Safietou Inna Namiya,59767,SEN,ZAKARANI Youssra,28806,MAR,Loss,7,15
1062,A8,KERYHUEL Jeremy Fafa,42585,CIV,NKENE Cedric,62786,CMR,Won,15,1
1062,A8,PRATS Mathieu Cheickh Jaques,55859,MLI,FENNICHE Mohamed Rayane,46243,TUN,Won,15,8
1062,A8,ROBIN Noe,42984,SEN,ALVARES DE OLIVEIRA Victor,51538,CPV,Won,15,10
1062,A8,TYCHLER Pavel,30645,RSA,EL RHAZZOULY Amir,51110,MAR,Loss,8,15
1062,A4,KERYHUEL Jeremy Fafa,42585,CIV,PRATS Mathieu Cheickh Jaques,55859,MLI,Won,15,2
1062,A4,ROBIN Noe,42984,SEN,EL RHAZZOULY Amir,51110,MAR,Loss,14,15
1062,A2,KERYHUEL Jeremy Fafa,42585,CIV,EL RHAZZOULY Amir,51110,MAR,Won,15,7
1063,A8,KONAN Aya Dorothee,31214,CIV,DEMBELE Aichata,49390,MLI,Loss,10,15
1063,A8,SARAA Manal,30382,MAR,DIEDHIOU Awa,55902,SEN,Won,15,7
1063,A4,ESSOMBA Lorina,45471,CMR,DEMBELE Aichata,49390,MLI,Won,15,2
1063,A4,SARAA Manal,30382,MAR,DAGHFOUS Yasmine,37081,TUN,Loss,8,15
1063,A2,ESSOMBA Lorina,45471,CMR,DAGHFOUS Yasmine,37081,TUN,Loss,10,15
1064,A8,SANER Jeremy,34714,RSA,KEITA Babacar Sadikh,40491,SEN,Loss,3,15
1064,A8,SAMAKE Mahamadou,40459,MLI,BROU Inkosi,60572,NGR,Won,15,14
1064,A8,KABBAJ Jihad,52396,MAR,BOUNACHADA Zacharia,49446,ALG,Loss,9,15
1064,A4,GIRAULT Evann Jean Abba,53578,NIG,KEITA Babacar Sadikh,40491,SEN,Won,15,6
1064,A4,SAMAKE Mahamadou,40459,MLI,BOUNACHADA Zacharia,49446,ALG,Loss,6,15
1064,A2,GIRAULT Evann Jean Abba,53578,NIG,BOUNACHADA Zacharia,49446,ALG,Won,15,10
1077,A32,MULLEN Alisha,42197,IRL,LARSEN Sarah Schremmer,41951,DEN,Loss,11,15
1077,A32,ZENS Anna,48837,LUX,POGHOSOVA Emma,30255,ARM,Won,15,10
1077,A16,BRUNNER Pauline,26244,SUI,LARSEN Sarah Schremmer,41951,DEN,Won,15,8
1077,A16,GUCHMAZOVA Maia,44198,GEO,VANDINGENEN Aube,43732,BEL,Won,15,13
1077,A16,ALVIM Maria,46745,POR,FRANSSON Emma,50217,SWE,Loss,12,13
1077,A16,FERNANDEZ CALLEJA Sara,26147,ESP,PREDESCU Alexandra,32471,ROU,Loss,10,15
1077,A16,HECHT Dar,34584,ISR,AZUKAITE Vikte,31104,LTU,Won,15,14
1077,A16,PROSINA Sofija,54389,LAT,EHLER Alexandra,28333,GER,Won,11,10
1077,A16,BIELESZOVA Veronika,40217,CZE,ERTURK Aleyna,50866,TÜR,Loss,12,13
1077,A16,ZENS Anna,48837,LUX,CARON Julia,53527,GBR,Loss,4,15
1077,A8,BRUNNER Pauline,26244,SUI,GUCHMAZOVA Maia,44198,GEO,Won,15,9
1077,A8,FRANSSON Emma,50217,SWE,PREDESCU Alexandra,32471,ROU,Won,15,14
1077,A8,HECHT Dar,34584,ISR,PROSINA Sofija,54389,LAT,Won,15,11
1077,A8,ERTURK Aleyna,50866,TÜR,CARON Julia,53527,GBR,Loss,9,15
1077,A4,BRUNNER Pauline,26244,SUI,FRANSSON Emma,50217,SWE,Won,15,13
1077,A4,HECHT Dar,34584,ISR,CARON Julia,53527,GBR,Won,15,12
1077,A2,BRUNNER Pauline,26244,SUI,HECHT Dar,34584,ISR,Won,15,10
1078,A32,PIETROBELLI Giacomo Patrick,54255,IRL,DJATSUK Filipp,40048,EST,Loss,12,15
1078,A32,BROOKE Alec,53590,GBR,JOHANIDES Lukas Jakub,36603,SVK,Won,15,12
1078,A32,CHEIAN Dinis,47577,MDA,MAHRINGER Josef,32473,AUT,Loss,1,15
1078,A32,BRINKMANN Marco,32708,GER,JOVANOVIC Jovan,48069,SRB,Won,15,8
1078,A32,HASANOV Ruslan,48138,AZE,SALOKAS Arnas,36639,LTU,Won,15,9
1078,A32,JORGENSEN Patrick,14714,DEN,OROIAN Alex,43815,ROU,Won,15,8
1078,A32,TSOKAS Nikolaos,30038,GRE,MARKOTA Vedran,44277,CRO,Loss,8,11
1078,A32,SVENSSON Jonathan,38901,SWE,KOLANCZYK Wojciech,36663,POL,Won,11,9
1078,A16,BAYARD Alexis,27993,SUI,DJATSUK Filipp,40048,EST,Won,15,9
1078,A16,BROOKE Alec,53590,GBR,TULEN Tristan,19926,NED,Loss,10,15
1078,A16,GALABOV Yordan,45919,BUL,MAHRINGER Josef,32473,AUT,Loss,12,15
1078,A16,BRINKMANN Marco,32708,GER,GIANNOTTE Flavio,28816,LUX,Loss,13,15
1078,A16,FRAZAO Miguel,46746,POR,HASANOV Ruslan,48138,AZE,Won,15,9
1078,A16,JORGENSEN Patrick,14714,DEN,VUORINEN Niko,19507,FIN,Loss,14,15
1078,A16,REIZLIN Igor,6433,UKR,MARKOTA Vedran,44277,CRO,Won,15,6
1078,A16,SVENSSON Jonathan,38901,SWE,PEREIRA Yulen,26700,ESP,Loss,7,15
1078,A8,BAYARD Alexis,27993,SUI,TULEN Tristan,19926,NED,Loss,10,15
1078,A8,MAHRINGER Josef,32473,AUT,GIANNOTTE Flavio,28816,LUX,Won,15,13
1078,A8,FRAZAO Miguel,46746,POR,VUORINEN Niko,19507,FIN,Won,15,14
1078,A8,REIZLIN Igor,6433,UKR,PEREIRA Yulen,26700,ESP,Loss,13,15
1078,A4,TULEN Tristan,19926,NED,MAHRINGER Josef,32473,AUT,Won,15,9
1078,A4,FRAZAO Miguel,46746,POR,PEREIRA Yulen,26700,ESP,Won,15,11
1078,A2,TULEN Tristan,19926,NED,FRAZAO Miguel,46746,POR,Won,15,6
1079,A16,BLAZIC Dorja,42839,CRO,KONTOCHRISTOPOULOU Aikaterini-Maria,28651,GRE,Loss,12,15
1079,A16,MALYSHEVA Daria,52909,ARM,KARAMETE Irem,20938,TÜR,Loss,9,15
1079,A16,MARINO Maria,24463,ESP,DRUCK Lior,46778,ISR,Won,15,11
1079,A16,WOHLGEMUTH Olivia,18774,AUT,SENIC Adeline,61047,MDA,Loss,14,15
1079,A16,KOPYLTSOVA Elizaveta,54898,CYP,STUTCHBURY Carolina,48703,GBR,Loss,1,15
1079,A16,CARIDE Marta,40715,POR,NEMCOVA Stepanka,39433,CZE,Loss,10,15
1079,A8,CALUGAREANU Malina,27093,ROU,KONTOCHRISTOPOULOU Aikaterini-Maria,28651,GRE,Won,15,8
1079,A8,KARAMETE Irem,20938,TÜR,MARINO Maria,24463,ESP,Won,15,14
1079,A8,SENIC Adeline,61047,MDA,STUTCHBURY Carolina,48703,GBR,Loss,3,15
1079,A8,NEMCOVA Stepanka,39433,CZE,POLOZIUK Alina,43455,UKR,Loss,8,15
1079,A4,CALUGAREANU Malina,27093,ROU,KARAMETE Irem,20938,TÜR,Won,15,12
1079,A4,STUTCHBURY Carolina,48703,GBR,POLOZIUK Alina,43455,UKR,Won,15,11
1079,A2,CALUGAREANU Malina,27093,ROU,STUTCHBURY Carolina,48703,GBR,Won,10,9
1080,A16,LLAVADOR Carlos,21966,ESP,FINSTERBUSH Ori,46777,ISR,Won,15,5
1080,A16,YUNES Klod,15353,UKR,FILES Petar,30087,CRO,Loss,9,15
1080,A16,KUCEBA Vitalijs,33022,LAT,KAHL Alexander,30314,GER,Loss,12,15
1080,A16,LECHNER Moritz,36544,AUT,DE GREEF Stef,35143,BEL,Loss,12,15
1080,A16,CUK Veljko,40915,SRB,MACEDO Luis,42924,POR,Won,15,9
1080,A16,FAZEKAS Arpad,51055,SVK,WINTERBERG-POULSEN Jonas,37282,DEN,Loss,4,15
1080,A16,GAGANIDZE Luka,27268,GEO,ARCHER Kristjan,23590,GBR,Won,15,14
1080,A16,BRUNNER Remi,52617,SUI,TOFALIDES Alex,22256,CYP,Loss,5,15
1080,A8,LLAVADOR Carlos,21966,ESP,FILES Petar,30087,CRO,Loss,13,15
1080,A8,KAHL Alexander,30314,GER,DE GREEF Stef,35143,BEL,Loss,5,15
1080,A8,CUK Veljko,40915,SRB,WINTERBERG-POULSEN Jonas,37282,DEN,Loss,11,15
1080,A8,GAGANIDZE Luka,27268,GEO,TOFALIDES Alex,22256,CYP,Loss,7,15
1080,A4,FILES Petar,30087,CRO,DE GREEF Stef,35143,BEL,Loss,7,15
1080,A4,WINTERBERG-POULSEN Jonas,37282,DEN,TOFALIDES Alex,22256,CYP,Loss,12,15
1080,A2,DE GREEF Stef,35143,BEL,TOFALIDES Alex,22256,CYP,Loss,8,15
1081,A16,MARTIS Sabina,35177,ROU,CORTEYN Jolien,39443,BEL,Won,15,8
1081,A16,KOZACZUK Malgorzata,10286,POL,BERGER Salome,61749,LUX,Won,15,9
1081,A8,ILIEVA Yoana,37754,BUL,MARTIS Sabina,35177,ROU,Won,15,2
1081,A8,EIFLER Larissa,34051,GER,MAXWELL Caitlin,34133,GBR,Won,15,11
1081,A8,ERBIL Nisanur,45353,TÜR,JIJIEISHVILI Lika,39559,GEO,Won,15,8
1081,A8,KOZACZUK Malgorzata,10286,POL,BASHTA Anna,31300,AZE,Won,0,0
1081,A4,ILIEVA Yoana,37754,BUL,EIFLER Larissa,34051,GER,Won,15,13
1081,A4,ERBIL Nisanur,45353,TÜR,KOZACZUK Malgorzata,10286,POL,Won,15,12
1081,A2,ILIEVA Yoana,37754,BUL,ERBIL Nisanur,45353,TÜR,Won,15,5
1082,A16,FRUMGARZTS David,49708,ISR,DE ROBBIO Francesco,31904,CRO,Won,15,10
1082,A16,YAGODKA Andriy,13709,UKR,KAFATARIDIS Dimitrios,18026,GRE,Won,15,2
1082,A16,DICK Jadryn,32713,IRL,MADRIGAL Santiago,46074,ESP,Loss,9,15
1082,A16,MATEEV Andri Nikolaysson,34580,ISL,STOYCHEV Todor,45300,BUL,Loss,10,15
1082,A16,KRAJNC Peter,43648,SLO,DEARY William,32237,GBR,Loss,8,15
1082,A8,YILDIRIM Enver,26872,TÜR,FRUMGARZTS David,49708,ISR,Won,15,11
1082,A8,YAGODKA Andriy,13709,UKR,MADRIGAL Santiago,46074,ESP,Loss,4,15
1082,A8,HRYCIUK Szymon,45566,POL,STOYCHEV Todor,45300,BUL,Won,15,10
1082,A8,DEARY William,32237,GBR,TEODOSIU Iulian,28646,ROU,Loss,12,15
1082,A4,YILDIRIM Enver,26872,TÜR,MADRIGAL Santiago,46074,ESP,Won,15,12
1082,A4,HRYCIUK Szymon,45566,POL,TEODOSIU Iulian,28646,ROU,Loss,12,15
1082,A2,YILDIRIM Enver,26872,TÜR,TEODOSIU Iulian,28646,ROU,Won,15,11
1065,A16,ABELLA Hanniel,44356,PHI,REZAEI TADI Reihaneh,58402,IRI,Won,15,6
1065,A16,BATSAIKHAN Amarzaya,44408,MGL,ALKLOUB Shahed,45113,JOR,Won,15,14
1065,A16,KENESHOVA Akak,53986,KGZ,HALLS Evelyn,1510,AUS,Loss,11,15
1065,A16,GOH Bee Hooi,45014,MAS,MURZATAEVA Dilnaz,53512,UZB,Loss,11,15
1065,A16,HUNG Li-Hsiang,58035,TPE,AL SHARJI Jana,61823,OMA,Won,15,3
1065,A8,ABDUL RAHMAN Kiria Tikanah,35271,SGP,ABELLA Hanniel,44356,PHI,Won,15,8
1065,A8,BATSAIKHAN Amarzaya,44408,MGL,HALLS Evelyn,1510,AUS,Won,15,9
1065,A8,NIKOLAICHUK Sofiya,42932,KAZ,MURZATAEVA Dilnaz,53512,UZB,Loss,14,15
1065,A8,HUNG Li-Hsiang,58035,TPE,KHATRI Taniksha,46311,IND,Loss,10,15
1065,A4,ABDUL RAHMAN Kiria Tikanah,35271,SGP,BATSAIKHAN Amarzaya,44408,MGL,Won,15,13
1065,A4,MURZATAEVA Dilnaz,53512,UZB,KHATRI Taniksha,46311,IND,Loss,11,15
1065,A2,ABDUL RAHMAN Kiria Tikanah,35271,SGP,KHATRI Taniksha,46311,IND,Won,15,13
1066,A32,DOVLETNAZAROV Jumanazar,44285,TKM,AL-FADAAQ Jaber,51202,QAT,Loss,10,15
1066,A32,AL HAMMADI Abdullah,26206,UAE,BAKER Matthew,1487,NZL,Won,15,14
1066,A16,HO Wai Hang,30882,HKG,AL-FADAAQ Jaber,51202,QAT,Won,15,12
1066,A16,PETROV Roman,32874,KGZ,ODEH Iyad,42960,JOR,Won,15,4
1066,A16,ESMAEILI Mohammad,24495,IRI,ALSHATTI Abdulaziz,20382,KUW,Won,15,11
1066,A16,JOSHUA KOH I-Jie,21409,MAS,LEE Rang,56465,TPE,Loss,10,15
1066,A16,SITO Jian Tong,49018,SGP,JOSE Noelito,37563,PHI,Won,15,13
1066,A16,NGUYEN Phuoc Den,32846,VIE,SINGH Udaivir,37623,IND,Won,15,14
1066,A16,ALOMAIRI Khalifah,34658,KSA,NURMATOV Javokhirbek,32977,UZB,Loss,14,15
1066,A16,AL HAMMADI Abdullah,26206,UAE,CROOK Lachlan,36901,AUS,Won,15,11
1066,A8,HO Wai Hang,30882,HKG,PETROV Roman,32874,KGZ,Won,15,6
1066,A8,ESMAEILI Mohammad,24495,IRI,LEE Rang,56465,TPE,Won,15,12
1066,A8,SITO Jian Tong,49018,SGP,NGUYEN Phuoc Den,32846,VIE,Loss,10,15
1066,A8,NURMATOV Javokhirbek,32977,UZB,AL HAMMADI Abdullah,26206,UAE,Won,15,11
1066,A4,HO Wai Hang,30882,HKG,ESMAEILI Mohammad,24495,IRI,Won,15,14
1066,A4,NGUYEN Phuoc Den,32846,VIE,NURMATOV Javokhirbek,32977,UZB,Loss,10,11
1066,A2,HO Wai Hang,30882,HKG,NURMATOV Javokhirbek,32977,UZB,Won,9,8
1067,A16,GLASSON Sophia,54282,AUS,CHANG Huang-Mei-Tzu,60312,TPE,Loss,12,15
1067,A16,MAJALI Roaa,40023,JOR,STALINRAJ Joys Ashitha,56400,IND,Won,15,12
1067,A8,HONG Sena,35208,KOR,CHANG Huang-Mei-Tzu,60312,TPE,Won,15,13
1067,A8,AL SIYABI Israa,54248,OMA,CATANTAN Samantha Kyle,43910,PHI,Loss,4,15
1067,A8,ILYOSOVA Umida,37904,UZB,SHINNAKERDCHOKE Chayanutphat,49092,THA,Loss,8,15
1067,A8,MAJALI Roaa,40023,JOR,AKTAYEVA Sofiya,52777,KAZ,Loss,7,15
1067,A4,HONG Sena,35208,KOR,CATANTAN Samantha Kyle,43910,PHI,Loss,3,15
1067,A4,SHINNAKERDCHOKE Chayanutphat,49092,THA,AKTAYEVA Sofiya,52777,KAZ,Loss,14,15
1067,A2,CATANTAN Samantha Kyle,43910,PHI,AKTAYEVA Sofiya,52777,KAZ,Won,15,14
1068,A16,ABBAS Ali Fadel,32957,KUW,ALBLOOSHI Faris,54025,UAE,Won,15,13
1068,A16,GLASSON Joseph,49167,AUS,PEREZ Nathaniel,33156,PHI,Won,15,8
1068,A16,YOONG Hans Wei Shen,32419,MAS,OWAIDA Ali,37131,QAT,Won,15,13
1068,A16,KESKES Ahmed,54250,OMA,WAKIM Philippe,50703,LBN,Loss,8,15
1068,A8,CHEN Yi-Tung,43301,TPE,ABBAS Ali Fadel,32957,KUW,Won,15,1
1068,A8,GLASSON Joseph,49167,AUS,ASRANOV Mukhammad Yusuf,50893,UZB,Loss,11,15
1068,A8,NURUMOV Galim,48623,KAZ,YOONG Hans Wei Shen,32419,MAS,Won,15,6
1068,A8,WAKIM Philippe,50703,LBN,ROBSON Samuel Elijah,50909,SGP,Loss,9,15
1068,A4,CHEN Yi-Tung,43301,TPE,ASRANOV Mukhammad Yusuf,50893,UZB,Won,15,10
1068,A4,NURUMOV Galim,48623,KAZ,ROBSON Samuel Elijah,50909,SGP,Loss,13,15
1068,A2,CHEN Yi-Tung,43301,TPE,ROBSON Samuel Elijah,50909,SGP,Won,15,4
1069,A8,CHADALAVADA ANANDHA SUNDHARARAMAN Bhavani Devi,20960,IND,HENG Juliet Jie Min,51785,SGP,Won,15,8
1069,A8,ALMASRI Ruba,49582,KSA,CHU Wing Kiu,40154,HKG,Loss,10,15
1069,A8,SARYBAY Aigerim,32989,KAZ,PHUNG Thi Khanh Linh,43400,VIE,Won,15,11
1069,A8,VASILEVA Veronika,51855,AUS,SAZANJIAN Najmeh,29095,IRI,Won,15,11
1069,A4,CHADALAVADA ANANDHA SUNDHARARAMAN Bhavani Devi,20960,IND,CHU Wing Kiu,40154,HKG,Loss,12,15
1069,A4,SARYBAY Aigerim,32989,KAZ,VASILEVA Veronika,51855,AUS,Won,15,11
1069,A2,CHU Wing Kiu,40154,HKG,SARYBAY Aigerim,32989,KAZ,Loss,13,15
1070,A16,VU Thanh An,30588,VIE,ALMUTAIRI Adel,34654,KSA,Won,15,12
1070,A16,SHEN Chenpeng,46789,CHN,WONG Tzer Chyuan,58068,MAS,Won,15,11
1070,A16,ALEBRI Khalifa,37422,UAE,SINGH Karan Singh,31612,IND,Loss,4,15
1070,A16,DAN Wei Zuo,48766,SGP,TAHLA Abdallah,40016,JOR,Loss,14,15
1070,A8,LOW Ho Tin,18728,HKG,VU Thanh An,30588,VIE,Won,15,10
1070,A8,SHEN Chenpeng,46789,CHN,SARKISSYAN Artyom,41791,KAZ,Won,15,12
1070,A8,SRINUALNAD Voragun,34946,THA,SINGH Karan Singh,31612,IND,Loss,12,15
1070,A8,TAHLA Abdallah,40016,JOR,AYMURATOV Musa,52739,UZB,Loss,9,15
1070,A4,LOW Ho Tin,18728,HKG,SHEN Chenpeng,46789,CHN,Loss,6,15
1070,A4,SINGH Karan Singh,31612,IND,AYMURATOV Musa,52739,UZB,Won,15,14
1070,A2,SHEN Chenpeng,46789,CHN,SINGH Karan Singh,31612,IND,Won,15,2
127,A128,DIAZ Maria Teresa,34259,ESP,BEZNOSIKOVA Anastasia,52803,AIN,Loss,13,15
127,A128,SHI Yue,43803,CHN,WONG Angellena Yan Qi,56878,SGP,Won,15,5
127,A128,KONDRICZ Kata,32912,HUN,FANG Sabrina,48015,CAN,Won,15,11
127,A128,JEGLINSKA Aleksandra,41843,POL,KIRSCHEN Kim,28461,GER,Won,15,12
127,A128,SOPIT Olga,45352,UKR,JELINSKA Martyna,21705,POL,Won,14,12
127,A128,MORANDI Carlotta,48580,GER,ALIOGLU Nazli Ceren,45523,TÜR,Won,15,9
127,A128,GARYFALLOU Stavroula Myrsini,52780,GRE,BULCAO Ana Beatriz,25293,BRA,Won,15,9
127,A128,CASTRO Ariadna,41476,ESP,CHASOVNIKOVA Stefania,62097,AIN,Loss,10,15
127,A128,PISTOIA Mariana,34747,BRA,MARINO Maria,24463,ESP,Loss,13,15
127,A128,SAMSONOVA Kristina,31155,AIN,KOTHIERINGER Anna Sophie,47434,GER,Won,15,6
127,A128,BUDENKO Kateryna,42147,UKR,MALYSHEVA Daria,52909,ARM,Won,15,13
127,A128,TAKEYAMA Yuzuha,49994,JPN,NAGANO Natsuko,45415,JPN,Won,15,5
127,A128,ESTEBAN Maxine Isabel,35564,CIV,LYCZBINSKA Hanna,12780,POL,Loss,13,15
127,A128,BRETEAU Andrea,32393,ESP,CENKER Freya,26961,AUT,Loss,14,15
127,A128,ARIKAN Ada,57339,TÜR,MANCINI Camilla,23445,ITA,Loss,4,15
127,A128,BEHR Leandra,26798,GER,JING Emily,53412,USA,Loss,10,15
127,A64,NAYL Emmie,53825,FRA,BEZNOSIKOVA Anastasia,52803,AIN,Won,15,12
127,A64,KONTOCHRISTOPOULOU Aikaterini-Maria,28651,GRE,CONWAY Josephina,54079,USA,Loss,13,15
127,A64,LEE Sejoo,44742,KOR,PENIUSHKINA Vladislava,53595,AIN,Loss,9,15
127,A64,SHI Yue,43803,CHN,LACHERAY Eva,38837,FRA,Won,15,12
127,A64,RECHER Alice,36799,FRA,KONDRICZ Kata,32912,HUN,Loss,8,15
127,A64,BERTHIER Amita,33614,SGP,PARK Jihee,43604,KOR,Loss,12,15
127,A64,CIPRESSA Erica,28701,ITA,LUPKOVICS Dora,17872,HUN,Won,15,8
127,A64,JEGLINSKA Aleksandra,41843,POL,MOHAMED Aida,4164,HUN,Won,15,12
127,A64,HOLLAND-CUNZ Luca Sarah,49247,GER,SOPIT Olga,45352,UKR,Won,15,10
127,A64,LIU Jaelyn,57416,USA,WANG Yuting,49008,CHN,Won,15,6
127,A64,MARECHAL Jade,48818,FRA,SUNDUCHKOVA Alexandra,40356,AIN,Won,15,11
127,A64,MORANDI Carlotta,48580,GER,KIM Hoyeon,58990,KOR,Won,15,10
127,A64,MAMEDOVA Aila,52804,AIN,GARYFALLOU Stavroula Myrsini,52780,GRE,Loss,6,15
127,A64,ZURAWSKA Karolina,49097,POL,CATARZI Constance,39140,FRA,Loss,2,15
127,A64,POLTZ Anna,38860,HUN,HONG Sena,35208,KOR,Loss,13,14
127,A64,CHASOVNIKOVA Stefania,62097,AIN,PASZTOR Flora,33780,HUN,Loss,5,15
127,A64,CALVANESE Matilde,48802,ITA,MARINO Maria,24463,ESP,Won,15,7
127,A64,CHENG Hiu Wai Valerie,24885,HKG,KUAN Yu Ching,37729,HKG,Won,15,7
127,A64,KOZAEVA Polina,43714,AIN,HORPENCHENKO Viktoriia,53870,UKR,Won,15,7
127,A64,SAMSONOVA Kristina,31155,AIN,LUNG Katerina,53413,USA,Won,15,14
127,A64,MARTYANOVA Marta,34564,AIN,BUDENKO Kateryna,42147,UKR,Won,15,8
127,A64,WANG Yingying,50332,CHN,TRIPAPINA Svetlana,28162,AIN,Loss,14,15
127,A64,WOHLGEMUTH Olivia,18774,AUT,VOLOBUEVA Polina,61064,AIN,Won,15,12
127,A64,TAKEYAMA Yuzuha,49994,JPN,KANO Minami,28643,JPN,Won,15,4
127,A64,DESCHNER Stefani,32608,USA,LYCZBINSKA Hanna,12780,POL,Won,15,8
127,A64,PAPP Jazmin,54297,HUN,UMETSU Haruka,30490,JPN,Loss,12,15
127,A64,ZHANG Yunjia,56857,CAN,GEBALA Gabrielle Grace,62093,USA,Won,15,8
127,A64,CENKER Freya,26961,AUT,SINIGALIA Martina,25454,ITA,Loss,9,15
127,A64,TSUJI Sumire,39195,JPN,MANCINI Camilla,23445,ITA,Loss,11,15
127,A64,GROESS Chiara,46493,AUT,WU Sophia,42799,HKG,Loss,14,15
127,A64,CRISTINO Anna,48974,ITA,TAKAMIZAWA Yukari,58529,JPN,Won,15,9
127,A64,JING Emily,53412,USA,SOLOVEVA Anna,53597,AIN,Loss,12,15
127,B64,FAVARETTO Martina,41862,ITA,GARYFALLOU Stavroula Myrsini,52780,GRE,Won,15,12
127,B64,NAYL Emmie,53825,FRA,MYRONIUK Dariia,42142,UKR,Loss,5,15
127,B64,CHAN Nok Sze Daphne,49730,HKG,CIPRESSA Erica,28701,ITA,Loss,14,15
127,B64,UMETSU Haruka,30490,JPN,PATRU Morgane,36796,FRA,Won,15,14
127,B64,SCRUGGS Lauren,42855,USA,PENIUSHKINA Vladislava,53595,AIN,Won,15,3
127,B64,WU Sophia,42799,HKG,KANO Arisa,43351,JPN,Loss,5,15
127,B64,BLAZE Anita,16054,FRA,MARTYANOVA Marta,34564,AIN,Loss,9,15
127,B64,SHI Yue,43803,CHN,GUO Jessica Zi Jia,48393,CAN,Loss,8,15
127,B64,ERRIGO Arianna,9377,ITA,MORANDI Carlotta,48580,GER,Won,15,13
127,B64,HOLLAND-CUNZ Luca Sarah,49247,GER,KARAMETE Irem,20938,TÜR,Won,11,10
127,B64,RANVIER Pauline,25514,FRA,MARECHAL Jade,48818,FRA,Won,15,9
127,B64,CHENG Hiu Wai Valerie,24885,HKG,DUBROVICH Jacqueline,28081,USA,Loss,6,15
127,B64,PALUMBO Francesca,23447,ITA,CONWAY Josephina,54079,USA,Won,15,7
127,B64,TRIPAPINA Svetlana,28162,AIN,GRANDIS Aurora,51430,ITA,Loss,12,15
127,B64,BUTRUILLE Solene,32657,FRA,PASZTOR Flora,33780,HUN,Loss,12,15
127,B64,JEGLINSKA Aleksandra,41843,POL,SAUER Anne,17481,GER,Loss,9,15
127,B64,BATINI Martina,12590,ITA,TAKEYAMA Yuzuha,49994,JPN,Won,15,9
127,B64,CALVANESE Matilde,48802,ITA,RHODES Zander,44830,USA,Loss,12,15
