Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
242,Championnats du Monde (St-Petersbourg),St-Petersbourg,02-10-2007,Epee,Men,2007
243,Championnats du Monde (St-Petersbourg),St-Petersbourg,03-10-2007,Foil,Women,2007
246,Championnats du Monde (St-Petersbourg),St-Petersbourg,01-10-2007,Sabre,Men,2007
241,Championnats du Monde (St-Petersbourg),St-Petersbourg,30-09-2007,Epee,Women,2007
244,Championnats du Monde (St-Petersbourg),St-Petersbourg,29-09-2007,Foil,Men,2007
245,Championnats du Monde (St-Petersbourg),St-Petersbourg,28-09-2007,Sabre,Women,2007
655,Tournoi satellite (Istanbul),Istanbul,22-09-2007,Epee,Women,2007
656,Tournoi satellite (Istanbul),Istanbul,22-09-2007,Epee,Men,2007
797,Championnats Panaméricains (Montreal),Montreal,27-08-2007,Epee,Women,2007
798,Championnats Panaméricains (Montreal),Montreal,27-08-2007,Foil,Men,2007
799,Championnats Panaméricains (Montreal),Montreal,28-08-2007,Epee,Men,2007
800,Championnats Panaméricains (Montreal),Montreal,29-08-2007,Foil,Women,2007
801,Championnats Panaméricains (Montreal),Montreal,28-08-2007,Sabre,Women,2007
802,Championnats Panaméricains (Montreal),Montreal,29-08-2007,Sabre,Men,2007
781,Championnats asiatiques seniors (Nantong),Nantong,22-08-2007,Epee,Women,2007
782,Championnats asiatiques seniors (Nantong),Nantong,22-08-2007,Epee,Men,2007
783,Championnats asiatiques seniors (Nantong),Nantong,22-08-2007,Foil,Women,2007
784,Championnats asiatiques seniors (Nantong),Nantong,22-08-2007,Foil,Men,2007
785,Championnats asiatiques seniors (Nantong),Nantong,22-08-2007,Sabre,Women,2007
786,Championnats asiatiques seniors (Nantong),Nantong,22-08-2007,Sabre,Men,2007
845,The 24th Universiade Bangkok 2007 (Bangkok),Bangkok,13-08-2007,Foil,Women,2007
846,The 24th Universiade Bangkok 2007 (Bangkok),Bangkok,13-08-2007,Sabre,Men,2007
841,The 24th Universiade Bangkok 2007 (Bangkok),Bangkok,11-08-2007,Epee,Men,2007
842,The 24th Universiade Bangkok 2007 (Bangkok),Bangkok,11-08-2007,Sabre,Women,2007
843,The 24th Universiade Bangkok 2007 (Bangkok),Bangkok,12-08-2007,Foil,Men,2007
844,The 24th Universiade Bangkok 2007 (Bangkok),Bangkok,12-08-2007,Epee,Women,2007
584,Jeux Africains (Alger),Alger,12-07-2007,Epee,Women,2007
585,Jeux Africains (Alger),Alger,13-07-2007,Epee,Men,2007
586,Jeux Africains (Alger),Alger,14-07-2007,Foil,Women,2007
587,Jeux Africains (Alger),Alger,12-07-2007,Foil,Men,2007
588,Jeux Africains (Alger),Alger,13-07-2007,Sabre,Women,2007
589,Jeux Africains (Alger),Alger,14-07-2007,Sabre,Men,2007
640,Jeux Panaméricains (Rio de Janeiro),Rio de Janeiro,14-07-2007,Epee,Women,2007
641,Jeux Panaméricains (Rio de Janeiro),Rio de Janeiro,14-07-2007,Epee,Men,2007
642,Jeux Panaméricains (Rio de Janeiro),Rio de Janeiro,14-07-2007,Foil,Women,2007
643,Jeux Panaméricains (Rio de Janeiro),Rio de Janeiro,14-07-2007,Foil,Men,2007
644,Jeux Panaméricains (Rio de Janeiro),Rio de Janeiro,14-07-2007,Sabre,Women,2007
645,Jeux Panaméricains (Rio de Janeiro),Rio de Janeiro,14-07-2007,Sabre,Men,2007
738,Championnats d'Europe (Gand),Gand,02-07-2007,Epee,Women,2007
739,Championnats d'Europe (Gand),Gand,02-07-2007,Epee,Men,2007
740,Championnats d'Europe (Gand),Gand,02-07-2007,Foil,Women,2007
741,Championnats d'Europe (Gand),Gand,02-07-2007,Foil,Men,2007
742,Championnats d'Europe (Gand),Gand,02-07-2007,Sabre,Women,2007
743,Championnats d'Europe (Gand),Gand,02-07-2007,Sabre,Men,2007
111,Jockey Club Argentino (Buenos Aires),Buenos Aires,23-06-2007,Epee,Men,2007
130,World Cup competition (Las Vegas),Las Vegas,22-06-2007,Foil,Women,2007
471,Coupe du Monde (Las Vegas),Las Vegas,22-06-2007,Sabre,Women,2007
474,Coupe du Monde (Las Vegas),Las Vegas,23-06-2007,Sabre,Men,2007
186,Cole Cup (Newcastle),Newcastle,23-06-2007,Sabre,Men,2007
485,Cole Cup (Newcastle),Newcastle,23-06-2007,Sabre,Women,2007
486,Cole Cup (Newcastle),Newcastle,23-06-2007,Epee,Women,2007
555,Cole Cup (Newcastle),Newcastle,23-06-2007,Foil,Women,2007
106,Coupe du Monde (Bogota),Bogota,15-06-2007,Epee,Men,2007
146,Copa Virgen Del Valle Aniversario I.N.D (Isla de Margarita),Isla de Margarita,15-06-2007,Foil,Men,2007
476,Copa Virgen Del Valle Aniversario I.N.D (Isla de Margarita),Isla de Margarita,15-06-2007,Sabre,Men,2007
131,Tournoi Nancy Uranga (La Havane),La Havane,13-06-2007,Foil,Women,2007
155,Coupe du Monde (La Havane),La Havane,16-06-2007,Sabre,Women,2007
115,Copa Mundial de Puerto Rico (Caguas),Caguas,08-06-2007,Epee,Men,2007
95,Coupe du Monde (La Havane),La Havane,08-06-2007,Epee,Women,2007
147,Copa Villa La Habana (La Havane),La Havane,10-06-2007,Foil,Men,2007
185,Tournoi satellite sabre masculin (Reykjavik),Reykjavik,09-06-2007,Sabre,Men,2007
484,Tournoi satellite sabre féminin (Reykjavik),Reykjavik,09-06-2007,Sabre,Women,2007
128,Coupe Buenos Aires (Buenos Aires),Buenos Aires,01-06-2007,Foil,Women,2007
105,Epée internationale (Montréal),Montréal,01-06-2007,Epee,Men,2007
451,Epée internationale (Montréal),Montréal,01-06-2007,Epee,Women,2007
463,Epée internationale (Montréal),Montréal,31-05-2007,Foil,Men,2007
163,Trophée Luxardo (Padoue),Padoue,01-06-2007,Sabre,Men,2007
676,Coupe du Monde (Tianjin),Tianjin,01-06-2007,Sabre,Women,2007
464,Coupe du Monde (Hanoi),Hanoi,25-05-2007,Sabre,Women,2007
184,Tournoi satellite sabre masculin (Helsinki),Helsinki,26-05-2007,Sabre,Men,2007
652,Tournoi satellite sabre féminin (Helsinki),Helsinki,26-05-2007,Sabre,Women,2007
136,Grand Prix (Le Caire),Le Caire,25-05-2007,Foil,Men,2007
