athleteId,hand,rank
1458,L,
1674,R,625.0
2073,R,
2245,R,336.0
2611,R,24.0
2653,R,400.0
2693,R,16.0
2924,L,
3082,L,803.0
3395,R,
3643,L,39.0
3913,R,500.0
4103,L,
4178,R,473.0
4249,R,
4364,L,
4423,L,4.0
4533,R,
4603,R,195.0
4704,L,211.0
5037,L,15.0
5194,R,342.0
5269,L,403.0
5397,R,153.0
5472,R,74.0
5530,R,149.0
5707,R,233.0
5808,R,
5854,L,
6000,R,6.0
6086,L,29.0
6217,R,378.0
6326,L,
6414,R,
6783,L,35.0
7259,R,
7621,R,
8025,R,
8284,L,6.0
8481,R,
8609,R,123.0
8697,L,
9040,R,
9122,L,14.0
9199,L,10.0
9367,R,70.0
9426,R,23.0
9555,R,682.0
9641,R,205.0
9691,R,
9744,R,259.0
9835,R,19.0
10037,R,415.0
10183,R,51.0
10278,R,
10372,L,
10403,R,48.0
10556,R,382.0
10756,R,833.0
10786,R,16.0
10813,R,58.0
10977,R,364.0
11066,R,3.0
11346,R,
11533,R,
11731,R,
12056,R,204.0
12187,R,
12246,R,44.0
12351,R,
12428,R,25.0
12531,R,85.0
12591,L,31.0
12626,R,65.0
12711,L,919.0
12812,R,489.0
13138,R,
13262,R,
13391,R,148.0
13428,R,66.0
13459,L,14.0
13643,R,34.0
13741,R,4.0
13888,R,27.0
13998,R,
14397,R,15.0
14506,R,37.0
14691,R,
14721,R,
14920,R,100.0
14958,R,
15087,L,10.0
15163,R,27.0
15289,R,113.0
15335,L,155.0
15354,R,192.0
15397,R,
15434,R,
15567,R,
15654,R,
15735,R,165.0
15796,R,67.0
15847,R,32.0
15941,R,356.0
16047,R,
16207,R,113.0
16332,L,695.0
16385,R,38.0
16420,R,312.0
16438,R,43.0
16601,R,
16725,R,298.0
16790,R,182.0
17046,L,
17097,L,410.0
17168,R,261.0
17378,R,456.0
17452,L,355.0
17482,L,
17550,L,143.0
17610,R,464.0
17715,L,119.0
17759,R,234.0
17823,R,10.0
17948,R,869.0
18009,R,
18031,L,16.0
18264,L,105.0
18324,R,
18396,R,
18448,R,102.0
18589,R,
18617,R,
18720,R,272.0
18742,R,
18830,L,
18876,R,2.0
18910,L,527.0
18996,R,36.0
19062,R,
19223,R,505.0
19384,L,198.0
19535,R,
19588,R,914.0
19612,R,
19675,L,
19820,R,30.0
19837,R,
19914,R,548.0
19943,R,419.0
20043,R,104.0
20094,R,253.0
20154,R,
20344,R,71.0
20433,L,116.0
20483,R,66.0
20531,L,842.0
20574,R,
20599,R,459.0
20632,R,57.0
20685,R,
20765,R,123.0
20808,R,251.0
20867,L,8.0
20893,R,597.0
20932,R,
20964,R,50.0
21012,R,222.0
21070,R,736.0
21124,R,217.0
21253,R,207.0
21409,L,106.0
21476,R,349.0
21510,R,
21560,R,200.0
21600,L,367.0
21621,L,27.0
21671,R,1037.0
21712,R,266.0
21754,R,
21799,R,
21848,R,
21916,R,288.0
21958,R,8.0
22023,R,33.0
22072,R,152.0
22150,R,196.0
22189,,
22241,R,
22285,R,32.0
22345,R,483.0
22358,L,248.0
22390,,
22439,L,9.0
22488,R,238.0
22540,R,827.0
22571,R,440.0
22657,R,87.0
22721,R,
22805,R,133.0
22832,R,88.0
22920,R,155.0
23021,R,31.0
23044,R,184.0
23170,R,41.0
23255,L,478.0
23392,L,
23439,L,404.0
23474,R,
23543,R,
23572,R,359.0
23631,R,
23681,L,46.0
23728,R,487.0
23771,R,139.0
23824,R,
23988,R,120.0
24074,L,20.0
24117,L,77.0
24220,R,
24237,L,
24276,R,
24354,R,257.0
24399,L,127.0
24440,R,249.0
24466,R,
24495,R,208.0
24541,R,290.0
24627,R,541.0
24669,R,284.0
24756,R,470.0
24831,R,177.0
24868,R,587.0
24895,R,
24955,,
24986,R,
25004,R,888.0
25054,R,
25138,R,
25172,R,
25190,R,
25200,R,7.0
25212,R,6.0
25247,R,
25332,R,491.0
25408,R,147.0
25456,R,61.0
25514,R,33.0
25545,L,
25687,L,70.0
25834,L,59.0
25895,R,190.0
25921,R,66.0
25944,R,932.0
25976,R,776.0
26008,L,13.0
26064,R,91.0
26077,R,352.0
26094,L,
26120,R,
26142,L,327.0
26162,R,646.0
26222,L,90.0
26282,R,
26304,R,209.0
26354,R,3.0
26400,R,677.0
26433,R,92.0
26490,R,
26534,R,206.0
26550,L,423.0
26592,R,68.0
26644,L,161.0
26680,R,
26708,R,64.0
26767,R,
26798,R,179.0
26855,R,70.0
26868,R,709.0
26884,R,
26910,R,112.0
26948,R,75.0
26977,R,22.0
27040,,
27093,L,90.0
27141,R,99.0
27159,R,
27210,R,258.0
27233,R,289.0
27245,R,
27268,R,158.0
27293,L,84.0
27302,R,53.0
27332,L,
27359,R,192.0
27401,R,164.0
27422,R,
27489,R,110.0
27535,R,587.0
27571,R,280.0
27710,R,359.0
27914,L,1.0
27947,R,
28000,R,172.0
28068,R,336.0
28091,R,435.0
28114,R,583.0
28139,R,
28162,R,9.0
28210,R,
28232,R,314.0
28262,R,674.0
28291,R,261.0
28310,R,
28328,R,
28340,R,615.0
28356,R,354.0
28397,R,
28416,R,
28447,R,
28464,R,58.0
28519,R,256.0
28545,R,539.0
28616,,
28638,R,21.0
28646,R,46.0
28656,R,132.0
28701,R,40.0
28722,R,
28757,R,37.0
28789,R,382.0
28813,R,391.0
28830,R,212.0
28845,R,136.0
28864,R,274.0
28887,R,19.0
28923,R,
28946,R,197.0
29003,L,137.0
29037,R,179.0
29054,R,175.0
29089,R,494.0
29115,L,29.0
29188,L,130.0
29195,R,546.0
29201,R,
29224,R,129.0
29232,L,234.0
29239,R,104.0
29256,L,155.0
29261,L,497.0
29305,R,270.0
29349,R,219.0
29435,R,
29468,L,168.0
29603,L,755.0
29694,R,
29761,R,100.0
29775,L,385.0
29815,R,129.0
29835,R,177.0
29873,L,
29925,L,276.0
29961,R,98.0
29975,R,546.0
29998,R,300.0
30037,R,
30048,R,491.0
30074,R,433.0
30084,L,187.0
30105,L,401.0
30120,R,
30124,R,
30152,R,279.0
30169,R,344.0
30200,R,
30222,R,322.0
30271,R,271.0
30314,R,43.0
30338,R,125.0
30377,R,280.0
30392,R,
30434,R,
30489,R,28.0
30534,R,314.0
30550,R,
30568,R,
30608,R,725.0
30627,R,49.0
30641,R,
30670,L,969.0
30720,R,355.0
30759,R,125.0
30766,R,
30804,R,247.0
30820,R,309.0
30836,R,
30878,L,11.0
30883,R,510.0
30891,R,57.0
30930,R,86.0
30948,R,233.0
30970,R,242.0
30991,R,200.0
31007,R,104.0
31017,R,154.0
31032,R,117.0
31041,R,207.0
31053,R,1014.0
31060,R,
31092,R,
31103,R,
31116,R,196.0
31122,R,
31152,R,137.0
31159,R,721.0
31164,R,136.0
31204,L,
31280,R,
31300,L,62.0
31344,R,154.0
31406,R,285.0
31494,R,410.0
31534,R,208.0
31597,R,595.0
31632,R,180.0
31682,R,65.0
31711,L,
31738,L,505.0
31783,R,84.0
31801,R,
31833,R,262.0
31850,L,814.0
31870,L,249.0
31897,R,207.0
31919,R,32.0
31948,L,303.0
31961,R,122.0
31975,R,386.0
32023,R,289.0
32043,R,484.0
32069,R,
32080,R,364.0
32167,L,189.0
32176,R,305.0
32196,R,
32234,R,224.0
32250,L,
32262,R,45.0
32285,R,795.0
32337,R,
32358,R,108.0
32376,L,113.0
32389,R,
32419,R,184.0
32441,R,107.0
32468,R,173.0
32483,L,232.0
32514,L,454.0
32526,R,
32569,R,451.0
32592,R,329.0
32608,R,466.0
32657,R,142.0
32687,R,171.0
32708,L,40.0
32720,R,182.0
32744,R,369.0
32766,R,
32838,R,
32850,R,451.0
32859,L,
32892,R,290.0
32904,R,
32920,L,289.0
32940,L,665.0
32964,L,110.0
32984,R,183.0
32991,R,191.0
33006,L,70.0
33023,R,290.0
33069,R,64.0
33136,R,433.0
33156,R,146.0
33180,R,140.0
33198,R,
33275,R,
33437,L,
33491,R,274.0
33544,R,283.0
33609,L,200.0
33637,R,
33651,R,564.0
33663,R,102.0
33676,L,724.0
33701,R,
33747,R,509.0
33779,R,
33790,L,
33848,R,820.0
33859,R,254.0
33873,L,849.0
33898,R,267.0
33960,R,711.0
33989,R,
34046,R,135.0
34067,R,
34097,R,447.0
34160,R,
34212,R,340.0
34255,R,319.0
34274,R,300.0
34293,R,
34328,L,544.0
34353,R,
34387,L,507.0
34432,R,
34454,R,265.0
34497,R,325.0
34532,R,270.0
34545,R,278.0
34556,R,729.0
34580,R,281.0
34616,L,235.0
34632,R,725.0
34641,R,300.0
34663,R,327.0
34675,L,151.0
34686,R,
34699,R,
34709,,
34727,R,
34747,R,152.0
34827,R,272.0
34870,R,481.0
34888,R,183.0
34898,R,149.0
34904,R,29.0
34934,R,102.0
34945,R,344.0
34985,L,213.0
35001,R,
35065,R,78.0
35085,R,517.0
35108,R,86.0
35123,L,
35175,R,686.0
35187,R,158.0
35209,L,
35237,R,308.0
35249,R,
35354,R,
35368,R,
35381,R,
35402,R,163.0
35474,R,334.0
35589,L,86.0
35649,L,153.0
35684,R,135.0
35742,L,36.0
35774,R,173.0
35789,R,714.0
35817,R,
35852,L,480.0
35874,R,457.0
35893,L,
35926,R,
36002,R,238.0
36068,R,
36194,R,
36282,R,
36312,R,542.0
36339,R,285.0
36390,R,109.0
36441,R,78.0
36474,R,
36526,L,131.0
36532,R,310.0
36580,R,
36627,L,124.0
36654,R,186.0
36668,R,
36713,R,542.0
36734,R,446.0
36760,R,240.0
36795,R,
36803,R,345.0
36819,R,697.0
36836,R,353.0
36874,R,165.0
36886,L,168.0
36902,R,557.0
36987,R,
37002,R,305.0
37023,L,17.0
37035,R,466.0
37055,R,
37134,L,271.0
37151,R,
37212,L,
37252,R,181.0
37273,R,94.0
37311,R,269.0
37346,R,853.0
37367,R,428.0
37446,L,72.0
37536,R,759.0
37565,L,275.0
37616,R,265.0
37683,L,345.0
37743,R,98.0
37789,R,984.0
37837,R,240.0
37867,L,92.0
37873,R,159.0
37901,R,
38000,R,
38045,R,
38065,R,
38104,R,91.0
38121,R,
38133,R,272.0
38218,L,815.0
38355,R,220.0
38588,L,879.0
38622,R,92.0
38674,R,683.0
38699,R,
38721,R,
38737,R,
38766,R,267.0
38798,L,
38847,R,430.0
38864,R,
38902,L,534.0
38928,R,
38979,R,321.0
39019,R,425.0
39074,R,328.0
39118,R,
39143,R,643.0
